	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
0	82	3ZFTkvIE7kyPt6Nu3PEa7V	0EmeFodog0BfCgMzAIvKQp	5ppnlEoj4HdRRdRihnY3jU	Hips Don't Lie	Shakira	Oral Fixation Vol. 2	False	1	3	spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V	100.024	audio_features	10	-5.892	0	0.0712	0.405	0.756	0.778	0.824	https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V	https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V	218093	4	0.284	0.0	dance pop	83.0	71	2006-03-27
27	74	11bD1JtSjlIgKgZG2134DZ	3rIZMv9rysU7JkLzEaC5Jp	6fb7z9rBdrjzpBTg1R1Bwp	Chasing Cars	Snow Patrol	Eyes Open	False	1	3	spotify:track:11bD1JtSjlIgKgZG2134DZ	104.01	audio_features	9	-4.463	1	0.0259	0.135	0.172	0.557	0.609	https://api.spotify.com/v1/tracks/11bD1JtSjlIgKgZG2134DZ	https://api.spotify.com/v1/audio-analysis/11bD1JtSjlIgKgZG2134DZ	267933	4	0.193	7.69e-05	irish rock	72.0	64	2006-01-01
54	76	5wQnmLuC1W7ATsArWACrgW	7FBcuc1gsnv6Y1nwFtNRCb	0FZK97MXMm5mUQ8mtudjuK	Welcome to the Black Parade	My Chemical Romance	The Black Parade	False	1	5	spotify:track:5wQnmLuC1W7ATsArWACrgW	96.95	audio_features	2	-4.103	1	0.0752	0.222	0.236	0.217	0.905	https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW	https://api.spotify.com/v1/audio-analysis/5wQnmLuC1W7ATsArWACrgW	311107	4	0.000289	0.00011	emo	76.0	74	2006-10-23
81	75	7j31rVgGX9Q2blT92VBEA0	7FBcuc1gsnv6Y1nwFtNRCb	0FZK97MXMm5mUQ8mtudjuK	Teenagers	My Chemical Romance	The Black Parade	False	1	11	spotify:track:7j31rVgGX9Q2blT92VBEA0	111.647	audio_features	4	-3.063	1	0.0632	0.184	0.856	0.463	0.857	https://api.spotify.com/v1/tracks/7j31rVgGX9Q2blT92VBEA0	https://api.spotify.com/v1/audio-analysis/7j31rVgGX9Q2blT92VBEA0	161920	4	0.0506	0.0	emo	76.0	74	2006-10-23
108	69	2d6m2F4I7wCuAKtSsdhh83	7FBcuc1gsnv6Y1nwFtNRCb	0FZK97MXMm5mUQ8mtudjuK	Famous Last Words	My Chemical Romance	The Black Parade	False	1	13	spotify:track:2d6m2F4I7wCuAKtSsdhh83	122.252	audio_features	2	-3.679	0	0.106	0.125	0.309	0.467	0.883	https://api.spotify.com/v1/tracks/2d6m2F4I7wCuAKtSsdhh83	https://api.spotify.com/v1/audio-analysis/2d6m2F4I7wCuAKtSsdhh83	299227	4	0.000321	0.000152	emo	76.0	74	2006-10-23
144	67	4RAOI1etsgbh5NP3T5R8rN	7FBcuc1gsnv6Y1nwFtNRCb	0FZK97MXMm5mUQ8mtudjuK	I Don't Love You	My Chemical Romance	The Black Parade	False	1	6	spotify:track:4RAOI1etsgbh5NP3T5R8rN	169.835	audio_features	0	-4.22	1	0.0494	0.202	0.33	0.289	0.796	https://api.spotify.com/v1/tracks/4RAOI1etsgbh5NP3T5R8rN	https://api.spotify.com/v1/audio-analysis/4RAOI1etsgbh5NP3T5R8rN	238680	4	0.00837	2.61e-05	emo	76.0	74	2006-10-23
153	74	56sk7jBpZV0CD31G9hEU3b	2xiIXseIJcq3nG7C8fHeBj	4ZDwEvXIKxWdwhAQK8ndBU	Animal I Have Become	Three Days Grace	One-X	False	1	3	spotify:track:56sk7jBpZV0CD31G9hEU3b	122.023	audio_features	8	-3.668	1	0.0339	0.126	0.506	0.553	0.853	https://api.spotify.com/v1/tracks/56sk7jBpZV0CD31G9hEU3b	https://api.spotify.com/v1/audio-analysis/56sk7jBpZV0CD31G9hEU3b	231400	4	0.000684	0.0	alternative metal	77.0	72	2006-06-25
180	71	1Q2fYlSdwuutWj3QplhY9q	2xiIXseIJcq3nG7C8fHeBj	4ZDwEvXIKxWdwhAQK8ndBU	Riot	Three Days Grace	One-X	True	1	6	spotify:track:1Q2fYlSdwuutWj3QplhY9q	196.578	audio_features	8	-3.892	1	0.147	0.105	0.316	0.185	0.948	https://api.spotify.com/v1/tracks/1Q2fYlSdwuutWj3QplhY9q	https://api.spotify.com/v1/audio-analysis/1Q2fYlSdwuutWj3QplhY9q	207587	3	0.0104	0.0	alternative metal	77.0	72	2006-06-25
207	70	3HE50TVRquwXe9yv2HFoNL	2xiIXseIJcq3nG7C8fHeBj	4ZDwEvXIKxWdwhAQK8ndBU	Never Too Late	Three Days Grace	One-X	False	1	4	spotify:track:3HE50TVRquwXe9yv2HFoNL	149.864	audio_features	2	-4.68	0	0.0371	0.163	0.217	0.433	0.778	https://api.spotify.com/v1/tracks/3HE50TVRquwXe9yv2HFoNL	https://api.spotify.com/v1/audio-analysis/3HE50TVRquwXe9yv2HFoNL	209333	4	0.00838	0.0	alternative metal	77.0	72	2006-06-25
234	69	5PZ2cqh9Yem2g6cTSOLllz	2xiIXseIJcq3nG7C8fHeBj	4ZDwEvXIKxWdwhAQK8ndBU	Pain	Three Days Grace	One-X	False	1	2	spotify:track:5PZ2cqh9Yem2g6cTSOLllz	160.515	audio_features	7	-4.001	1	0.0335	0.273	0.286	0.416	0.741	https://api.spotify.com/v1/tracks/5PZ2cqh9Yem2g6cTSOLllz	https://api.spotify.com/v1/audio-analysis/5PZ2cqh9Yem2g6cTSOLllz	202973	4	0.00804	0.0	alternative metal	77.0	72	2006-06-25
