	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
474	65	6uQKuonTU8VKBz5SHZuQXD	0iVrCROxeyon7MZUW3MfzT	4GZFWGyRE8SfRw8wEu3WoL	This Is How We Do It	Montell Jordan	This Is How We Do It	False	1	1	spotify:track:6uQKuonTU8VKBz5SHZuQXD	103.647	audio_features	0	-9.279	1	0.0748	0.453	0.772	0.799	0.63	https://api.spotify.com/v1/tracks/6uQKuonTU8VKBz5SHZuQXD	https://api.spotify.com/v1/audio-analysis/6uQKuonTU8VKBz5SHZuQXD	238800	4	0.0159	0.0	dance pop	59	54	1995-04-25
501	68	5KSJ9k1FYjFLnIRlJT2wF8	5spEJXLwD1sKUdC2bnOHPg	3r25XjxAmLMOhOWoV6X8N9	Tha Crossroads	Bone Thugs-N-Harmony	E. 1999 Eternal	True	1	8	spotify:track:5KSJ9k1FYjFLnIRlJT2wF8	144.29	audio_features	4	-7.31	1	0.0617	0.438	0.534	0.679	0.509	https://api.spotify.com/v1/tracks/5KSJ9k1FYjFLnIRlJT2wF8	https://api.spotify.com/v1/audio-analysis/5KSJ9k1FYjFLnIRlJT2wF8	223547	4	0.0856	0.0	dirty south rap	66	62	1995-07-25
528	62	1dF5Y2dd7Wm4wZKvVjWBpr	5spEJXLwD1sKUdC2bnOHPg	3r25XjxAmLMOhOWoV6X8N9	1st of Tha Month	Bone Thugs-N-Harmony	E. 1999 Eternal	True	1	12	spotify:track:1dF5Y2dd7Wm4wZKvVjWBpr	74.038	audio_features	5	-8.235	0	0.18	0.696	0.508	0.729	0.581	https://api.spotify.com/v1/tracks/1dF5Y2dd7Wm4wZKvVjWBpr	https://api.spotify.com/v1/audio-analysis/1dF5Y2dd7Wm4wZKvVjWBpr	314680	4	0.0777	3.81e-06	dirty south rap	66	62	1995-07-25
582	67	37EJtTS7jT5WUyXGZzrwnI	694QW15WkebjcrWgQHzRYF	27qNa5ef0TpYV17dBY01U0	Santa Monica	Everclear	Sparkle And Fade	False	1	4	spotify:track:37EJtTS7jT5WUyXGZzrwnI	100.446	audio_features	7	-5.333	1	0.132	0.367	0.387	0.491	0.942	https://api.spotify.com/v1/tracks/37EJtTS7jT5WUyXGZzrwnI	https://api.spotify.com/v1/audio-analysis/37EJtTS7jT5WUyXGZzrwnI	191507	4	0.156	0.0	alternative metal	59	56	1995-05-11
609	65	1OYOLWqKmhkFIx2KC9ek1a	7tHd518aPjJYUgyv9bidBz	7L6kEZVkWh7OEI71b1JHZd	"Colors Of The Wind - From ""Pocahantas"""	Judy Kuhn	Pocahontas	False	1	11	spotify:track:1OYOLWqKmhkFIx2KC9ek1a	62.659	audio_features	1	-17.232	1	0.0573	0.103	0.219	0.249	0.17	https://api.spotify.com/v1/tracks/1OYOLWqKmhkFIx2KC9ek1a	https://api.spotify.com/v1/audio-analysis/1OYOLWqKmhkFIx2KC9ek1a	214400	4	0.933	0.000344	hollywood	60	59	1995-01-01
636	62	6P316E7tFylzpVrDrXVF9s	7tHd518aPjJYUgyv9bidBz	7L6kEZVkWh7OEI71b1JHZd	"Just Around The Riverbend - From ""Pocahantas"""	Judy Kuhn	Pocahontas	False	1	6	spotify:track:6P316E7tFylzpVrDrXVF9s	65.092	audio_features	0	-16.825	1	0.0539	0.195	0.224	0.411	0.183	https://api.spotify.com/v1/tracks/6P316E7tFylzpVrDrXVF9s	https://api.spotify.com/v1/audio-analysis/6P316E7tFylzpVrDrXVF9s	147707	4	0.919	1.49e-05	hollywood	60	59	1995-01-01
663	64	6urCAbunOQI4bLhmGpX7iS	0cQbJU1aAzvbEmTuljWLlF	3VekjWskUut57hx6W9wqL8	Don't Speak	No Doubt	Tragic Kingdom	False	1	10	spotify:track:6urCAbunOQI4bLhmGpX7iS	76.078	audio_features	0	-7.055	0	0.0333	0.17	0.532	0.515	0.705	https://api.spotify.com/v1/tracks/6urCAbunOQI4bLhmGpX7iS	https://api.spotify.com/v1/audio-analysis/6urCAbunOQI4bLhmGpX7iS	263560	4	0.224	1.33e-05	alternative rock	69	59	1995-10-10
690	59	5lWRaa0fBxDE5yU91npPq7	0cQbJU1aAzvbEmTuljWLlF	3VekjWskUut57hx6W9wqL8	Just A Girl	No Doubt	Tragic Kingdom	False	1	3	spotify:track:5lWRaa0fBxDE5yU91npPq7	108.011	audio_features	2	-4.769	1	0.0505	0.138	0.77	0.637	0.904	https://api.spotify.com/v1/tracks/5lWRaa0fBxDE5yU91npPq7	https://api.spotify.com/v1/audio-analysis/5lWRaa0fBxDE5yU91npPq7	209200	4	0.0999	8.2e-05	alternative rock	69	59	1995-10-10
744	56	4ZD6SiaJi75smnel0d7jl3	0cQbJU1aAzvbEmTuljWLlF	3VekjWskUut57hx6W9wqL8	Spiderwebs	No Doubt	Tragic Kingdom	False	1	1	spotify:track:4ZD6SiaJi75smnel0d7jl3	143.337	audio_features	10	-7.082	1	0.0544	0.0987	0.697	0.49	0.841	https://api.spotify.com/v1/tracks/4ZD6SiaJi75smnel0d7jl3	https://api.spotify.com/v1/audio-analysis/4ZD6SiaJi75smnel0d7jl3	268400	4	0.0397	1.47e-05	alternative rock	69	59	1995-10-10
780	64	2stkLJ0JNcXkIRDNF3ld6c	3HQyFCFFfJO3KKBlUfZsyW	47OFnLtLVi5WrPYNXAwFGh	"You've Got a Friend In Me - From ""Toy Story"" / Soundtrack"	Randy Newman	Toy Story	False	1	1	spotify:track:2stkLJ0JNcXkIRDNF3ld6c	115.883	audio_features	3	-12.151	1	0.0336	0.285	0.532	0.681	0.335	https://api.spotify.com/v1/tracks/2stkLJ0JNcXkIRDNF3ld6c	https://api.spotify.com/v1/audio-analysis/2stkLJ0JNcXkIRDNF3ld6c	124160	4	0.793	3.39e-06	disney	61	54	1995-01-01
807	68	3ABG1UQTk0eLYUAeWkmfMi	50NoVNy9GU1lCrDV8iGpyu	4tI4WJdTN5MzDMRMl2i7VR	Shimmy Shimmy Ya	Ol' Dirty Bastard	Return To The 36 Chambers: The Dirty Version	True	1	2	spotify:track:3ABG1UQTk0eLYUAeWkmfMi	96.252	audio_features	0	-5.183	1	0.245	0.0495	0.193	0.814	0.481	https://api.spotify.com/v1/tracks/3ABG1UQTk0eLYUAeWkmfMi	https://api.spotify.com/v1/audio-analysis/3ABG1UQTk0eLYUAeWkmfMi	161400	4	0.097	3.83e-05	alternative hip hop	62	59	1995
834	64	1uzWOoJdADfstQuFtQFTUn	5N5RfI8FFXk4WQ8kkjE407	6errc1YD0IKeT3sudfomvO	Breakfast At Tiffany's	Deep Blue Something	Home	False	1	2	spotify:track:1uzWOoJdADfstQuFtQFTUn	110.377	audio_features	2	-5.484	1	0.0293	0.097	0.503	0.628	0.829	https://api.spotify.com/v1/tracks/1uzWOoJdADfstQuFtQFTUn	https://api.spotify.com/v1/audio-analysis/1uzWOoJdADfstQuFtQFTUn	257373	4	0.12	0.0	pop rock	58	53	1995-01-01
861	63	6tDxrq4FxEL2q15y37tXT9	1ZwdS5xdxEREPySFridCfh	3OrucS4sHv6Bl9GS4rafEk	Dear Mama	2Pac	Me Against The World	True	1	9	spotify:track:6tDxrq4FxEL2q15y37tXT9	84.124	audio_features	6	-7.136	1	0.126	0.129	0.31	0.773	0.542	https://api.spotify.com/v1/tracks/6tDxrq4FxEL2q15y37tXT9	https://api.spotify.com/v1/audio-analysis/6tDxrq4FxEL2q15y37tXT9	280000	4	0.379	0.0	g funk	80	60	1995-01-01
888	58	0NzNKU2MJ9LCetT2uZMJH2	1ZwdS5xdxEREPySFridCfh	3OrucS4sHv6Bl9GS4rafEk	So Many Tears	2Pac	Me Against The World	True	1	4	spotify:track:0NzNKU2MJ9LCetT2uZMJH2	92.708	audio_features	1	-7.59	1	0.173	0.0663	0.605	0.894	0.598	https://api.spotify.com/v1/tracks/0NzNKU2MJ9LCetT2uZMJH2	https://api.spotify.com/v1/audio-analysis/0NzNKU2MJ9LCetT2uZMJH2	239227	4	0.0233	1.23e-05	g funk	80	60	1995-01-01
906	56	76wJIkA63AgwA92hUhpE2V	1ZwdS5xdxEREPySFridCfh	3OrucS4sHv6Bl9GS4rafEk	Me Against The World	2Pac	Me Against The World	True	1	3	spotify:track:76wJIkA63AgwA92hUhpE2V	91.921	audio_features	6	-4.25	1	0.208	0.464	0.751	0.79	0.799	https://api.spotify.com/v1/tracks/76wJIkA63AgwA92hUhpE2V	https://api.spotify.com/v1/audio-analysis/76wJIkA63AgwA92hUhpE2V	279133	4	0.0287	0.0299	g funk	80	60	1995-01-01
915	68	4vDBJeeQCbhP9FaPPMsYkY	7oPgCQqMMXEXrNau5vxYZP	3XsOzkIBoHsxZ7jP3QF2oB	Give Me One Reason	Tracy Chapman	New Beginning	False	1	9	spotify:track:4vDBJeeQCbhP9FaPPMsYkY	100.22	audio_features	11	-10.016	1	0.0331	0.108	0.602	0.608	0.419	https://api.spotify.com/v1/tracks/4vDBJeeQCbhP9FaPPMsYkY	https://api.spotify.com/v1/audio-analysis/4vDBJeeQCbhP9FaPPMsYkY	268333	4	0.602	7.58e-06	folk	69	59	1995-10-31
942	64	4tMxTsEPybFSX1dq7BOC4K	3koiLjNrgRTNbOwViDipeA	3ocIMWOUAdfgk0PZhFyFcM	I Heard It Through The Grapevine - Single Version (Mono)	Marvin Gaye	Anthology: The Best Of Marvin Gaye	False	1	25	spotify:track:4tMxTsEPybFSX1dq7BOC4K	118.441	audio_features	11	-6.18	1	0.0371	0.106	0.688	0.735	0.52	https://api.spotify.com/v1/tracks/4tMxTsEPybFSX1dq7BOC4K	https://api.spotify.com/v1/audio-analysis/4tMxTsEPybFSX1dq7BOC4K	193493	4	0.255	0.0	disco	75	54	1995-01-01
969	55	7pHh9sGZfb7AMoi4NLLYTo	3koiLjNrgRTNbOwViDipeA	3ocIMWOUAdfgk0PZhFyFcM	Got To Give It Up (Pt. 1)	Marvin Gaye	Anthology: The Best Of Marvin Gaye	False	2	16	spotify:track:7pHh9sGZfb7AMoi4NLLYTo	122.644	audio_features	11	-9.354	0	0.0433	0.344	0.887	0.864	0.844	https://api.spotify.com/v1/tracks/7pHh9sGZfb7AMoi4NLLYTo	https://api.spotify.com/v1/audio-analysis/7pHh9sGZfb7AMoi4NLLYTo	252640	4	0.206	0.000603	disco	75	54	1995-01-01
978	58	4njseCGxWeZUksjhrqkleT	3koiLjNrgRTNbOwViDipeA	4QzwFXkYn1onuH5wr2AcYY	Ain't No Mountain High Enough - Mono Version	Marvin Gaye	Anthology	False	1	16	spotify:track:4njseCGxWeZUksjhrqkleT	129.168	audio_features	7	-6.005	1	0.0324	0.152	0.886	0.621	0.825	https://api.spotify.com/v1/tracks/4njseCGxWeZUksjhrqkleT	https://api.spotify.com/v1/audio-analysis/4njseCGxWeZUksjhrqkleT	148093	4	0.355	0.000932	disco	75	47	1995-01-01
990	67	2JdzB67NvIa90K4gEZPLeX	1lZvg4fNAqHoj6I9N8naBM	5xxeAo8AVneH1OKO5vR604	Lump	The Presidents Of The United States Of America	The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition	False	1	3	spotify:track:2JdzB67NvIa90K4gEZPLeX	142.726	audio_features	6	-3.902	1	0.0386	0.165	0.864	0.499	0.873	https://api.spotify.com/v1/tracks/2JdzB67NvIa90K4gEZPLeX	https://api.spotify.com/v1/audio-analysis/2JdzB67NvIa90K4gEZPLeX	134200	4	0.00468	0.0	alternative metal	59	60	1995
1017	64	3VEFybccRTeWSZRkJxDuNR	1lZvg4fNAqHoj6I9N8naBM	5xxeAo8AVneH1OKO5vR604	Peaches	The Presidents Of The United States Of America	The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition	False	1	6	spotify:track:3VEFybccRTeWSZRkJxDuNR	94.267	audio_features	1	-4.199	0	0.0481	0.0673	0.594	0.417	0.849	https://api.spotify.com/v1/tracks/3VEFybccRTeWSZRkJxDuNR	https://api.spotify.com/v1/audio-analysis/3VEFybccRTeWSZRkJxDuNR	171693	4	0.0146	0.000387	alternative metal	59	60	1995
1071	72	5jafMI8FLibnjkYTZ33m0c	4Z8W4fKeB5YxbusRsdQVPb	500FEaUzn8lN9zWFyZG5C2	High And Dry	Radiohead	The Bends	False	1	3	spotify:track:5jafMI8FLibnjkYTZ33m0c	87.773	audio_features	4	-11.782	1	0.0257	0.0896	0.352	0.418	0.383	https://api.spotify.com/v1/tracks/5jafMI8FLibnjkYTZ33m0c	https://api.spotify.com/v1/audio-analysis/5jafMI8FLibnjkYTZ33m0c	257480	4	0.0718	0.0177	alternative rock	79	68	1995-03-28
1098	70	045sp2JToyTaaKyXkGejPy	4Z8W4fKeB5YxbusRsdQVPb	500FEaUzn8lN9zWFyZG5C2	Fake Plastic Trees	Radiohead	The Bends	False	1	4	spotify:track:045sp2JToyTaaKyXkGejPy	73.552	audio_features	2	-12.592	1	0.0297	0.202	0.134	0.454	0.229	https://api.spotify.com/v1/tracks/045sp2JToyTaaKyXkGejPy	https://api.spotify.com/v1/audio-analysis/045sp2JToyTaaKyXkGejPy	290707	4	0.167	0.102	alternative rock	79	68	1995-03-28
1116	64	6iNcyWk5iUEY7P9zeTc5hm	3qbnxnvUqR14MJ9g8QwZJK	6FoiXUlfC8amjO8yqmYZM5	Amazed	Lonestar	Playlist: The Very Best Of Lonestar	False	1	3	spotify:track:6iNcyWk5iUEY7P9zeTc5hm	139.821	audio_features	1	-7.954	1	0.0319	0.125	0.253	0.557	0.553	https://api.spotify.com/v1/tracks/6iNcyWk5iUEY7P9zeTc5hm	https://api.spotify.com/v1/audio-analysis/6iNcyWk5iUEY7P9zeTc5hm	239987	4	0.247	0.0	contemporary country	59	56	1995
1143	55	2CVJECHIdpe8otFH0XFI4F	3qbnxnvUqR14MJ9g8QwZJK	6FoiXUlfC8amjO8yqmYZM5	My Front Porch Looking In	Lonestar	Playlist: The Very Best Of Lonestar	False	1	9	spotify:track:2CVJECHIdpe8otFH0XFI4F	102.703	audio_features	5	-5.62	1	0.0511	0.311	0.454	0.529	0.811	https://api.spotify.com/v1/tracks/2CVJECHIdpe8otFH0XFI4F	https://api.spotify.com/v1/audio-analysis/2CVJECHIdpe8otFH0XFI4F	223573	4	0.0317	0.0	contemporary country	59	56	1995
1152	62	7jIujRjK5JKNrMCcAvYUTN	6DPYiyq5kWVQS4RGwxzPC7	28jbQJCBOGrZHnrkTb6uw5	Keep Their Heads Ringin'	Dr. Dre	Friday (Original Motion Picture Soundtrack)	True	1	2	spotify:track:7jIujRjK5JKNrMCcAvYUTN	90.574	audio_features	9	-4.214	0	0.109	0.136	0.219	0.672	0.785	https://api.spotify.com/v1/tracks/7jIujRjK5JKNrMCcAvYUTN	https://api.spotify.com/v1/audio-analysis/7jIujRjK5JKNrMCcAvYUTN	305573	4	0.0442	0.00253	g funk	80	53	1995-04-11
1179	62	0pdfN7nOHMYmKykzu1cyfm	5e4Dhzv426EvQe3aDb64jL	3wDeIA9tJU0uNlsroUdcYK	Any Man Of Mine	Shania Twain	The Woman In Me	False	1	2	spotify:track:0pdfN7nOHMYmKykzu1cyfm	156.417	audio_features	3	-8.637	1	0.0632	0.119	0.778	0.554	0.726	https://api.spotify.com/v1/tracks/0pdfN7nOHMYmKykzu1cyfm	https://api.spotify.com/v1/audio-analysis/0pdfN7nOHMYmKykzu1cyfm	246760	4	0.251	0.0	canadian country	70	54	1995-01-01
1206	64	1G8jae4jD8mwkXdodqHsBM	2sil8z5kiy4r76CRTXxBCA	1JjGR7DtSA3aRpG99KbhxJ	Name	The Goo Goo Dolls	A Boy Named Goo	False	1	6	spotify:track:1G8jae4jD8mwkXdodqHsBM	73.97	audio_features	9	-5.943	1	0.0341	0.0766	0.407	0.464	0.701	https://api.spotify.com/v1/tracks/1G8jae4jD8mwkXdodqHsBM	https://api.spotify.com/v1/audio-analysis/1G8jae4jD8mwkXdodqHsBM	270000	4	0.0691	0.00182	alternative rock	71	54	1995-03-10
1233	63	5ubqSAc9LxUS2CsMHcA4kF	6IE6z7DcZIT4Ml3Fh5Ivch	2IevUWpkZ9KUcr6ZhtklE0	Como La Flor	Selena	Dreaming Of You	False	1	11	spotify:track:5ubqSAc9LxUS2CsMHcA4kF	91.167	audio_features	10	-7.708	1	0.0405	0.375	0.883	0.632	0.738	https://api.spotify.com/v1/tracks/5ubqSAc9LxUS2CsMHcA4kF	https://api.spotify.com/v1/audio-analysis/5ubqSAc9LxUS2CsMHcA4kF	184733	4	0.179	6.11e-06	latin	67	57	1995
1287	61	5EL8hqM8YQJHKKnzGdahly	6IE6z7DcZIT4Ml3Fh5Ivch	2IevUWpkZ9KUcr6ZhtklE0	Dreaming Of You	Selena	Dreaming Of You	False	1	5	spotify:track:5EL8hqM8YQJHKKnzGdahly	82.899	audio_features	0	-10.879	0	0.0305	0.0583	0.221	0.612	0.446	https://api.spotify.com/v1/tracks/5EL8hqM8YQJHKKnzGdahly	https://api.spotify.com/v1/audio-analysis/5EL8hqM8YQJHKKnzGdahly	314867	4	0.345	0.000108	latin	67	57	1995
1341	70	5xC8uOesnn0udeXAYlAnoY	0sHeX8oQ6o7xic3wMf4NBU	3YfIjaJEWqiSbKPguS9Bxd	Alright	Supergrass	I Should Coco	False	1	4	spotify:track:5xC8uOesnn0udeXAYlAnoY	145.92	audio_features	4	-4.808	0	0.0775	0.299	0.701	0.467	0.958	https://api.spotify.com/v1/tracks/5xC8uOesnn0udeXAYlAnoY	https://api.spotify.com/v1/audio-analysis/5xC8uOesnn0udeXAYlAnoY	180880	4	0.000479	0.199	alternative rock	59	59	1995-05-15
