	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
288	71	6mghCOaaSvrke0z1EUVUIf	3FUY2gzHeIiaesXtOAdB7A	7tEPbuzTMNGSytEMdezXtS	Hey, Soul Sister	Train	Save Me, San Francisco (Golden Gate Edition)	False	1	2	spotify:track:6mghCOaaSvrke0z1EUVUIf	97.02	audio_features	1	-4.446	0	0.0459	0.0819	0.737	0.674	0.89	https://api.spotify.com/v1/tracks/6mghCOaaSvrke0z1EUVUIf	https://api.spotify.com/v1/audio-analysis/6mghCOaaSvrke0z1EUVUIf	216773	4	0.203	0.0	neo mellow	75.0	65	2009
324	68	24YvUQnuPL8gObCfSnAobH	3FUY2gzHeIiaesXtOAdB7A	7abzxOHgW8mcecRhBzlPnw	Hey, Soul Sister	Train	Save Me, San Francisco	False	1	2	spotify:track:24YvUQnuPL8gObCfSnAobH	97.012	audio_features	1	-4.448	0	0.0418	0.0826	0.764	0.677	0.89	https://api.spotify.com/v1/tracks/24YvUQnuPL8gObCfSnAobH	https://api.spotify.com/v1/audio-analysis/24YvUQnuPL8gObCfSnAobH	216773	4	0.182	0.0	neo mellow	75.0	57	2009-10-27
327	71	3DamFFqW32WihKkTVlwTYQ	07QEuhtrNmmZ0zEcqE9SF6	3vf65wfk1EEjVhy6BjENsS	Fireflies	Owl City	Ocean Eyes	False	1	9	spotify:track:3DamFFqW32WihKkTVlwTYQ	90.002	audio_features	3	-6.72	1	0.0417	0.133	0.489	0.591	0.649	https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ	https://api.spotify.com/v1/audio-analysis/3DamFFqW32WihKkTVlwTYQ	228347	4	0.0294	0.0	modern rock	70.0	61	2009-01-01
354	70	3iL2l5gUqyPS6vDwJFgJTR	5OrB6Jhhrl9y2PK0pSV4VP	0hDy52fqKwb2ZIjyNXGxan	BedRock	Young Money	We Are Young Money	True	1	9	spotify:track:3iL2l5gUqyPS6vDwJFgJTR	148.001	audio_features	8	-6.089	1	0.225	0.141	0.575	0.732	0.659	https://api.spotify.com/v1/tracks/3iL2l5gUqyPS6vDwJFgJTR	https://api.spotify.com/v1/audio-analysis/3iL2l5gUqyPS6vDwJFgJTR	288133	4	0.109	0.0	dirty south rap	66.0	62	2009-01-01
381	63	3cSuhzV7wKX5diQ8hos78P	5OrB6Jhhrl9y2PK0pSV4VP	0hDy52fqKwb2ZIjyNXGxan	Steady Mobbin	Young Money	We Are Young Money	True	1	11	spotify:track:3cSuhzV7wKX5diQ8hos78P	156.149	audio_features	0	-8.123	0	0.258	0.541	0.659	0.681	0.694	https://api.spotify.com/v1/tracks/3cSuhzV7wKX5diQ8hos78P	https://api.spotify.com/v1/audio-analysis/3cSuhzV7wKX5diQ8hos78P	310733	4	0.0252	0.0	dirty south rap	66.0	62	2009-01-01
417	74	2UREu1Y8CO4jXkbvqAtP7g	49bzE5vRBRIota4qeHtQM8	0RySAmM6oDPGSE03X3dzi1	Monster	Skillet	Awake	False	1	2	spotify:track:2UREu1Y8CO4jXkbvqAtP7g	134.992	audio_features	8	-2.336	1	0.0741	0.0789	0.692	0.64	0.957	https://api.spotify.com/v1/tracks/2UREu1Y8CO4jXkbvqAtP7g	https://api.spotify.com/v1/audio-analysis/2UREu1Y8CO4jXkbvqAtP7g	178013	4	0.0431	0.0	alternative metal	75.0	69	2009-08-21
444	73	4CbKVDZkYKdv69I4bCaKUq	49bzE5vRBRIota4qeHtQM8	0RySAmM6oDPGSE03X3dzi1	Hero	Skillet	Awake	False	1	1	spotify:track:4CbKVDZkYKdv69I4bCaKUq	142.018	audio_features	1	-2.543	1	0.0995	0.336	0.782	0.533	0.967	https://api.spotify.com/v1/tracks/4CbKVDZkYKdv69I4bCaKUq	https://api.spotify.com/v1/audio-analysis/4CbKVDZkYKdv69I4bCaKUq	186813	4	0.00791	0.0	alternative metal	75.0	69	2009-08-21
471	68	0nkzd3yNniB767zSDDdLZ3	49bzE5vRBRIota4qeHtQM8	0RySAmM6oDPGSE03X3dzi1	Awake and Alive	Skillet	Awake	False	1	4	spotify:track:0nkzd3yNniB767zSDDdLZ3	159.932	audio_features	4	-2.983	0	0.0593	0.491	0.569	0.434	0.939	https://api.spotify.com/v1/tracks/0nkzd3yNniB767zSDDdLZ3	https://api.spotify.com/v1/audio-analysis/0nkzd3yNniB767zSDDdLZ3	209493	4	0.0425	0.0	alternative metal	75.0	69	2009-08-21
525	70	4NpDZPwSXmL0cCTaJuVrCw	3KV3p5EY4AvKxOlhGHORLg	5CKAAsmFCdmKq4fTtNdmHc	Birthday Sex	Jeremih	Jeremih	False	1	2	spotify:track:4NpDZPwSXmL0cCTaJuVrCw	60.048	audio_features	7	-5.614	0	0.0443	0.162	0.445	0.675	0.545	https://api.spotify.com/v1/tracks/4NpDZPwSXmL0cCTaJuVrCw	https://api.spotify.com/v1/audio-analysis/4NpDZPwSXmL0cCTaJuVrCw	226507	4	0.261	0.0	dance pop	80.0	58	2009-01-01
552	70	5P5cGNzqh6A353N3ShDK6Y	1HY2Jd0NmPuamShAr6KMms	034EE1ofh9OM6wJBqd2xYo	Bad Romance	Lady Gaga	The Fame Monster	True	1	1	spotify:track:5P5cGNzqh6A353N3ShDK6Y	118.99	audio_features	0	-3.75	1	0.0391	0.0831	0.721	0.697	0.921	https://api.spotify.com/v1/tracks/5P5cGNzqh6A353N3ShDK6Y	https://api.spotify.com/v1/audio-analysis/5P5cGNzqh6A353N3ShDK6Y	294573	4	0.00305	3.65e-05	dance pop	81.0	59	2009
579	64	1IaYWv32nFFMdljBIjMY5T	1HY2Jd0NmPuamShAr6KMms	2bsK9FeKzU0jNKA6XYFP7E	Telephone	Lady Gaga	The Fame Monster	False	1	6	spotify:track:1IaYWv32nFFMdljBIjMY5T	122.017	audio_features	3	-5.864	1	0.0419	0.115	0.684	0.827	0.821	https://api.spotify.com/v1/tracks/1IaYWv32nFFMdljBIjMY5T	https://api.spotify.com/v1/audio-analysis/1IaYWv32nFFMdljBIjMY5T	220627	4	0.00748	0.0015	dance pop	81.0	54	2009-01-01
591	72	6nULLS7CipGMSzgQDxDpd1	5t28BP42x2axFnqOOMg3CM	4yuvvlnQUGcMhUnrXss8xc	Bad Company	Five Finger Death Punch	War Is the Answer	True	1	12	spotify:track:6nULLS7CipGMSzgQDxDpd1	114.025	audio_features	11	-4.196	0	0.0498	0.0904	0.17	0.557	0.886	https://api.spotify.com/v1/tracks/6nULLS7CipGMSzgQDxDpd1	https://api.spotify.com/v1/audio-analysis/6nULLS7CipGMSzgQDxDpd1	262440	4	0.000595	9.84e-05	alternative metal	79.0	64	2009-09-22
618	69	6HSqyfGnsHYw9MmIpa9zlZ	3TVXtAsR1Inumwj472S9r4	55UhXq8grzHPga0we8mEL3	Forever	Drake	More Than A Game	True	1	2	spotify:track:6HSqyfGnsHYw9MmIpa9zlZ	105.307	audio_features	5	-1.474	0	0.277	0.19	0.519	0.544	0.92	https://api.spotify.com/v1/tracks/6HSqyfGnsHYw9MmIpa9zlZ	https://api.spotify.com/v1/audio-analysis/6HSqyfGnsHYw9MmIpa9zlZ	357347	5	0.244	0.0	canadian hip hop	99.0	60	2009-01-01
645	63	5wuXWTCiKIlNEXfwAuTY1G	0v2Y5jwtcv8LiWNTRls1KM	55UhXq8grzHPga0we8mEL3	Drop It Low	Ester Dean	More Than A Game	True	1	1	spotify:track:5wuXWTCiKIlNEXfwAuTY1G	175.896	audio_features	1	-5.007	0	0.134	0.0859	0.403	0.63	0.695	https://api.spotify.com/v1/tracks/5wuXWTCiKIlNEXfwAuTY1G	https://api.spotify.com/v1/audio-analysis/5wuXWTCiKIlNEXfwAuTY1G	190533	4	0.00176	2.62e-05			60	2009-01-01
651	62	5UsLjwBaTHBX4ektWIr4XX	3TVXtAsR1Inumwj472S9r4	7MZzYkbHL9Tk3O6WeD4Z0Z	Forever	Drake	Relapse: Refill	True	2	1	spotify:track:5UsLjwBaTHBX4ektWIr4XX	79.275	audio_features	5	-2.428	0	0.389	0.223	0.538	0.385	0.908	https://api.spotify.com/v1/tracks/5UsLjwBaTHBX4ektWIr4XX	https://api.spotify.com/v1/audio-analysis/5UsLjwBaTHBX4ektWIr4XX	357707	4	0.275	0.0	canadian hip hop	99.0	64	2009-05-15
675	64	1HR2CTi0ytRJIcik1QKdOa	7dGJo4pcD2V6oG8kP0tJRR	7MZzYkbHL9Tk3O6WeD4Z0Z	Beautiful	Eminem	Relapse: Refill	True	1	17	spotify:track:1HR2CTi0ytRJIcik1QKdOa	132.09	audio_features	5	-4.413	0	0.0768	0.0771	0.524	0.724	0.685	https://api.spotify.com/v1/tracks/1HR2CTi0ytRJIcik1QKdOa	https://api.spotify.com/v1/audio-analysis/1HR2CTi0ytRJIcik1QKdOa	392827	4	0.266	0.0			64	2009-05-15
683	62	4dK00wCxlqWEeN8BoM1BHT	7dGJo4pcD2V6oG8kP0tJRR	7MZzYkbHL9Tk3O6WeD4Z0Z	Crack A Bottle	Eminem	Relapse: Refill	True	1	18	spotify:track:4dK00wCxlqWEeN8BoM1BHT	84.08	audio_features	6	-2.573	0	0.174	0.11	0.403	0.674	0.879	https://api.spotify.com/v1/tracks/4dK00wCxlqWEeN8BoM1BHT	https://api.spotify.com/v1/audio-analysis/4dK00wCxlqWEeN8BoM1BHT	297520	4	0.0887	0.0			64	2009-05-15
685	69	3pLTOP0G0etiWUknFoRpsr	3gd8FJtBJtkRxdfbTu19U2	7GiLJfRPHARQrRJf01P2Tt	The Cave	Mumford & Sons	Sigh No More	False	1	2	spotify:track:3pLTOP0G0etiWUknFoRpsr	141.951	audio_features	4	-9.364	1	0.0406	0.093	0.337	0.576	0.486	https://api.spotify.com/v1/tracks/3pLTOP0G0etiWUknFoRpsr	https://api.spotify.com/v1/audio-analysis/3pLTOP0G0etiWUknFoRpsr	217987	4	0.0606	0.000143	folk-pop	77.0	66	2009
712	67	2BBkIgdXLv5vyp1DR0wpQl	3gd8FJtBJtkRxdfbTu19U2	7GiLJfRPHARQrRJf01P2Tt	Little Lion Man	Mumford & Sons	Sigh No More	True	1	7	spotify:track:2BBkIgdXLv5vyp1DR0wpQl	138.596	audio_features	5	-7.986	1	0.0282	0.0976	0.441	0.519	0.512	https://api.spotify.com/v1/tracks/2BBkIgdXLv5vyp1DR0wpQl	https://api.spotify.com/v1/audio-analysis/2BBkIgdXLv5vyp1DR0wpQl	246973	4	0.0276	8.78e-05	folk-pop	77.0	66	2009
739	61	5VwKEmrYEN5eAPvWqrrKS2	3gd8FJtBJtkRxdfbTu19U2	7GiLJfRPHARQrRJf01P2Tt	Awake My Soul	Mumford & Sons	Sigh No More	False	1	10	spotify:track:5VwKEmrYEN5eAPvWqrrKS2	85.522	audio_features	2	-9.785	1	0.0341	0.0913	0.254	0.262	0.466	https://api.spotify.com/v1/tracks/5VwKEmrYEN5eAPvWqrrKS2	https://api.spotify.com/v1/audio-analysis/5VwKEmrYEN5eAPvWqrrKS2	255827	1	0.0621	0.0273	folk-pop	77.0	66	2009
748	69	1YLJVmuzeM2YSUkCCaTNUB	1moxjboGR7GNWYIMWsRjgG	2FgknX5e7fJlriQtxvpLhZ	Dog Days Are Over	Florence + The Machine	Lungs (Deluxe Edition)	False	1	1	spotify:track:1YLJVmuzeM2YSUkCCaTNUB	150.11	audio_features	7	-5.316	1	0.0911	0.119	0.319	0.504	0.812	https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB	https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB	251840	4	0.059	0.000526	folk-pop	78.0	65	2009
775	65	6u9RqxALwkjJ1ukB1y8vuP	1moxjboGR7GNWYIMWsRjgG	2FgknX5e7fJlriQtxvpLhZ	You've Got The Love	Florence + The Machine	Lungs (Deluxe Edition)	False	1	13	spotify:track:6u9RqxALwkjJ1ukB1y8vuP	109.878	audio_features	6	-4.683	1	0.0315	0.108	0.448	0.574	0.696	https://api.spotify.com/v1/tracks/6u9RqxALwkjJ1ukB1y8vuP	https://api.spotify.com/v1/audio-analysis/6u9RqxALwkjJ1ukB1y8vuP	168667	4	0.00459	0.0	folk-pop	78.0	65	2009
829	74	4IoYz8XqqdowINzfRrFnhi	0zOcE3mg9nS6l3yxt1Y0bK	3ibdlhMmbFPMYoWvwHCzI3	You Found Me	The Fray	The Fray	False	1	3	spotify:track:4IoYz8XqqdowINzfRrFnhi	151.994	audio_features	8	-5.412	0	0.0413	0.136	0.4	0.338	0.803	https://api.spotify.com/v1/tracks/4IoYz8XqqdowINzfRrFnhi	https://api.spotify.com/v1/audio-analysis/4IoYz8XqqdowINzfRrFnhi	241853	4	0.0187	0.0	modern rock	73.0	66	2009-01-30
856	69	57uX2vR9j9DNiANDYfXw1i	0zOcE3mg9nS6l3yxt1Y0bK	3ibdlhMmbFPMYoWvwHCzI3	Never Say Never	The Fray	The Fray	False	1	5	spotify:track:57uX2vR9j9DNiANDYfXw1i	160.139	audio_features	8	-5.767	1	0.0317	0.176	0.262	0.23	0.492	https://api.spotify.com/v1/tracks/57uX2vR9j9DNiANDYfXw1i	https://api.spotify.com/v1/audio-analysis/57uX2vR9j9DNiANDYfXw1i	256613	4	0.568	8.18e-06	modern rock	73.0	66	2009-01-30
874	68	2yXyz4NLTZx9CLdXfLTp5E	5BtHciL0e0zOP7prIHn3pP	0mBvlBWI6TMDrWvQ8bKOKV	I Will Not Bow	Breaking Benjamin	Dear Agony	False	1	2	spotify:track:2yXyz4NLTZx9CLdXfLTp5E	107.942	audio_features	8	-3.65	1	0.0668	0.38	0.591	0.543	0.952	https://api.spotify.com/v1/tracks/2yXyz4NLTZx9CLdXfLTp5E	https://api.spotify.com/v1/audio-analysis/2yXyz4NLTZx9CLdXfLTp5E	216733	4	0.000192	7.8e-06	alternative metal	77.0	63	2009-01-01
901	68	7LP4Es66zdY7CyjepqmvAg	4pADjHPWyrlAF0FA7joK2H	3v0AeWgJPrdPPZGt1tS2s0	Down	Jay Sean	All Or Nothing	False	1	3	spotify:track:7LP4Es66zdY7CyjepqmvAg	66.002	audio_features	11	-4.505	0	0.0311	0.0778	0.71	0.663	0.693	https://api.spotify.com/v1/tracks/7LP4Es66zdY7CyjepqmvAg	https://api.spotify.com/v1/audio-analysis/7LP4Es66zdY7CyjepqmvAg	212107	4	0.0149	0.0	dance pop	68.0	59	2009-11-23
928	69	1NhPKVLsHhFUHIOZ32QnS2	5Pwc4xIPtQLFEnJriah9YJ	2pLAOZiilrhOrTQNqrF8qr	Secrets	OneRepublic	Waking Up	False	1	3	spotify:track:1NhPKVLsHhFUHIOZ32QnS2	148.024	audio_features	2	-6.199	1	0.0352	0.121	0.38	0.515	0.767	https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2	https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2	224693	4	0.098	0.0	dance pop	81.0	62	2009-01-01
955	63	6OtCIsQZ64Vs1EbzztvAv4	5Pwc4xIPtQLFEnJriah9YJ	2pLAOZiilrhOrTQNqrF8qr	Good Life	OneRepublic	Waking Up	True	1	6	spotify:track:6OtCIsQZ64Vs1EbzztvAv4	94.966	audio_features	6	-7.687	1	0.0551	0.115	0.637	0.636	0.699	https://api.spotify.com/v1/tracks/6OtCIsQZ64Vs1EbzztvAv4	https://api.spotify.com/v1/audio-analysis/6OtCIsQZ64Vs1EbzztvAv4	253307	4	0.0929	0.0	dance pop	81.0	62	2009-01-01
991	72	5vlEg2fT4cFWAqU5QptIpQ	5tKXB9uuebKE34yowVaU3C	698AdfGuOthKXXvvHla9bf	Replay	Iyaz	Replay	False	1	1	spotify:track:5vlEg2fT4cFWAqU5QptIpQ	91.031	audio_features	9	-6.323	1	0.0708	0.168	0.195	0.706	0.751	https://api.spotify.com/v1/tracks/5vlEg2fT4cFWAqU5QptIpQ	https://api.spotify.com/v1/audio-analysis/5vlEg2fT4cFWAqU5QptIpQ	182307	4	0.173	0.0	dance pop	63.0	60	2009-08-11
1018	69	0mBkoM8r7KAQzZij5swTUL	67hb7towEyKvt5Z8Bx306c	04gYcIojJt78nYnN5oOrKt	Walking On A Dream	Empire of the Sun	Walking On A Dream	False	1	2	spotify:track:0mBkoM8r7KAQzZij5swTUL	126.967	audio_features	5	-5.541	0	0.0459	0.0588	0.726	0.87	0.699	https://api.spotify.com/v1/tracks/0mBkoM8r7KAQzZij5swTUL	https://api.spotify.com/v1/audio-analysis/0mBkoM8r7KAQzZij5swTUL	198440	4	0.245	6.76e-06	alternative dance	67.0	59	2009-02-23
1045	74	63xdwScd1Ai1GigAwQxE8y	3dkbV4qihUeMsqN4vBGg93	58eMx3QrTkiRmGGbSz2XL0	Let's Stay Together	Al Green	Let's Stay Together	False	1	1	spotify:track:63xdwScd1Ai1GigAwQxE8y	101.985	audio_features	7	-10.701	0	0.0522	0.0542	0.507	0.756	0.397	https://api.spotify.com/v1/tracks/63xdwScd1Ai1GigAwQxE8y	https://api.spotify.com/v1/audio-analysis/63xdwScd1Ai1GigAwQxE8y	199396	4	0.57	0.0115	adult standards	68.0	65	2009
1072	68	4vp2J1l5RD4gMZwGFLfRAu	1yxSLGMDHlW21z4YXirZDS	36fdxiOzdlmsrHgGcfvqUJ	I Gotta Feeling	The Black Eyed Peas	THE E.N.D. (THE ENERGY NEVER DIES)	False	1	5	spotify:track:4vp2J1l5RD4gMZwGFLfRAu	127.965	audio_features	0	-6.299	1	0.0264	0.34	0.6	0.741	0.748	https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu	https://api.spotify.com/v1/audio-analysis/4vp2J1l5RD4gMZwGFLfRAu	289133	4	0.0823	0.0	dance pop	76.0	63	2009-01-01
1099	61	5OiLJ8tjUPFiPX2gVM8fxJ	1yxSLGMDHlW21z4YXirZDS	36fdxiOzdlmsrHgGcfvqUJ	Imma Be	The Black Eyed Peas	THE E.N.D. (THE ENERGY NEVER DIES)	False	1	4	spotify:track:5OiLJ8tjUPFiPX2gVM8fxJ	145.618	audio_features	0	-6.9	1	0.387	0.288	0.424	0.619	0.539	https://api.spotify.com/v1/tracks/5OiLJ8tjUPFiPX2gVM8fxJ	https://api.spotify.com/v1/audio-analysis/5OiLJ8tjUPFiPX2gVM8fxJ	257560	0	0.184	0.0	dance pop	76.0	63	2009-01-01
1108	61	7xRNsqOQOgWbHV1nbXnfXN	1yxSLGMDHlW21z4YXirZDS	36fdxiOzdlmsrHgGcfvqUJ	Boom Boom Pow	The Black Eyed Peas	THE E.N.D. (THE ENERGY NEVER DIES)	False	1	1	spotify:track:7xRNsqOQOgWbHV1nbXnfXN	130.09	audio_features	9	-6.201	1	0.0827	0.136	0.395	0.869	0.851	https://api.spotify.com/v1/tracks/7xRNsqOQOgWbHV1nbXnfXN	https://api.spotify.com/v1/audio-analysis/7xRNsqOQOgWbHV1nbXnfXN	251440	4	0.15	0.000873	dance pop	76.0	63	2009-01-01
1117	67	5JtPGzRgrWxkXX9LoROq3d	1xU878Z1QtBldR7ru9owdU	6YXmQrXOjJoMheJ2IA5NqK	1901	Phoenix	Wolfgang Amadeus Phoenix	False	1	2	spotify:track:5JtPGzRgrWxkXX9LoROq3d	144.085	audio_features	0	-5.373	1	0.0429	0.192	0.707	0.604	0.825	https://api.spotify.com/v1/tracks/5JtPGzRgrWxkXX9LoROq3d	https://api.spotify.com/v1/audio-analysis/5JtPGzRgrWxkXX9LoROq3d	193107	4	0.0564	5.8e-05	alternative dance	69.0	61	2009-01-01
1144	65	6ZrlXT6mUMEgomN128iekU	1xU878Z1QtBldR7ru9owdU	6YXmQrXOjJoMheJ2IA5NqK	Lisztomania	Phoenix	Wolfgang Amadeus Phoenix	False	1	1	spotify:track:6ZrlXT6mUMEgomN128iekU	97.565	audio_features	0	-6.406	1	0.0463	0.547	0.273	0.642	0.808	https://api.spotify.com/v1/tracks/6ZrlXT6mUMEgomN128iekU	https://api.spotify.com/v1/audio-analysis/6ZrlXT6mUMEgomN128iekU	241640	4	0.0383	0.00829	alternative dance	69.0	61	2009-01-01
1198	67	4KAzYqfcijCSZa2P3etHoM	3FfvYsEGaIb52QPXhg4DcH	7k9oif0MqtQ79j8swtZRMS	Big Green Tractor	Jason Aldean	Wide Open	False	1	9	spotify:track:4KAzYqfcijCSZa2P3etHoM	137.071	audio_features	4	-5.014	1	0.028	0.295	0.579	0.623	0.59	https://api.spotify.com/v1/tracks/4KAzYqfcijCSZa2P3etHoM	https://api.spotify.com/v1/audio-analysis/4KAzYqfcijCSZa2P3etHoM	204200	4	0.646	0.0	contemporary country	79.0	63	2009-04-07
1225	66	0PspNrE4MSjr1JeB4OW0jn	3FfvYsEGaIb52QPXhg4DcH	7k9oif0MqtQ79j8swtZRMS	She's Country	Jason Aldean	Wide Open	False	1	6	spotify:track:0PspNrE4MSjr1JeB4OW0jn	172.138	audio_features	1	-2.832	0	0.0782	0.0659	0.638	0.553	0.872	https://api.spotify.com/v1/tracks/0PspNrE4MSjr1JeB4OW0jn	https://api.spotify.com/v1/audio-analysis/0PspNrE4MSjr1JeB4OW0jn	220573	4	0.198	0.0	contemporary country	79.0	63	2009-04-07
