	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
315	80	3ZOEytgrvLwQaqXreDs2Jx	0L8ExT028jH3ddEcZwqJJ5	6deiaArbeoqp1xPEGdEKp1	Can't Stop	Red Hot Chili Peppers	By The Way (Deluxe Version)	False	1	7	spotify:track:3ZOEytgrvLwQaqXreDs2Jx	91.455	audio_features	9	-3.442	1	0.0456	0.167	0.875	0.618	0.938	https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx	https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx	269000	4	0.0179	0.0	alternative metal	84.0	73	2002-07-09
342	72	1f2V8U1BiWaC9aJWmpOARe	0L8ExT028jH3ddEcZwqJJ5	6deiaArbeoqp1xPEGdEKp1	By The Way	Red Hot Chili Peppers	By The Way (Deluxe Version)	False	1	1	spotify:track:1f2V8U1BiWaC9aJWmpOARe	122.444	audio_features	0	-4.938	1	0.107	0.102	0.198	0.451	0.97	https://api.spotify.com/v1/tracks/1f2V8U1BiWaC9aJWmpOARe	https://api.spotify.com/v1/audio-analysis/1f2V8U1BiWaC9aJWmpOARe	216933	4	0.0264	0.00355	alternative metal	84.0	73	2002-07-09
378	66	1ndGB6rvxKYN9seCYO1dTF	0L8ExT028jH3ddEcZwqJJ5	6deiaArbeoqp1xPEGdEKp1	The Zephyr Song	Red Hot Chili Peppers	By The Way (Deluxe Version)	False	1	6	spotify:track:1ndGB6rvxKYN9seCYO1dTF	117.391	audio_features	2	-4.083	1	0.0337	0.0891	0.403	0.725	0.803	https://api.spotify.com/v1/tracks/1ndGB6rvxKYN9seCYO1dTF	https://api.spotify.com/v1/audio-analysis/1ndGB6rvxKYN9seCYO1dTF	231933	4	0.013	3.66e-05	alternative metal	84.0	73	2002-07-09
387	77	5xEM5hIgJ1jjgcEBfpkt2F	0p4nmQO2msCgU4IF37Wi3j	3zXjR3y2dUWklKmmp6lEhy	Complicated	Avril Lavigne	Let Go	False	1	2	spotify:track:5xEM5hIgJ1jjgcEBfpkt2F	77.987	audio_features	5	-5.898	1	0.0459	0.3	0.427	0.585	0.776	https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F	https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F	244507	4	0.0572	7.74e-06	canadian pop	75.0	70	2002-09-06
414	71	00Mb3DuaIH1kjrwOku9CGU	0p4nmQO2msCgU4IF37Wi3j	3zXjR3y2dUWklKmmp6lEhy	Sk8er Boi	Avril Lavigne	Let Go	False	1	3	spotify:track:00Mb3DuaIH1kjrwOku9CGU	149.937	audio_features	0	-4.417	1	0.0482	0.358	0.484	0.487	0.9	https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU	https://api.spotify.com/v1/audio-analysis/00Mb3DuaIH1kjrwOku9CGU	204000	4	6.79e-05	0.0	canadian pop	75.0	70	2002-09-06
441	66	1jlG3KJ3gdYmhfuySFfpO1	0p4nmQO2msCgU4IF37Wi3j	3zXjR3y2dUWklKmmp6lEhy	I'm with You	Avril Lavigne	Let Go	False	1	4	spotify:track:1jlG3KJ3gdYmhfuySFfpO1	151.95	audio_features	9	-7.462	1	0.0291	0.117	0.208	0.457	0.406	https://api.spotify.com/v1/tracks/1jlG3KJ3gdYmhfuySFfpO1	https://api.spotify.com/v1/audio-analysis/1jlG3KJ3gdYmhfuySFfpO1	223067	3	0.08	0.0	canadian pop	75.0	70	2002-09-06
450	76	7Lf7oSEVdzZqTA0kEDSlS5	31TPClRtHm23RisEBtV3X7	6QPkyl04rXwTGlGlcYaRoW	Cry Me a River	Justin Timberlake	Justified	False	1	5	spotify:track:7Lf7oSEVdzZqTA0kEDSlS5	73.884	audio_features	8	-6.582	0	0.176	0.104	0.565	0.624	0.653	https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5	https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5	288333	4	0.575	0.0	dance pop	86.0	70	2002-11-04
477	73	1AWQoqb9bSvzTjaLralEkT	31TPClRtHm23RisEBtV3X7	6QPkyl04rXwTGlGlcYaRoW	Rock Your Body	Justin Timberlake	Justified	False	1	6	spotify:track:1AWQoqb9bSvzTjaLralEkT	100.972	audio_features	4	-6.055	0	0.14	0.0521	0.818	0.891	0.714	https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT	https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT	267267	4	0.202	0.000234	dance pop	86.0	70	2002-11-04
504	66	0aj2QKJvz6CePykmlTApiD	31TPClRtHm23RisEBtV3X7	6QPkyl04rXwTGlGlcYaRoW	Señorita	Justin Timberlake	Justified	False	1	1	spotify:track:0aj2QKJvz6CePykmlTApiD	97.963	audio_features	1	-5.351	1	0.0442	0.0742	0.87	0.841	0.629	https://api.spotify.com/v1/tracks/0aj2QKJvz6CePykmlTApiD	https://api.spotify.com/v1/audio-analysis/0aj2QKJvz6CePykmlTApiD	294867	4	0.0729	0.0	dance pop	86.0	70	2002-11-04
540	71	1gyee1JuFFiP476LQpRMYU	56dO9zeHKuU5Gvfc2kxHNw	481JiVXZYUlTtqlv9ewJXV	The Red	Chevelle	Wonder What's Next	False	1	5	spotify:track:1gyee1JuFFiP476LQpRMYU	140.055	audio_features	1	-3.318	0	0.0488	0.348	0.332	0.509	0.843	https://api.spotify.com/v1/tracks/1gyee1JuFFiP476LQpRMYU	https://api.spotify.com/v1/audio-analysis/1gyee1JuFFiP476LQpRMYU	238400	3	0.000671	0.000803	alternative metal	66.0	64	2002
567	65	6dRAAG4sB71NAtVCHJep7s	56dO9zeHKuU5Gvfc2kxHNw	481JiVXZYUlTtqlv9ewJXV	Send the Pain Below	Chevelle	Wonder What's Next	False	1	3	spotify:track:6dRAAG4sB71NAtVCHJep7s	92.079	audio_features	11	-3.617	1	0.0398	0.0644	0.293	0.468	0.851	https://api.spotify.com/v1/tracks/6dRAAG4sB71NAtVCHJep7s	https://api.spotify.com/v1/audio-analysis/6dRAAG4sB71NAtVCHJep7s	252360	4	0.000281	0.00483	alternative metal	66.0	64	2002
621	70	0ARK753YaiJbpLUk7z5yIM	2gBjLmx6zQnFGQJCAQpRgw	4HUUHHXBXImwksfbSPqE7q	Dilemma	Nelly	Nellyville	True	1	10	spotify:track:0ARK753YaiJbpLUk7z5yIM	168.119	audio_features	2	-8.364	0	0.167	0.221	0.621	0.725	0.534	https://api.spotify.com/v1/tracks/0ARK753YaiJbpLUk7z5yIM	https://api.spotify.com/v1/audio-analysis/0ARK753YaiJbpLUk7z5yIM	289173	4	0.211	2.91e-05	dance pop	76.0	64	2002-05-28
648	68	04KTF78FFg8sOHC1BADqbY	2gBjLmx6zQnFGQJCAQpRgw	4HUUHHXBXImwksfbSPqE7q	Hot In Herre	Nelly	Nellyville	True	1	3	spotify:track:04KTF78FFg8sOHC1BADqbY	107.07	audio_features	9	-5.005	0	0.144	0.0595	0.921	0.965	0.736	https://api.spotify.com/v1/tracks/04KTF78FFg8sOHC1BADqbY	https://api.spotify.com/v1/audio-analysis/04KTF78FFg8sOHC1BADqbY	228227	4	0.218	0.0	dance pop	76.0	64	2002-05-28
675	57	7kAFSrTIOiVZ0gnHBuAH3l	2gBjLmx6zQnFGQJCAQpRgw	4HUUHHXBXImwksfbSPqE7q	Air Force Ones	Nelly	Nellyville	True	1	7	spotify:track:7kAFSrTIOiVZ0gnHBuAH3l	164.123	audio_features	4	-10.211	0	0.316	0.089	0.63	0.777	0.474	https://api.spotify.com/v1/tracks/7kAFSrTIOiVZ0gnHBuAH3l	https://api.spotify.com/v1/audio-analysis/7kAFSrTIOiVZ0gnHBuAH3l	304000	4	0.087	0.0	dance pop	76.0	64	2002-05-28
684	70	3NLrRZoMF0Lx6zTlYqeIo4	2RTUTCvo6onsAnheUk3aL9	72olNArm75vOycSziqIX9Y	Here Without You	3 Doors Down	Away From The Sun	False	1	6	spotify:track:3NLrRZoMF0Lx6zTlYqeIo4	144.018	audio_features	10	-6.733	0	0.0248	0.134	0.234	0.536	0.55	https://api.spotify.com/v1/tracks/3NLrRZoMF0Lx6zTlYqeIo4	https://api.spotify.com/v1/audio-analysis/3NLrRZoMF0Lx6zTlYqeIo4	238560	4	0.0537	0.0	alternative metal	72.0	63	2002-01-01
711	67	3WbphvawbMZ8FyqDxYGdSQ	2RTUTCvo6onsAnheUk3aL9	72olNArm75vOycSziqIX9Y	When I'm Gone	3 Doors Down	Away From The Sun	False	1	1	spotify:track:3WbphvawbMZ8FyqDxYGdSQ	74.072	audio_features	7	-5.66	1	0.033	0.104	0.337	0.496	0.765	https://api.spotify.com/v1/tracks/3WbphvawbMZ8FyqDxYGdSQ	https://api.spotify.com/v1/audio-analysis/3WbphvawbMZ8FyqDxYGdSQ	260507	4	0.00457	0.0	alternative metal	72.0	63	2002-01-01
738	72	0r2Bul2NuCViraT2zX1l5j	44PA0rCQXikgOWbfY7Fq7m	4htcOW08TqINNLbcSf9esI	Get Low	Ying Yang Twins	Kings Of Crunk	True	1	17	spotify:track:0r2Bul2NuCViraT2zX1l5j	101.019	audio_features	1	-7.47	1	0.067	0.121	0.136	0.521	0.625	https://api.spotify.com/v1/tracks/0r2Bul2NuCViraT2zX1l5j	https://api.spotify.com/v1/audio-analysis/0r2Bul2NuCViraT2zX1l5j	334067	4	0.0301	0.0	crunk	64.0	62	2002-10-29
765	69	4w1lzcaoZ1IC2K5TwjalRP	5ILrArfIV0tMURcHJN8Q07	5e7T2qUigzt0oIr50KsOld	A Thousand Miles	Vanessa Carlton	Be Not Nobody	False	1	3	spotify:track:4w1lzcaoZ1IC2K5TwjalRP	94.931	audio_features	11	-3.862	1	0.0379	0.161	0.268	0.56	0.825	https://api.spotify.com/v1/tracks/4w1lzcaoZ1IC2K5TwjalRP	https://api.spotify.com/v1/audio-analysis/4w1lzcaoZ1IC2K5TwjalRP	237493	4	0.323	0.0	dance pop	67.0	58	2002-04-30
792	70	4llK75pXNWZz6KAho2Gp16	04gDigrS5kc9YWfZHwBETP	5zClcGCSWj926AMjvBNSLc	She Will Be Loved - Radio Mix	Maroon 5	Songs About Jane: 10th Anniversary Edition	False	1	4	spotify:track:4llK75pXNWZz6KAho2Gp16	102.002	audio_features	0	-5.505	0	0.0254	0.0987	0.51	0.641	0.667	https://api.spotify.com/v1/tracks/4llK75pXNWZz6KAho2Gp16	https://api.spotify.com/v1/audio-analysis/4llK75pXNWZz6KAho2Gp16	259453	4	0.249	0.0	pop	87.0	65	2002
819	69	6ECp64rv50XVz93WvxXMGF	04gDigrS5kc9YWfZHwBETP	5zClcGCSWj926AMjvBNSLc	This Love	Maroon 5	Songs About Jane: 10th Anniversary Edition	False	1	2	spotify:track:6ECp64rv50XVz93WvxXMGF	95.034	audio_features	5	-4.634	0	0.0372	0.118	0.755	0.714	0.859	https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF	https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF	206200	4	0.0556	0.0	pop	87.0	65	2002
846	61	5qII2n90lVdPDcgXEEVHNy	04gDigrS5kc9YWfZHwBETP	5zClcGCSWj926AMjvBNSLc	Sunday Morning	Maroon 5	Songs About Jane: 10th Anniversary Edition	False	1	8	spotify:track:5qII2n90lVdPDcgXEEVHNy	88.051	audio_features	0	-5.165	1	0.0543	0.0702	0.801	0.605	0.782	https://api.spotify.com/v1/tracks/5qII2n90lVdPDcgXEEVHNy	https://api.spotify.com/v1/audio-analysis/5qII2n90lVdPDcgXEEVHNy	244880	4	0.0651	0.0	pop	87.0	65	2002
882	69	7sapKrjDij2fpDVj0GxP66	04gDigrS5kc9YWfZHwBETP	1Rv9WRKyYhFaGbuYDaQunN	She Will Be Loved	Maroon 5	Songs About Jane	False	1	4	spotify:track:7sapKrjDij2fpDVj0GxP66	102.041	audio_features	0	-5.403	0	0.0288	0.125	0.515	0.695	0.684	https://api.spotify.com/v1/tracks/7sapKrjDij2fpDVj0GxP66	https://api.spotify.com/v1/audio-analysis/7sapKrjDij2fpDVj0GxP66	257133	4	0.0593	0.0	pop	87.0	65	2002-06-25
909	66	1YI0uK36eupTmw9F8kHysr	04gDigrS5kc9YWfZHwBETP	1Rv9WRKyYhFaGbuYDaQunN	Sunday Morning	Maroon 5	Songs About Jane	False	1	8	spotify:track:1YI0uK36eupTmw9F8kHysr	88.11	audio_features	0	-5.237	1	0.0575	0.0704	0.801	0.594	0.784	https://api.spotify.com/v1/tracks/1YI0uK36eupTmw9F8kHysr	https://api.spotify.com/v1/audio-analysis/1YI0uK36eupTmw9F8kHysr	244867	4	0.0752	0.0	pop	87.0	65	2002-06-25
936	63	6YgV0EF8xJMZz0Zm6BTaT4	04gDigrS5kc9YWfZHwBETP	1Rv9WRKyYhFaGbuYDaQunN	This Love	Maroon 5	Songs About Jane	False	1	2	spotify:track:6YgV0EF8xJMZz0Zm6BTaT4	95.041	audio_features	5	-4.634	0	0.0383	0.113	0.776	0.711	0.849	https://api.spotify.com/v1/tracks/6YgV0EF8xJMZz0Zm6BTaT4	https://api.spotify.com/v1/audio-analysis/6YgV0EF8xJMZz0Zm6BTaT4	206200	4	0.0535	0.0	pop	87.0	65	2002-06-25
972	68	6zMUIb4uce1CzpbjR3vMdN	5rkVyNGXEgeUqKkB5ccK83	5M3BrdaT0TV5SsYsM5PM8X	Foolish	Ashanti	Ashanti	True	1	2	spotify:track:6zMUIb4uce1CzpbjR3vMdN	89.209	audio_features	0	-5.71	1	0.0831	0.11	0.69	0.477	0.728	https://api.spotify.com/v1/tracks/6zMUIb4uce1CzpbjR3vMdN	https://api.spotify.com/v1/audio-analysis/6zMUIb4uce1CzpbjR3vMdN	227387	4	0.358	0.0	dance pop	71.0	60	2002-01-01
999	72	0BRHnOFm6sjxN1i9LJrUDu	5aYyPjAsLj7UzANzdupwnS	5CTygC3aONv7l0klY4k3hc	The Anthem	Good Charlotte	The Young and The Hopeless	False	1	2	spotify:track:0BRHnOFm6sjxN1i9LJrUDu	177.751	audio_features	1	-3.127	1	0.126	0.139	0.893	0.494	0.939	https://api.spotify.com/v1/tracks/0BRHnOFm6sjxN1i9LJrUDu	https://api.spotify.com/v1/audio-analysis/0BRHnOFm6sjxN1i9LJrUDu	175093	4	0.00666	0.0	alternative metal	68.0	66	2002-10-04
1026	69	2g2a5kDeZexbUTD8abcvm6	5aYyPjAsLj7UzANzdupwnS	5CTygC3aONv7l0klY4k3hc	Lifestyles of the Rich & Famous	Good Charlotte	The Young and The Hopeless	False	1	3	spotify:track:2g2a5kDeZexbUTD8abcvm6	106.22	audio_features	1	-3.685	1	0.0374	0.0686	0.609	0.62	0.93	https://api.spotify.com/v1/tracks/2g2a5kDeZexbUTD8abcvm6	https://api.spotify.com/v1/audio-analysis/2g2a5kDeZexbUTD8abcvm6	190173	4	0.00043	0.0	alternative metal	68.0	66	2002-10-04
1080	76	3YuaBvuZqcwN3CEAyyoaei	2ziB7fzrXBoh1HUPS6sVFn	78guAsers0klWl6RwzgDLd	Like a Stone	Audioslave	Audioslave	False	1	5	spotify:track:3YuaBvuZqcwN3CEAyyoaei	107.849	audio_features	7	-5.477	0	0.0276	0.0997	0.516	0.614	0.568	https://api.spotify.com/v1/tracks/3YuaBvuZqcwN3CEAyyoaei	https://api.spotify.com/v1/audio-analysis/3YuaBvuZqcwN3CEAyyoaei	293960	4	0.00797	0.0	alternative metal	71.0	72	2002-11-17
1107	73	1Qdnvn4XlmZANCVy3XjrQo	2ziB7fzrXBoh1HUPS6sVFn	78guAsers0klWl6RwzgDLd	Show Me How to Live	Audioslave	Audioslave	False	1	2	spotify:track:1Qdnvn4XlmZANCVy3XjrQo	89.4	audio_features	9	-3.868	1	0.0483	0.162	0.368	0.433	0.854	https://api.spotify.com/v1/tracks/1Qdnvn4XlmZANCVy3XjrQo	https://api.spotify.com/v1/audio-analysis/1Qdnvn4XlmZANCVy3XjrQo	277840	4	0.000336	0.000177	alternative metal	71.0	72	2002-11-17
1134	68	1TDk2Jmi4dVZhm2dum3Jim	2ziB7fzrXBoh1HUPS6sVFn	78guAsers0klWl6RwzgDLd	Cochise	Audioslave	Audioslave	False	1	1	spotify:track:1TDk2Jmi4dVZhm2dum3Jim	80.473	audio_features	9	-4.867	1	0.0613	0.0592	0.433	0.452	0.873	https://api.spotify.com/v1/tracks/1TDk2Jmi4dVZhm2dum3Jim	https://api.spotify.com/v1/audio-analysis/1TDk2Jmi4dVZhm2dum3Jim	222027	4	0.000519	0.0	alternative metal	71.0	72	2002-11-17
1170	67	3bwAS8cN7Xtzvv5UurJOOX	2ziB7fzrXBoh1HUPS6sVFn	78guAsers0klWl6RwzgDLd	I Am the Highway	Audioslave	Audioslave	False	1	8	spotify:track:3bwAS8cN7Xtzvv5UurJOOX	174.875	audio_features	9	-5.023	0	0.0335	0.113	0.2	0.341	0.662	https://api.spotify.com/v1/tracks/3bwAS8cN7Xtzvv5UurJOOX	https://api.spotify.com/v1/audio-analysis/3bwAS8cN7Xtzvv5UurJOOX	334907	4	0.105	0.0	alternative metal	71.0	72	2002-11-17
1206	67	28cnXtME493VX9NOw9cIUh	6kACVPfCOnqzgfEF5ryl0x	2BlL4Gv2DLPu8p58Wcmlm9	Hurt	Johnny Cash	American IV: The Man Comes Around	False	1	2	spotify:track:28cnXtME493VX9NOw9cIUh	92.148	audio_features	9	-7.583	0	0.0284	0.118	0.171	0.518	0.401	https://api.spotify.com/v1/tracks/28cnXtME493VX9NOw9cIUh	https://api.spotify.com/v1/audio-analysis/28cnXtME493VX9NOw9cIUh	216533	4	0.642	0.000185	outlaw country	76.0	59	2002-01-01
1233	65	0M7mWKqwTIaVjYyxfZmtTa	2bA6fzP0lMAQ4kz6CF61w8	7ExectJocqn8sMKq4Tn4LY	Courtesy Of The Red, White And Blue (The Angry American)	Toby Keith	Unleashed	False	1	1	spotify:track:0M7mWKqwTIaVjYyxfZmtTa	111.937	audio_features	2	-5.522	1	0.046	0.118	0.354	0.414	0.679	https://api.spotify.com/v1/tracks/0M7mWKqwTIaVjYyxfZmtTa	https://api.spotify.com/v1/audio-analysis/0M7mWKqwTIaVjYyxfZmtTa	195533	4	0.503	4.99e-06	contemporary country	68.0	56	2002-01-01
1260	57	7E2DqvnVtbIrFrL5X6YH9Q	2bA6fzP0lMAQ4kz6CF61w8	7ExectJocqn8sMKq4Tn4LY	Beer For My Horses	Toby Keith	Unleashed	False	1	5	spotify:track:7E2DqvnVtbIrFrL5X6YH9Q	118.991	audio_features	10	-5.207	1	0.0511	0.0459	0.783	0.721	0.85	https://api.spotify.com/v1/tracks/7E2DqvnVtbIrFrL5X6YH9Q	https://api.spotify.com/v1/audio-analysis/7E2DqvnVtbIrFrL5X6YH9Q	204000	4	0.353	0.0	contemporary country	68.0	56	2002-01-01
1269	67	6NvRxjfYkkT2SpirAlmsjH	4pejUc4iciQfgdX6OKulQn	58HZZpS0wxJKwGjoerg0mk	No One Knows	Queens of the Stone Age	Songs For The Deaf	False	1	3	spotify:track:6NvRxjfYkkT2SpirAlmsjH	170.889	audio_features	0	-4.881	1	0.0641	0.373	0.637	0.507	0.588	https://api.spotify.com/v1/tracks/6NvRxjfYkkT2SpirAlmsjH	https://api.spotify.com/v1/audio-analysis/6NvRxjfYkkT2SpirAlmsjH	278707	4	0.0359	0.000129	alternative metal	73.0	60	2002
1296	58	45DElIx0dXqUH4A88yQFdE	4pejUc4iciQfgdX6OKulQn	58HZZpS0wxJKwGjoerg0mk	Go With The Flow	Queens of the Stone Age	Songs For The Deaf	False	1	9	spotify:track:45DElIx0dXqUH4A88yQFdE	159.37	audio_features	4	-3.835	0	0.103	0.834	0.398	0.248	0.991	https://api.spotify.com/v1/tracks/45DElIx0dXqUH4A88yQFdE	https://api.spotify.com/v1/audio-analysis/45DElIx0dXqUH4A88yQFdE	187120	4	0.0115	0.0462	alternative metal	73.0	60	2002
1305	65	6PsISpFaCEKwysPfwO9SfC	24XtlMhEMNdi822vi0MhY1	3V0GctkS3kbM50UY6W80hN	Cute Without The 'E' (Cut From The Team)	Taking Back Sunday	Tell All Your Friends	False	1	3	spotify:track:6PsISpFaCEKwysPfwO9SfC	93.948	audio_features	1	-4.366	0	0.0483	0.0713	0.534	0.361	0.868	https://api.spotify.com/v1/tracks/6PsISpFaCEKwysPfwO9SfC	https://api.spotify.com/v1/audio-analysis/6PsISpFaCEKwysPfwO9SfC	211547	4	0.0333	0.0	emo	63.0	58	2002-03-26
1332	57	3kj21bGH2CrtMmoOpFvL34	24XtlMhEMNdi822vi0MhY1	3V0GctkS3kbM50UY6W80hN	You're So Last Summer	Taking Back Sunday	Tell All Your Friends	False	1	9	spotify:track:3kj21bGH2CrtMmoOpFvL34	156.376	audio_features	11	-6.109	0	0.0541	0.285	0.604	0.355	0.748	https://api.spotify.com/v1/tracks/3kj21bGH2CrtMmoOpFvL34	https://api.spotify.com/v1/audio-analysis/3kj21bGH2CrtMmoOpFvL34	179453	4	0.0143	0.0	emo	63.0	58	2002-03-26
