	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
576	60	4HcDu9IGRCvSTJE4yW5Ugv	6XyY86QOPPrYVGvF9ch6wz	0y13VbGddQ4azdVWakksAL	Breaking The Habit	Linkin Park	Meteora	False	1	9	spotify:track:4HcDu9IGRCvSTJE4yW5Ugv	100.021	audio_features	4	-5.218	0	0.0303	0.0909	0.581	0.579	0.849	https://api.spotify.com/v1/tracks/4HcDu9IGRCvSTJE4yW5Ugv	https://api.spotify.com/v1/audio-analysis/4HcDu9IGRCvSTJE4yW5Ugv	196907	4	0.108	0.0	alternative metal	85	64	2003-03-24
588	60	3BmjRmFTESgWZLPSVGp8aG	6XyY86QOPPrYVGvF9ch6wz	0y13VbGddQ4azdVWakksAL	Lying From You	Linkin Park	Meteora	False	1	4	spotify:track:3BmjRmFTESgWZLPSVGp8aG	160.102	audio_features	3	-3.324	0	0.18	0.0669	0.723	0.535	0.951	https://api.spotify.com/v1/tracks/3BmjRmFTESgWZLPSVGp8aG	https://api.spotify.com/v1/audio-analysis/3BmjRmFTESgWZLPSVGp8aG	175373	4	0.00777	0.0	alternative metal	85	64	2003-03-24
612	60	1d5UuboIPRMD4HaU3yycKC	6XyY86QOPPrYVGvF9ch6wz	0y13VbGddQ4azdVWakksAL	Somewhere I Belong	Linkin Park	Meteora	False	1	3	spotify:track:1d5UuboIPRMD4HaU3yycKC	162.065	audio_features	1	-3.754	1	0.0645	0.261	0.442	0.451	0.951	https://api.spotify.com/v1/tracks/1d5UuboIPRMD4HaU3yycKC	https://api.spotify.com/v1/audio-analysis/1d5UuboIPRMD4HaU3yycKC	213933	4	0.00038	2.39e-06	alternative metal	85	64	2003-03-24
636	59	2uxL6E8Yq0Psc1V9uBtC4F	6XyY86QOPPrYVGvF9ch6wz	0y13VbGddQ4azdVWakksAL	Faint	Linkin Park	Meteora	False	1	7	spotify:track:2uxL6E8Yq0Psc1V9uBtC4F	135.095	audio_features	4	-3.554	1	0.131	0.0731	0.594	0.554	0.978	https://api.spotify.com/v1/tracks/2uxL6E8Yq0Psc1V9uBtC4F	https://api.spotify.com/v1/audio-analysis/2uxL6E8Yq0Psc1V9uBtC4F	162600	4	0.111	0.0	alternative metal	85	64	2003-03-24
660	58	0kO3njY9N1Rxgv27Ha1lLh	6XyY86QOPPrYVGvF9ch6wz	0y13VbGddQ4azdVWakksAL	Numb	Linkin Park	Meteora	False	1	13	spotify:track:0kO3njY9N1Rxgv27Ha1lLh	110.018	audio_features	9	-4.153	1	0.0381	0.639	0.243	0.496	0.863	https://api.spotify.com/v1/tracks/0kO3njY9N1Rxgv27Ha1lLh	https://api.spotify.com/v1/audio-analysis/0kO3njY9N1Rxgv27Ha1lLh	185587	4	0.0046	0.0	alternative metal	85	64	2003-03-24
684	71	0COqiPhxzoWICwFCS4eZcp	5nGIFgo0shDenQYSE0Sn7c	02w1xMzzdF2OJxTeh1basm	Bring Me To Life	Evanescence	Fallen	False	1	2	spotify:track:0COqiPhxzoWICwFCS4eZcp	189.931	audio_features	4	-3.169	0	0.124	0.396	0.32	0.316	0.945	https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp	https://api.spotify.com/v1/audio-analysis/0COqiPhxzoWICwFCS4eZcp	235893	4	0.00895	1.85e-06	alternative metal	72	66	2003-01-01
711	65	4UzVcXufOhGUwF56HT7b8M	5nGIFgo0shDenQYSE0Sn7c	02w1xMzzdF2OJxTeh1basm	My Immortal	Evanescence	Fallen	False	1	4	spotify:track:4UzVcXufOhGUwF56HT7b8M	68.992	audio_features	9	-9.008	1	0.0333	0.13	0.0776	0.186	0.29	https://api.spotify.com/v1/tracks/4UzVcXufOhGUwF56HT7b8M	https://api.spotify.com/v1/audio-analysis/4UzVcXufOhGUwF56HT7b8M	262533	4	0.862	0.0	alternative metal	72	66	2003-01-01
738	61	3UygY7qW2cvG9Llkay6i1i	5nGIFgo0shDenQYSE0Sn7c	02w1xMzzdF2OJxTeh1basm	Going Under	Evanescence	Fallen	False	1	1	spotify:track:3UygY7qW2cvG9Llkay6i1i	175.021	audio_features	11	-4.82	0	0.0535	0.214	0.461	0.367	0.86	https://api.spotify.com/v1/tracks/3UygY7qW2cvG9Llkay6i1i	https://api.spotify.com/v1/audio-analysis/3UygY7qW2cvG9Llkay6i1i	214947	4	0.00744	0.000109	alternative metal	72	66	2003-01-01
774	72	23oxJmDc1V9uLUSmN2LIvx	3zxKH0qp3nBCuPZCZT5Vaf	24IBCzEJlHBI0ioxlSuSPA	Ocean Avenue	Yellowcard	Ocean Avenue	False	1	3	spotify:track:23oxJmDc1V9uLUSmN2LIvx	173.734	audio_features	6	-3.751	0	0.0638	0.0947	0.786	0.486	0.904	https://api.spotify.com/v1/tracks/23oxJmDc1V9uLUSmN2LIvx	https://api.spotify.com/v1/audio-analysis/23oxJmDc1V9uLUSmN2LIvx	198267	4	3.43e-05	2.83e-05	bow pop	65	65	2003-07-10
801	64	0gZp88SA5OcujHLDGkxtI3	3zxKH0qp3nBCuPZCZT5Vaf	24IBCzEJlHBI0ioxlSuSPA	Only One	Yellowcard	Ocean Avenue	False	1	6	spotify:track:0gZp88SA5OcujHLDGkxtI3	81.291	audio_features	1	-4.814	0	0.0899	0.149	0.304	0.477	0.907	https://api.spotify.com/v1/tracks/0gZp88SA5OcujHLDGkxtI3	https://api.spotify.com/v1/audio-analysis/0gZp88SA5OcujHLDGkxtI3	257400	4	8e-05	7.82e-05	bow pop	65	65	2003-07-10
837	76	66S14BkJDxgkYxLl5DCqOz	1A92IAcd7A6npCA33oGM5i	7hPq9fDWwXPo1tT0oi3XcM	I'm Gonna Be (500 Miles)	The Proclaimers	Finest	False	1	1	spotify:track:66S14BkJDxgkYxLl5DCqOz	131.922	audio_features	4	-5.177	1	0.0396	0.0827	0.807	0.851	0.551	https://api.spotify.com/v1/tracks/66S14BkJDxgkYxLl5DCqOz	https://api.spotify.com/v1/audio-analysis/66S14BkJDxgkYxLl5DCqOz	219467	4	0.151	0.0	celtic rock	64	65	2003-09-01
864	69	1oTo3ijRbaDAtrjJrGAPSw	6FBDaR13swtiWwGhX1WQsP	6DMUAqxiFfLdqXv0vqcrQA	I Miss You	blink-182	blink-182	False	1	3	spotify:track:1oTo3ijRbaDAtrjJrGAPSw	110.022	audio_features	11	-6.423	1	0.0379	0.0841	0.623	0.659	0.778	https://api.spotify.com/v1/tracks/1oTo3ijRbaDAtrjJrGAPSw	https://api.spotify.com/v1/audio-analysis/1oTo3ijRbaDAtrjJrGAPSw	227240	4	0.00136	6.79e-06	modern rock	78	60	2003-01-01
891	61	26AYR77170U49cMcXB7aRV	6FBDaR13swtiWwGhX1WQsP	4hBTxv4QRPePXCFcEI7Vjp	Feeling This	blink-182	blink-182	True	1	1	spotify:track:26AYR77170U49cMcXB7aRV	173.108	audio_features	4	-5.893	1	0.0901	0.504	0.579	0.417	0.956	https://api.spotify.com/v1/tracks/26AYR77170U49cMcXB7aRV	https://api.spotify.com/v1/audio-analysis/26AYR77170U49cMcXB7aRV	172646	4	0.102	0.0	modern rock	78	59	2003-11-01
903	74	27L8sESb3KR79asDUBu8nW	1pgtr4nhBQjp9oCUBPyYWh	6TZp52tXShLQbq8yNMxqNT	Stacy's Mom	Fountains Of Wayne	Welcome Interstate Managers	False	1	3	spotify:track:27L8sESb3KR79asDUBu8nW	118.015	audio_features	11	-4.927	0	0.0413	0.0808	0.925	0.774	0.75	https://api.spotify.com/v1/tracks/27L8sESb3KR79asDUBu8nW	https://api.spotify.com/v1/audio-analysis/27L8sESb3KR79asDUBu8nW	197987	4	0.0021	1.85e-05	pop rock	60	63	2003-06-10
930	78	6I9VzXrHxO9rA9A5euc8Ak	26dSoYclwsYLMAKD3tpOr4	0z7pVBGOD7HCIB7S8eLkLI	Toxic	Britney Spears	In The Zone	False	1	6	spotify:track:6I9VzXrHxO9rA9A5euc8Ak	143.04	audio_features	5	-3.914	0	0.114	0.242	0.924	0.774	0.838	https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak	https://api.spotify.com/v1/audio-analysis/6I9VzXrHxO9rA9A5euc8Ak	198800	4	0.0249	0.025	dance pop	79	68	2003-11-17
957	68	3CNqo3gYrfexdrtjFmC9he	1yxSLGMDHlW21z4YXirZDS	4wBDclsxFzGnR4kVAAMI7K	Where Is The Love?	The Black Eyed Peas	Elephunk	False	1	13	spotify:track:3CNqo3gYrfexdrtjFmC9he	94.086	audio_features	5	-3.219	1	0.193	0.137	0.843	0.835	0.706	https://api.spotify.com/v1/tracks/3CNqo3gYrfexdrtjFmC9he	https://api.spotify.com/v1/audio-analysis/3CNqo3gYrfexdrtjFmC9he	272533	4	0.104	0.0	dance pop	76	60	2003
984	58	3qK8x4GZcIkzTz9JEqvIF5	1yxSLGMDHlW21z4YXirZDS	4wBDclsxFzGnR4kVAAMI7K	Let's Get It Started - Spike Mix	The Black Eyed Peas	Elephunk	False	1	14	spotify:track:3qK8x4GZcIkzTz9JEqvIF5	104.97	audio_features	11	-2.218	0	0.137	0.186	0.804	0.784	0.811	https://api.spotify.com/v1/tracks/3qK8x4GZcIkzTz9JEqvIF5	https://api.spotify.com/v1/audio-analysis/3qK8x4GZcIkzTz9JEqvIF5	217213	4	0.0983	0.0	dance pop	76	60	2003
993	68	6Nq5lE0CeOAAAqN4qhkbZU	12PSlydMSjEHzSCj9X5qv7	42LlDinsxjsByAqqpZXRp4	Suga Suga	Baby Bash	Tha Smokin' Nephew	False	1	1	spotify:track:6Nq5lE0CeOAAAqN4qhkbZU	82.531	audio_features	5	-3.191	0	0.274	0.0845	0.515	0.701	0.75	https://api.spotify.com/v1/tracks/6Nq5lE0CeOAAAqN4qhkbZU	https://api.spotify.com/v1/audio-analysis/6Nq5lE0CeOAAAqN4qhkbZU	239027	4	0.657	3.13e-06	chicano rap	64	56	2003-01-01
1020	60	14B2bUopOga5V3ypld7d6n	12PSlydMSjEHzSCj9X5qv7	30EknR1eWRmfP4aQhAzMYw	Suga Suga	Baby Bash	Suga Suga	False	1	1	spotify:track:14B2bUopOga5V3ypld7d6n	82.529	audio_features	5	-3.071	0	0.26	0.114	0.474	0.694	0.752	https://api.spotify.com/v1/tracks/14B2bUopOga5V3ypld7d6n	https://api.spotify.com/v1/audio-analysis/14B2bUopOga5V3ypld7d6n	243493	4	0.635	6.44e-06	chicano rap	64	49	2003-01-01
1074	66	44NRdYQw7P0GWuiunRv3hr	6gZq1Q6bdOxsUPUG1TaFbF	7xhudjssYTY8qRl1s9R3wu	I Stand Alone	Godsmack	Faceless	False	1	5	spotify:track:44NRdYQw7P0GWuiunRv3hr	169.221	audio_features	0	-4.478	1	0.0671	0.126	0.386	0.213	0.93	https://api.spotify.com/v1/tracks/44NRdYQw7P0GWuiunRv3hr	https://api.spotify.com/v1/audio-analysis/44NRdYQw7P0GWuiunRv3hr	246040	4	4.78e-05	0.0	alternative metal	71	56	2003-04-08
1101	74	305WCRhhS10XUcH6AEwZk6	5ypxebeHEIXjMtJb17uJlI	6NrLpQCPYrNS3kVWxDgIlg	Are You Gonna Be My Girl	Jet	Get Born	False	1	2	spotify:track:305WCRhhS10XUcH6AEwZk6	105.046	audio_features	2	-3.435	1	0.0855	0.152	0.537	0.613	0.953	https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6	https://api.spotify.com/v1/audio-analysis/305WCRhhS10XUcH6AEwZk6	213800	4	0.00148	0.000582	alternative rock	64	65	2003-09-15
1128	66	6FW9MTGMjR5A6q2o7PLuuz	6ktyNEnEukKzskQEiXgCFD	5cPoNiy9Cwu5Dxd2CUQwVO	Almost Home	Craig Morgan	I Love It	False	1	2	spotify:track:6FW9MTGMjR5A6q2o7PLuuz	75.974	audio_features	8	-6.715	1	0.0251	0.121	0.237	0.525	0.481	https://api.spotify.com/v1/tracks/6FW9MTGMjR5A6q2o7PLuuz	https://api.spotify.com/v1/audio-analysis/6FW9MTGMjR5A6q2o7PLuuz	289000	4	0.302	0.0	contemporary country	63	54	2003-03-11
1155	66	7jSQaXLzpLHjSQTev2krvT	1csBgT42N4pPPs1HJhxXIK	2kJpuz9FOqX5riMjGwihhY	"Nemo Egg (Main Title) - From ""Finding Nemo"" / Score"	Thomas Newman	Finding Nemo	False	1	3	spotify:track:7jSQaXLzpLHjSQTev2krvT	82.966	audio_features	5	-27.405	1	0.0455	0.102	0.0581	0.197	0.0364	https://api.spotify.com/v1/tracks/7jSQaXLzpLHjSQTev2krvT	https://api.spotify.com/v1/audio-analysis/7jSQaXLzpLHjSQTev2krvT	76133	3	0.978	0.975	scorecore	67	56	2003-01-01
1182	71	57Xjny5yNzAcsxnusKmAfA	0epOFNiUfyON9EYx7Tpr6V	3HFbH1loOUbqCyPsLuHLLh	Reptilia	The Strokes	Room On Fire	False	1	2	spotify:track:57Xjny5yNzAcsxnusKmAfA	157.992	audio_features	9	-5.084	1	0.033	0.101	0.741	0.486	0.666	https://api.spotify.com/v1/tracks/57Xjny5yNzAcsxnusKmAfA	https://api.spotify.com/v1/audio-analysis/57Xjny5yNzAcsxnusKmAfA	219754	4	0.000563	0.789	alternative rock	75	64	2003-10-28
1209	69	4Piypso6HAayTb3FwJIIaW	36pk438TUUMdX59j1zbvTu	5odrKqpDhUq8jzkptVhN2K	Subtext	John Foxx	Translucence + Drift Music	False	1	1	spotify:track:4Piypso6HAayTb3FwJIIaW	70.122	audio_features	9	-32.667	0	0.0338	0.0796	0.0441	0.109	0.00459	https://api.spotify.com/v1/tracks/4Piypso6HAayTb3FwJIIaW	https://api.spotify.com/v1/audio-analysis/4Piypso6HAayTb3FwJIIaW	359680	3	0.989	0.89	ambient	54	57	2003-08-25
1236	66	420JGkyLfLUZcgBHKiIK9v	70BYFdaZbEKbeauJ670ysI	0gLVNSNAW4ghjFqHMDFA3l	45	Shinedown	Leave A Whisper (Deluxe)	False	1	12	spotify:track:420JGkyLfLUZcgBHKiIK9v	152.132	audio_features	7	-4.494	1	0.0262	0.189	0.215	0.446	0.657	https://api.spotify.com/v1/tracks/420JGkyLfLUZcgBHKiIK9v	https://api.spotify.com/v1/audio-analysis/420JGkyLfLUZcgBHKiIK9v	250093	3	0.0022	0.0	alternative metal	75	62	2003-05-27
1263	62	4VuKGQiCzE5BdSdvp6Hjoh	70BYFdaZbEKbeauJ670ysI	0gLVNSNAW4ghjFqHMDFA3l	Simple Man - Acoustic	Shinedown	Leave A Whisper (Deluxe)	False	1	13	spotify:track:4VuKGQiCzE5BdSdvp6Hjoh	121.074	audio_features	7	-8.15	1	0.0318	0.279	0.41	0.568	0.367	https://api.spotify.com/v1/tracks/4VuKGQiCzE5BdSdvp6Hjoh	https://api.spotify.com/v1/audio-analysis/4VuKGQiCzE5BdSdvp6Hjoh	320267	4	0.768	0.0	alternative metal	75	62	2003-05-27
1299	67	6BIcjFZIVDZxNAcofRFPx4	6nzxy2wXs6tLgzEtqOkEi2	4lSQkGgFffaUOd22Yrc25v	So Gone	Monica	After The Storm	False	1	3	spotify:track:6BIcjFZIVDZxNAcofRFPx4	81.975	audio_features	8	-6.863	1	0.0981	0.252	0.586	0.618	0.552	https://api.spotify.com/v1/tracks/6BIcjFZIVDZxNAcofRFPx4	https://api.spotify.com/v1/audio-analysis/6BIcjFZIVDZxNAcofRFPx4	242773	4	0.176	0.0	dance pop	63	57	2003
