	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
324	69	3goSVuTt3fDYDP6kRnFwuL	5pKCCKE2ajJHZ9KAiaK11H	3JSWZWeTHF4HDGt5Eozdy7	Take A Bow	Rihanna	Good Girl Gone Bad: Reloaded	False	1	14	spotify:track:3goSVuTt3fDYDP6kRnFwuL	82.009	audio_features	9	-7.46	1	0.0771	0.104	0.552	0.705	0.469	https://api.spotify.com/v1/tracks/3goSVuTt3fDYDP6kRnFwuL	https://api.spotify.com/v1/audio-analysis/3goSVuTt3fDYDP6kRnFwuL	229413	4	0.242	0.0	dance pop	90.0	70	2008-06-02
351	68	0ByMNEPAPpOR5H69DVrTNy	5pKCCKE2ajJHZ9KAiaK11H	3JSWZWeTHF4HDGt5Eozdy7	Don't Stop The Music	Rihanna	Good Girl Gone Bad: Reloaded	False	1	3	spotify:track:0ByMNEPAPpOR5H69DVrTNy	122.65	audio_features	6	-5.533	0	0.0715	0.0514	0.551	0.853	0.676	https://api.spotify.com/v1/tracks/0ByMNEPAPpOR5H69DVrTNy	https://api.spotify.com/v1/audio-analysis/0ByMNEPAPpOR5H69DVrTNy	267080	4	0.0446	3.37e-05	dance pop	90.0	70	2008-06-02
378	65	2VOomzT6VavJOGBeySqaMc	5pKCCKE2ajJHZ9KAiaK11H	3JSWZWeTHF4HDGt5Eozdy7	Disturbia	Rihanna	Good Girl Gone Bad: Reloaded	False	1	13	spotify:track:2VOomzT6VavJOGBeySqaMc	124.93	audio_features	11	-4.321	0	0.0568	0.276	0.729	0.706	0.794	https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc	https://api.spotify.com/v1/audio-analysis/2VOomzT6VavJOGBeySqaMc	238627	4	0.11	0.0	dance pop	90.0	70	2008-06-02
432	61	7iu0WYLdo4yksKf3seaxzI	5pKCCKE2ajJHZ9KAiaK11H	3JSWZWeTHF4HDGt5Eozdy7	Hate That I Love You	Rihanna	Good Girl Gone Bad: Reloaded	False	1	6	spotify:track:7iu0WYLdo4yksKf3seaxzI	93.973	audio_features	8	-5.443	1	0.0852	0.114	0.741	0.637	0.719	https://api.spotify.com/v1/tracks/7iu0WYLdo4yksKf3seaxzI	https://api.spotify.com/v1/audio-analysis/7iu0WYLdo4yksKf3seaxzI	218947	4	0.305	0.0	dance pop	90.0	70	2008-06-02
441	78	1mea3bSkSGXuIRvnydlB5b	4gzpq5DPGxSnKTe4SA8HAU	1CEODgTmTwLyabvwd7HBty	Viva La Vida	Coldplay	Viva La Vida Or Death And All His Friends	False	1	7	spotify:track:1mea3bSkSGXuIRvnydlB5b	138.017	audio_features	5	-7.115	0	0.0289	0.109	0.416	0.485	0.619	https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b	https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b	242373	4	0.0941	3.31e-06	permanent wave	87.0	69	2008-05-26
468	72	4EWCNWgDS8707fNSZ1oaA5	5K4W6rqBFWDnAN6FQUkS6x	3WFTGIO6E3Xh4paEOBY9OU	Heartless	Kanye West	808s & Heartbreak	False	1	3	spotify:track:4EWCNWgDS8707fNSZ1oaA5	87.983	audio_features	10	-6.16	0	0.121	0.249	0.617	0.789	0.65	https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5	https://api.spotify.com/v1/audio-analysis/4EWCNWgDS8707fNSZ1oaA5	211000	4	0.0401	0.0	pop	90.0	68	2008-01-01
495	65	1kxeWHF9PrCVZHvVskv8lg	5K4W6rqBFWDnAN6FQUkS6x	3WFTGIO6E3Xh4paEOBY9OU	Love Lockdown	Kanye West	808s & Heartbreak	False	1	5	spotify:track:1kxeWHF9PrCVZHvVskv8lg	119.573	audio_features	1	-7.659	0	0.0329	0.112	0.123	0.756	0.529	https://api.spotify.com/v1/tracks/1kxeWHF9PrCVZHvVskv8lg	https://api.spotify.com/v1/audio-analysis/1kxeWHF9PrCVZHvVskv8lg	270307	4	0.0539	0.392	pop	90.0	68	2008-01-01
531	65	0m3Ze0cy8qBHSsV2exAfCw	5K4W6rqBFWDnAN6FQUkS6x	3WFTGIO6E3Xh4paEOBY9OU	Amazing	Kanye West	808s & Heartbreak	False	1	4	spotify:track:0m3Ze0cy8qBHSsV2exAfCw	73.034	audio_features	8	-8.354	1	0.0418	0.0642	0.483	0.579	0.545	https://api.spotify.com/v1/tracks/0m3Ze0cy8qBHSsV2exAfCw	https://api.spotify.com/v1/audio-analysis/0m3Ze0cy8qBHSsV2exAfCw	238333	4	0.218	0.0913	pop	90.0	68	2008-01-01
567	72	6TfBA04WJ3X1d1wXhaCFVT	5LfGQac0EIXyAN8aUwmNAQ	67v63ubEsvDUQkYMzI7A9t	You're Gonna Go Far, Kid	The Offspring	Rise And Fall, Rage And Grace	True	1	3	spotify:track:6TfBA04WJ3X1d1wXhaCFVT	126.12	audio_features	0	-3.103	1	0.0671	0.211	0.598	0.546	0.905	https://api.spotify.com/v1/tracks/6TfBA04WJ3X1d1wXhaCFVT	https://api.spotify.com/v1/audio-analysis/6TfBA04WJ3X1d1wXhaCFVT	177827	4	0.00511	0.0	alternative metal	75.0	62	2008-06-17
594	72	3asFGFY3uLjMDmML1p0tYm	6Wr3hh341P84m3EI8qdn9O	3smHEWBKoqDUFuJrV8BCg1	Savior	Rise Against	Appeal To Reason	False	1	11	spotify:track:3asFGFY3uLjMDmML1p0tYm	112.447	audio_features	5	-3.468	0	0.0487	0.39	0.526	0.549	0.93	https://api.spotify.com/v1/tracks/3asFGFY3uLjMDmML1p0tYm	https://api.spotify.com/v1/audio-analysis/3asFGFY3uLjMDmML1p0tYm	242280	4	0.00164	6.67e-05	alternative metal	74.0	63	2008-01-01
621	71	6ScJMrlpiLfZUGtWp4QIVt	55Aa2cqylxrFIXC767Z865	5BGzOpea6At0Nd7tYtYZOP	A Milli	Lil Wayne	Tha Carter III	True	1	3	spotify:track:6ScJMrlpiLfZUGtWp4QIVt	151.748	audio_features	6	-8.559	1	0.278	0.177	0.755	0.679	0.684	https://api.spotify.com/v1/tracks/6ScJMrlpiLfZUGtWp4QIVt	https://api.spotify.com/v1/audio-analysis/6ScJMrlpiLfZUGtWp4QIVt	221840	4	0.0527	0.000895	hip hop	88.0	68	2008-01-01
648	69	4P7VFiaZb3xrXoqGwZXC3J	55Aa2cqylxrFIXC767Z865	5BGzOpea6At0Nd7tYtYZOP	Lollipop	Lil Wayne	Tha Carter III	True	1	12	spotify:track:4P7VFiaZb3xrXoqGwZXC3J	148.073	audio_features	0	-9.716	1	0.199	0.122	0.44	0.828	0.433	https://api.spotify.com/v1/tracks/4P7VFiaZb3xrXoqGwZXC3J	https://api.spotify.com/v1/audio-analysis/4P7VFiaZb3xrXoqGwZXC3J	299333	4	0.0656	0.000876	hip hop	88.0	68	2008-01-01
675	63	0EHR9OObFtjlhQB8wSt1m7	55Aa2cqylxrFIXC767Z865	5BGzOpea6At0Nd7tYtYZOP	Mrs. Officer	Lil Wayne	Tha Carter III	True	1	9	spotify:track:0EHR9OObFtjlhQB8wSt1m7	112.009	audio_features	6	-5.358	1	0.13	0.081	0.954	0.916	0.568	https://api.spotify.com/v1/tracks/0EHR9OObFtjlhQB8wSt1m7	https://api.spotify.com/v1/audio-analysis/0EHR9OObFtjlhQB8wSt1m7	286907	5	0.248	0.0	hip hop	88.0	68	2008-01-01
711	71	0OaunKfsxkgBvPv68jBbmm	5EvFsr3kj42KNv97ZEnqij	04bMI1jl7CB82LkdeHXyEo	It Wasn't Me	Shaggy	The Boombastic Collection - Best of Shaggy	False	1	8	spotify:track:0OaunKfsxkgBvPv68jBbmm	94.762	audio_features	0	-4.774	1	0.0695	0.353	0.656	0.849	0.619	https://api.spotify.com/v1/tracks/0OaunKfsxkgBvPv68jBbmm	https://api.spotify.com/v1/audio-analysis/0OaunKfsxkgBvPv68jBbmm	227547	4	0.0618	0.0	pop rap	76.0	61	2008-01-01
738	71	2q4rjDy9WhaN3o9MvDbO21	6GMYJwaziB4ekv1Y6wCDWS	2zwyBK8ea29FqWuY8IiRJu	Kiss Me Thru The Phone	Soulja Boy	iSouljaBoyTellem	True	1	6	spotify:track:2q4rjDy9WhaN3o9MvDbO21	149.936	audio_features	7	-3.818	1	0.111	0.116	0.815	0.761	0.724	https://api.spotify.com/v1/tracks/2q4rjDy9WhaN3o9MvDbO21	https://api.spotify.com/v1/audio-analysis/2q4rjDy9WhaN3o9MvDbO21	193387	4	0.0175	0.0	dance pop	67.0	60	2008-01-01
765	74	1IAzD1muglOxOcPbUHs70R	4OBJLual30L7gRl5UkeRcT	5PfepkNWgRR2DI02Y8AawC	Whatever You Like	T.I.	Paper Trail	True	1	6	spotify:track:1IAzD1muglOxOcPbUHs70R	150.053	audio_features	9	-6.162	0	0.0709	0.261	0.467	0.68	0.687	https://api.spotify.com/v1/tracks/1IAzD1muglOxOcPbUHs70R	https://api.spotify.com/v1/audio-analysis/1IAzD1muglOxOcPbUHs70R	249533	4	0.0161	0.0	dance pop	78.0	71	2008-09-08
792	76	3jlbL2OTD5YmIunYzgQTAN	4OBJLual30L7gRl5UkeRcT	5PfepkNWgRR2DI02Y8AawC	Live Your Life (feat. Rihanna)	T.I.	Paper Trail	True	1	5	spotify:track:3jlbL2OTD5YmIunYzgQTAN	159.841	audio_features	11	-3.363	0	0.255	0.211	0.478	0.375	0.862	https://api.spotify.com/v1/tracks/3jlbL2OTD5YmIunYzgQTAN	https://api.spotify.com/v1/audio-analysis/3jlbL2OTD5YmIunYzgQTAN	338853	4	0.071	0.0	dance pop	78.0	71	2008-09-08
819	71	7IhsLJMqdxoo7YAZjaSMru	4OBJLual30L7gRl5UkeRcT	5PfepkNWgRR2DI02Y8AawC	Dead And Gone (feat. Justin Timberlake)	T.I.	Paper Trail	True	1	16	spotify:track:7IhsLJMqdxoo7YAZjaSMru	135.021	audio_features	0	-4.99	1	0.259	0.601	0.47	0.713	0.746	https://api.spotify.com/v1/tracks/7IhsLJMqdxoo7YAZjaSMru	https://api.spotify.com/v1/audio-analysis/7IhsLJMqdxoo7YAZjaSMru	299747	4	0.0402	0.0	dance pop	78.0	71	2008-09-08
873	70	6ihL9TjfRjadfEePzXXyVF	3vAaWhdBR38Q02ohXqaNHT	3BCMpDOcQlbCZpf5vnTadZ	Gives You Hell	The All-American Rejects	When The World Comes Down	False	1	4	spotify:track:6ihL9TjfRjadfEePzXXyVF	99.988	audio_features	4	-6.411	1	0.0402	0.0726	0.59	0.714	0.725	https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF	https://api.spotify.com/v1/audio-analysis/6ihL9TjfRjadfEePzXXyVF	213107	4	0.0156	0.0	emo	69.0	60	2008-01-01
900	74	38xWaVFKaxZlMFvzNff2aW	3AQRLZ9PuTAozP28Skbq8V	51Hn2Wiq1jmUfI0BLaUhuF	Breakeven	The Script	The Script	False	1	5	spotify:track:38xWaVFKaxZlMFvzNff2aW	94.023	audio_features	10	-4.51	1	0.0244	0.0789	0.529	0.63	0.698	https://api.spotify.com/v1/tracks/38xWaVFKaxZlMFvzNff2aW	https://api.spotify.com/v1/audio-analysis/38xWaVFKaxZlMFvzNff2aW	261427	4	0.173	0.0	celtic rock	78.0	65	2008-09-08
927	68	4Musyaro0NM5Awx8b5c627	3AQRLZ9PuTAozP28Skbq8V	51Hn2Wiq1jmUfI0BLaUhuF	The Man Who Can't Be Moved	The Script	The Script	False	1	4	spotify:track:4Musyaro0NM5Awx8b5c627	99.955	audio_features	10	-5.024	1	0.0264	0.0978	0.325	0.609	0.629	https://api.spotify.com/v1/tracks/4Musyaro0NM5Awx8b5c627	https://api.spotify.com/v1/audio-analysis/4Musyaro0NM5Awx8b5c627	241467	4	0.425	0.0	celtic rock	78.0	65	2008-09-08
963	69	7rPLZ8Krm6CZIbraFUlnWZ	4dpARuHxo51G3z768sgnrY	6Pb3K1oPXdhsqFXtzKe3Z1	Make You Feel My Love	Adele	19	False	1	9	spotify:track:7rPLZ8Krm6CZIbraFUlnWZ	72.416	audio_features	10	-10.647	1	0.0311	0.113	0.0997	0.325	0.18	https://api.spotify.com/v1/tracks/7rPLZ8Krm6CZIbraFUlnWZ	https://api.spotify.com/v1/audio-analysis/7rPLZ8Krm6CZIbraFUlnWZ	212040	1	0.91	0.000633	pop	83.0	60	2008-01-28
990	61	59tg0OPhiHlbsVZ9GFqUk5	4dpARuHxo51G3z768sgnrY	6Pb3K1oPXdhsqFXtzKe3Z1	Chasing Pavements	Adele	19	False	1	3	spotify:track:59tg0OPhiHlbsVZ9GFqUk5	80.072	audio_features	5	-6.073	0	0.0267	0.115	0.327	0.615	0.472	https://api.spotify.com/v1/tracks/59tg0OPhiHlbsVZ9GFqUk5	https://api.spotify.com/v1/audio-analysis/59tg0OPhiHlbsVZ9GFqUk5	210507	4	0.325	0.0	pop	83.0	60	2008-01-28
999	78	0ntQJM78wzOLVeCUAW7Y45	2qk9voo8llSGYcZ6xrBzKx	5CZR6ljD0x9fTiS4mh9wMp	Sex on Fire	Kings of Leon	Only By The Night	False	1	3	spotify:track:0ntQJM78wzOLVeCUAW7Y45	153.398	audio_features	9	-5.653	1	0.054	0.136	0.374	0.542	0.905	https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45	https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45	203347	4	0.00172	0.0104	alternative rock	77.0	73	2008-09-23
1026	76	5VGlqQANWDKJFl0MBG3sg2	2qk9voo8llSGYcZ6xrBzKx	5CZR6ljD0x9fTiS4mh9wMp	Use Somebody	Kings of Leon	Only By The Night	False	1	4	spotify:track:5VGlqQANWDKJFl0MBG3sg2	137.028	audio_features	0	-5.356	1	0.0432	0.201	0.173	0.276	0.715	https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2	https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2	230760	4	0.00552	0.000417	alternative rock	77.0	73	2008-09-23
1053	70	34ceTg8ChN5HjrqiIYCn9Q	21E3waRsmPlU7jZsS13rcj	6dTn9vJSxVTIGm4Cu5dH4x	Miss Independent	Ne-Yo	Year Of The Gentleman (Bonus Track Edition)	False	1	5	spotify:track:34ceTg8ChN5HjrqiIYCn9Q	171.884	audio_features	1	-5.586	1	0.122	0.183	0.7	0.668	0.697	https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q	https://api.spotify.com/v1/audio-analysis/34ceTg8ChN5HjrqiIYCn9Q	232000	4	0.488	0.0	dance pop	79.0	63	2008-01-01
1080	64	6Hn9Uc1mMNfqChXU3txNke	21E3waRsmPlU7jZsS13rcj	6dTn9vJSxVTIGm4Cu5dH4x	Mad	Ne-Yo	Year Of The Gentleman (Bonus Track Edition)	False	1	4	spotify:track:6Hn9Uc1mMNfqChXU3txNke	129.987	audio_features	0	-5.277	1	0.0311	0.115	0.685	0.729	0.652	https://api.spotify.com/v1/tracks/6Hn9Uc1mMNfqChXU3txNke	https://api.spotify.com/v1/audio-analysis/6Hn9Uc1mMNfqChXU3txNke	254533	4	0.652	0.0	dance pop	79.0	63	2008-01-01
1116	72	2cbic3TiUENlJX91y67ARR	4LEiUm1SRbFMgfqnQTwUbQ	4SxFsOO0h4Nz3lFJuysKq5	Skinny Love	Bon Iver	For Emma, Forever Ago	False	1	3	spotify:track:2cbic3TiUENlJX91y67ARR	76.379	audio_features	4	-14.029	0	0.0567	0.127	0.109	0.593	0.263	https://api.spotify.com/v1/tracks/2cbic3TiUENlJX91y67ARR	https://api.spotify.com/v1/audio-analysis/2cbic3TiUENlJX91y67ARR	238520	4	0.844	5.36e-06	chamber pop	74.0	66	2008-02-19
1143	65	2LthqyP0MLhGUBICwR1535	4LEiUm1SRbFMgfqnQTwUbQ	4SxFsOO0h4Nz3lFJuysKq5	Re: Stacks	Bon Iver	For Emma, Forever Ago	False	1	9	spotify:track:2LthqyP0MLhGUBICwR1535	125.053	audio_features	2	-22.846	1	0.0398	0.118	0.314	0.676	0.0812	https://api.spotify.com/v1/tracks/2LthqyP0MLhGUBICwR1535	https://api.spotify.com/v1/audio-analysis/2LthqyP0MLhGUBICwR1535	401413	4	0.979	0.416	chamber pop	74.0	66	2008-02-19
1152	76	0CAfXk7DXMnon4gLudAp7J	0jnsk9HBra6NMjO2oANoPY	5j1wrOAOm5KFd17pPiSvle	Low (feat T-Pain)	Flo Rida	Mail On Sunday	False	1	5	spotify:track:0CAfXk7DXMnon4gLudAp7J	128.008	audio_features	10	-5.64	0	0.0791	0.139	0.304	0.918	0.609	https://api.spotify.com/v1/tracks/0CAfXk7DXMnon4gLudAp7J	https://api.spotify.com/v1/audio-analysis/0CAfXk7DXMnon4gLudAp7J	231400	4	0.0928	0.0	dance pop	80.0	66	2008-03-17
1179	67	5m7on0zpnmeAXy72ANrmfU	74eX4C98E4FCrAMl39qRsJ	2d4tYx2ulDP1Kgudxsrs7B	Bad Girlfriend	Theory of a Deadman	Scars & Souvenirs [Special Edition 2009]	True	1	8	spotify:track:5m7on0zpnmeAXy72ANrmfU	135.013	audio_features	0	-2.657	1	0.0529	0.187	0.676	0.504	0.957	https://api.spotify.com/v1/tracks/5m7on0zpnmeAXy72ANrmfU	https://api.spotify.com/v1/audio-analysis/5m7on0zpnmeAXy72ANrmfU	205627	4	0.00298	0.0	alternative metal	71.0	62	2008-04-01
1206	61	5zcLnqZbAjDGXX7HNcT1rE	74eX4C98E4FCrAMl39qRsJ	2d4tYx2ulDP1Kgudxsrs7B	Hate My Life	Theory of a Deadman	Scars & Souvenirs [Special Edition 2009]	True	1	9	spotify:track:5zcLnqZbAjDGXX7HNcT1rE	125.868	audio_features	1	-4.065	1	0.033	0.266	0.449	0.508	0.828	https://api.spotify.com/v1/tracks/5zcLnqZbAjDGXX7HNcT1rE	https://api.spotify.com/v1/audio-analysis/5zcLnqZbAjDGXX7HNcT1rE	190547	4	0.0162	0.0	alternative metal	71.0	62	2008-04-01
1215	75	4LloVtxNZpeh7q7xdi1DQc	0hEurMDQu99nJRq8pTxO14	4Dgxy95K9BWkDUvQPTaYBb	Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007	John Mayer	Where the Light Is: John Mayer Live In Los Angeles	False	1	5	spotify:track:4LloVtxNZpeh7q7xdi1DQc	172.638	audio_features	5	-13.262	1	0.0317	0.702	0.436	0.315	0.296	https://api.spotify.com/v1/tracks/4LloVtxNZpeh7q7xdi1DQc	https://api.spotify.com/v1/audio-analysis/4LloVtxNZpeh7q7xdi1DQc	263573	4	0.771	0.0	neo mellow	81.0	68	2008
1242	68	0WfKDYeUAoLA3vdvLKKWMW	1HY2Jd0NmPuamShAr6KMms	2FBA8NCSuQNi8jaR2Xjbal	Poker Face	Lady Gaga	The Fame	False	1	4	spotify:track:0WfKDYeUAoLA3vdvLKKWMW	118.999	audio_features	4	-4.512	1	0.0761	0.131	0.831	0.846	0.815	https://api.spotify.com/v1/tracks/0WfKDYeUAoLA3vdvLKKWMW	https://api.spotify.com/v1/audio-analysis/0WfKDYeUAoLA3vdvLKKWMW	237200	4	0.139	2.19e-06	dance pop	81.0	63	2008-01-01
1269	64	6HkjpGIOHv4y0IBAxUbE5z	1HY2Jd0NmPuamShAr6KMms	2FBA8NCSuQNi8jaR2Xjbal	Just Dance	Lady Gaga	The Fame	False	1	1	spotify:track:6HkjpGIOHv4y0IBAxUbE5z	118.982	audio_features	1	-4.499	0	0.0332	0.218	0.709	0.822	0.753	https://api.spotify.com/v1/tracks/6HkjpGIOHv4y0IBAxUbE5z	https://api.spotify.com/v1/audio-analysis/6HkjpGIOHv4y0IBAxUbE5z	241933	4	0.0337	1.76e-05	dance pop	81.0	63	2008-01-01
1305	75	2MvIMgtWyK88OiPi0J8Dg3	05fG473iIaoy82BF1aGhL8	0hFWapnP7orzXCMwNU5DuA	Psychosocial	Slipknot	All Hope Is Gone	False	1	4	spotify:track:2MvIMgtWyK88OiPi0J8Dg3	135.093	audio_features	2	-1.909	1	0.112	0.0243	0.352	0.576	0.989	https://api.spotify.com/v1/tracks/2MvIMgtWyK88OiPi0J8Dg3	https://api.spotify.com/v1/audio-analysis/2MvIMgtWyK88OiPi0J8Dg3	283400	4	0.00252	0.0032	alternative metal	76.0	69	2008-08-22
1359	69	3RptaQ5Xb8WvtpItZ2f9Hi	05fG473iIaoy82BF1aGhL8	0hFWapnP7orzXCMwNU5DuA	Snuff	Slipknot	All Hope Is Gone	False	1	11	spotify:track:3RptaQ5Xb8WvtpItZ2f9Hi	123.962	audio_features	6	-5.723	0	0.0425	0.0615	0.219	0.544	0.69	https://api.spotify.com/v1/tracks/3RptaQ5Xb8WvtpItZ2f9Hi	https://api.spotify.com/v1/audio-analysis/3RptaQ5Xb8WvtpItZ2f9Hi	276147	4	0.012	0.0095	alternative metal	76.0	69	2008-08-22
