	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
976	79	7t2bFihaDvhIrd2gn2CWJO	7c0XG5cIJTrrAgEC3ULPiq	3SHx7bBQFI4J8QRr6D5cOK	Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard) - Remix	Ty Dolla $ign	Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard) [Remix Version]	True	1	1	spotify:track:7t2bFihaDvhIrd2gn2CWJO	121.97	audio_features	1	-8.712	0	0.1	0.105	0.211	0.805	0.33	https://api.spotify.com/v1/tracks/7t2bFihaDvhIrd2gn2CWJO	https://api.spotify.com/v1/audio-analysis/7t2bFihaDvhIrd2gn2CWJO	242983	4	0.22	0.0	dance pop	92	67	2014-06-10
1040	75	13HVjjWUZFaWilh2QUJKsP	4EzkuveR9pLvDVFNx6foYD	5BxvswQSGWrBbVCdx6mFGO	Let It Go	James Bay	Chaos And The Calm	False	1	3	spotify:track:13HVjjWUZFaWilh2QUJKsP	147.175	audio_features	1	-10.253	1	0.0313	0.107	0.247	0.568	0.293	https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP	https://api.spotify.com/v1/audio-analysis/13HVjjWUZFaWilh2QUJKsP	260533	4	0.804	1.26e-05	neo mellow	78	69	2014-12-15
1104	75	2KpCpk6HjXXLb7nnXoXA5O	3nFkdlSjzX9mRTtwJOzDYB	1RhLcw3zLwYqNRFQZszBOG	Ni**as In Paris	JAY Z	Top Five (Music From And Inspired By The Motion Picture)	True	1	7	spotify:track:2KpCpk6HjXXLb7nnXoXA5O	140.077	audio_features	1	-6.07	1	0.243	0.191	0.705	0.749	0.884	https://api.spotify.com/v1/tracks/2KpCpk6HjXXLb7nnXoXA5O	https://api.spotify.com/v1/audio-analysis/2KpCpk6HjXXLb7nnXoXA5O	219320	4	0.0942	0.0	bulgarian hip hop	82	64	2014-12-09
1168	76	5Db9VIdDsN5yu3Eu7CT0i4	2wY79sveU1sp5g7SokKOiI	2Jg7JZ0ZXOGje1bkq7CVgK	Stay With Me	Sam Smith	In The Lonely Hour	False	1	3	spotify:track:5Db9VIdDsN5yu3Eu7CT0i4	85.014	audio_features	0	-6.517	1	0.0389	0.11	0.186	0.479	0.419	https://api.spotify.com/v1/tracks/5Db9VIdDsN5yu3Eu7CT0i4	https://api.spotify.com/v1/audio-analysis/5Db9VIdDsN5yu3Eu7CT0i4	172724	4	0.568	0.000217	pop	86	72	2014-01-01
1232	75	0fioLzGM8ngbD1w6fMmm45	2wY79sveU1sp5g7SokKOiI	2Jg7JZ0ZXOGje1bkq7CVgK	I'm Not The Only One	Sam Smith	In The Lonely Hour	False	1	5	spotify:track:0fioLzGM8ngbD1w6fMmm45	80.994	audio_features	5	-5.785	1	0.0453	0.0772	0.501	0.453	0.496	https://api.spotify.com/v1/tracks/0fioLzGM8ngbD1w6fMmm45	https://api.spotify.com/v1/audio-analysis/0fioLzGM8ngbD1w6fMmm45	239317	4	0.554	2.65e-05	pop	86	72	2014-01-01
1296	76	6sy3LkhNFjJWlaeSMNwQ62	5Pwc4xIPtQLFEnJriah9YJ	2bbhW5ifCwOYM8DMkqoYBF	Counting Stars	OneRepublic	Native	False	1	1	spotify:track:6sy3LkhNFjJWlaeSMNwQ62	121.99	audio_features	1	-4.944	0	0.038	0.116	0.468	0.663	0.714	https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62	https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62	257840	4	0.0649	0.0	dance pop	81	69	2014-01-01
1360	85	34gCuhDGsG4bRPIf9bb02f	6eUKZXaKkcviH0Ku9w2n3V	1xn54DMo2qIqBuMqHtUsFd	Thinking Out Loud	Ed Sheeran	x (Deluxe Edition)	False	1	11	spotify:track:34gCuhDGsG4bRPIf9bb02f	78.998	audio_features	2	-6.061	1	0.0295	0.184	0.591	0.781	0.445	https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f	https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f	281560	4	0.474	0.0	pop	94	83	2014-06-21
1424	85	1HNkqx9Ahdgi1Ixy2xkKkL	6eUKZXaKkcviH0Ku9w2n3V	1xn54DMo2qIqBuMqHtUsFd	Photograph	Ed Sheeran	x (Deluxe Edition)	False	1	6	spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL	107.989	audio_features	4	-10.48	1	0.0476	0.0986	0.201	0.614	0.379	https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL	https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL	258987	4	0.607	0.000464	pop	94	83	2014-06-21
1488	76	1huvTbEYtgltjQRXzrNKGi	6eUKZXaKkcviH0Ku9w2n3V	1xn54DMo2qIqBuMqHtUsFd	Don't	Ed Sheeran	x (Deluxe Edition)	False	1	4	spotify:track:1huvTbEYtgltjQRXzrNKGi	95.049	audio_features	1	-7.008	1	0.0659	0.635	0.849	0.806	0.608	https://api.spotify.com/v1/tracks/1huvTbEYtgltjQRXzrNKGi	https://api.spotify.com/v1/audio-analysis/1huvTbEYtgltjQRXzrNKGi	219840	4	0.0113	0.0	pop	94	83	2014-06-21
1632	75	0aOluBqXYd0rFSCsgDyAWX	2FXC3k01G6Gw61bmprjgqS	04E0aLUdCHnhnnYrDDvcHq	Take Me to Church	Hozier	Hozier	False	1	1	spotify:track:0aOluBqXYd0rFSCsgDyAWX	128.945	audio_features	4	-5.303	0	0.0464	0.116	0.437	0.566	0.664	https://api.spotify.com/v1/tracks/0aOluBqXYd0rFSCsgDyAWX	https://api.spotify.com/v1/audio-analysis/0aOluBqXYd0rFSCsgDyAWX	241693	4	0.634	0.0	folk-pop	75	73	2014-10-07
1696	69	0bZ52QzCCKfrfOqs7za6lI	2FXC3k01G6Gw61bmprjgqS	04E0aLUdCHnhnnYrDDvcHq	Cherry Wine - Live	Hozier	Hozier	False	1	13	spotify:track:0bZ52QzCCKfrfOqs7za6lI	81.876	audio_features	1	-14.901	1	0.0388	0.0962	0.234	0.415	0.11	https://api.spotify.com/v1/tracks/0bZ52QzCCKfrfOqs7za6lI	https://api.spotify.com/v1/audio-analysis/0bZ52QzCCKfrfOqs7za6lI	240147	4	0.951	0.00236	folk-pop	75	73	2014-10-07
1840	68	0efT4YKQLQx2YHbp6vgRX8	2FXC3k01G6Gw61bmprjgqS	04E0aLUdCHnhnnYrDDvcHq	Someone New	Hozier	Hozier	False	1	4	spotify:track:0efT4YKQLQx2YHbp6vgRX8	183.791	audio_features	7	-5.956	1	0.0473	0.332	0.596	0.443	0.533	https://api.spotify.com/v1/tracks/0efT4YKQLQx2YHbp6vgRX8	https://api.spotify.com/v1/audio-analysis/0efT4YKQLQx2YHbp6vgRX8	222813	4	0.429	3.66e-06	folk-pop	75	73	2014-10-07
1904	68	4Vc3bzFxXdrABa2DxgyCMT	2FXC3k01G6Gw61bmprjgqS	04E0aLUdCHnhnnYrDDvcHq	Work Song	Hozier	Hozier	False	1	9	spotify:track:4Vc3bzFxXdrABa2DxgyCMT	121.412	audio_features	10	-7.672	1	0.0608	0.112	0.259	0.531	0.363	https://api.spotify.com/v1/tracks/4Vc3bzFxXdrABa2DxgyCMT	https://api.spotify.com/v1/audio-analysis/4Vc3bzFxXdrABa2DxgyCMT	229720	4	0.749	0.0	folk-pop	75	73	2014-10-07
1968	67	7K6LFPfjdnN6QqvGzhvpRO	2FXC3k01G6Gw61bmprjgqS	04E0aLUdCHnhnnYrDDvcHq	Like Real People Do	Hozier	Hozier	False	1	10	spotify:track:7K6LFPfjdnN6QqvGzhvpRO	140.01	audio_features	7	-14.33	1	0.0309	0.106	0.145	0.539	0.179	https://api.spotify.com/v1/tracks/7K6LFPfjdnN6QqvGzhvpRO	https://api.spotify.com/v1/audio-analysis/7K6LFPfjdnN6QqvGzhvpRO	198027	3	0.921	0.393	folk-pop	75	73	2014-10-07
1984	75	7xoUc6faLbCqZO6fQEYprd	66CXWjxzNUsdJxJ2JdwvnR	6EVYTRG1drKdO8OnIQBeEj	One Last Time	Ariana Grande	My Everything (Deluxe)	False	1	3	spotify:track:7xoUc6faLbCqZO6fQEYprd	125.026	audio_features	8	-5.036	1	0.0323	0.096	0.104	0.628	0.593	https://api.spotify.com/v1/tracks/7xoUc6faLbCqZO6fQEYprd	https://api.spotify.com/v1/audio-analysis/7xoUc6faLbCqZO6fQEYprd	197267	4	0.093	1.65e-06	dance pop	89	73	2014-08-25
2048	71	12KUFSHFgT0XCoiSlvdQi4	66CXWjxzNUsdJxJ2JdwvnR	6EVYTRG1drKdO8OnIQBeEj	Break Free	Ariana Grande	My Everything (Deluxe)	False	1	5	spotify:track:12KUFSHFgT0XCoiSlvdQi4	129.956	audio_features	7	-5.324	0	0.0455	0.204	0.284	0.687	0.702	https://api.spotify.com/v1/tracks/12KUFSHFgT0XCoiSlvdQi4	https://api.spotify.com/v1/audio-analysis/12KUFSHFgT0XCoiSlvdQi4	214840	4	0.0064	4.35e-05	dance pop	89	73	2014-08-25
2240	69	7vS3Y0IKjde7Xg85LWIEdP	66CXWjxzNUsdJxJ2JdwvnR	6EVYTRG1drKdO8OnIQBeEj	Problem	Ariana Grande	My Everything (Deluxe)	False	1	2	spotify:track:7vS3Y0IKjde7Xg85LWIEdP	103.009	audio_features	1	-5.352	0	0.153	0.159	0.625	0.66	0.805	https://api.spotify.com/v1/tracks/7vS3Y0IKjde7Xg85LWIEdP	https://api.spotify.com/v1/audio-analysis/7vS3Y0IKjde7Xg85LWIEdP	193920	4	0.0192	8.83e-06	dance pop	89	73	2014-08-25
2384	69	5J4ZkQpzMUFojo1CtAZYpn	66CXWjxzNUsdJxJ2JdwvnR	6EVYTRG1drKdO8OnIQBeEj	Love Me Harder	Ariana Grande	My Everything (Deluxe)	False	1	9	spotify:track:5J4ZkQpzMUFojo1CtAZYpn	98.992	audio_features	1	-4.389	0	0.0334	0.0764	0.24	0.472	0.714	https://api.spotify.com/v1/tracks/5J4ZkQpzMUFojo1CtAZYpn	https://api.spotify.com/v1/audio-analysis/5J4ZkQpzMUFojo1CtAZYpn	236133	4	0.00937	0.0	dance pop	89	73	2014-08-25
2400	80	4kbj5MwxO1bq9wjT5g9HaA	6DIS6PRrLS3wbnZsf7vYic	3mNoFlD1wsoXfkljfFzExT	Shut Up and Dance	WALK THE MOON	TALKING IS HARD	False	1	3	spotify:track:4kbj5MwxO1bq9wjT5g9HaA	128.038	audio_features	1	-3.804	1	0.0619	0.257	0.619	0.578	0.866	https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA	https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA	199080	4	0.00701	0.0	indie pop	73	70	2014-11-24
2464	76	0ct6r3EGTcMLPtrXHDvVjc	1vCWHaC5f2uS3yhpwWbIA6	0h2knr6qpiAq0tV5ri5JMF	The Nights	Avicii	The Days / Nights	False	1	2	spotify:track:0ct6r3EGTcMLPtrXHDvVjc	126.012	audio_features	6	-5.294	1	0.0435	0.242	0.647	0.528	0.852	https://api.spotify.com/v1/tracks/0ct6r3EGTcMLPtrXHDvVjc	https://api.spotify.com/v1/audio-analysis/0ct6r3EGTcMLPtrXHDvVjc	176658	4	0.0181	0.0	big room	92	67	2014-01-01
2528	69	5Iy2Jj87Ha0C0IBlNE1I4y	1vCWHaC5f2uS3yhpwWbIA6	0h2knr6qpiAq0tV5ri5JMF	The Days	Avicii	The Days / Nights	False	1	1	spotify:track:5Iy2Jj87Ha0C0IBlNE1I4y	127.01	audio_features	0	-3.212	1	0.0475	0.141	0.546	0.586	0.759	https://api.spotify.com/v1/tracks/5Iy2Jj87Ha0C0IBlNE1I4y	https://api.spotify.com/v1/audio-analysis/5Iy2Jj87Ha0C0IBlNE1I4y	278480	4	0.0404	2.63e-05	big room	92	67	2014-01-01
2544	74	0xwPzLmBAYro8BUz7MrtAo	2kucQ9jQwuD8jWdtR9Ef38	0V7c0hnrLUFJyHNtjiAT2E	Make You Miss Me	Sam Hunt	Montevallo	False	1	7	spotify:track:0xwPzLmBAYro8BUz7MrtAo	146.026	audio_features	7	-6.597	1	0.0314	0.112	0.165	0.612	0.468	https://api.spotify.com/v1/tracks/0xwPzLmBAYro8BUz7MrtAo	https://api.spotify.com/v1/audio-analysis/0xwPzLmBAYro8BUz7MrtAo	225693	4	0.168	0.0	contemporary country	75	73	2014-10-27
2608	73	1TwLKNsCnhi1HxbIi4bAW0	2kucQ9jQwuD8jWdtR9Ef38	0V7c0hnrLUFJyHNtjiAT2E	House Party	Sam Hunt	Montevallo	False	1	3	spotify:track:1TwLKNsCnhi1HxbIi4bAW0	103.952	audio_features	8	-5.245	1	0.0503	0.0262	0.842	0.749	0.854	https://api.spotify.com/v1/tracks/1TwLKNsCnhi1HxbIi4bAW0	https://api.spotify.com/v1/audio-analysis/1TwLKNsCnhi1HxbIi4bAW0	190240	4	0.129	0.0	contemporary country	75	73	2014-10-27
2672	70	7aftSOGSOpSoIlVAQVBb71	2kucQ9jQwuD8jWdtR9Ef38	0V7c0hnrLUFJyHNtjiAT2E	Break Up In A Small Town	Sam Hunt	Montevallo	False	1	4	spotify:track:7aftSOGSOpSoIlVAQVBb71	136.08	audio_features	8	-5.349	1	0.232	0.229	0.423	0.573	0.789	https://api.spotify.com/v1/tracks/7aftSOGSOpSoIlVAQVBb71	https://api.spotify.com/v1/audio-analysis/7aftSOGSOpSoIlVAQVBb71	229880	4	0.0713	0.0	contemporary country	75	73	2014-10-27
2864	69	3wx2kQWPn9p5UppQbNhPAk	2kucQ9jQwuD8jWdtR9Ef38	0V7c0hnrLUFJyHNtjiAT2E	Leave The Night On	Sam Hunt	Montevallo	False	1	2	spotify:track:3wx2kQWPn9p5UppQbNhPAk	171.971	audio_features	9	-3.828	1	0.0624	0.349	0.852	0.516	0.953	https://api.spotify.com/v1/tracks/3wx2kQWPn9p5UppQbNhPAk	https://api.spotify.com/v1/audio-analysis/3wx2kQWPn9p5UppQbNhPAk	192160	4	0.0996	0.0	contemporary country	75	73	2014-10-27
3056	69	6DEaND0SHv3sC11xobZLiy	2kucQ9jQwuD8jWdtR9Ef38	0V7c0hnrLUFJyHNtjiAT2E	Take Your Time	Sam Hunt	Montevallo	False	1	1	spotify:track:6DEaND0SHv3sC11xobZLiy	158.08	audio_features	11	-5.631	1	0.0416	0.219	0.449	0.551	0.719	https://api.spotify.com/v1/tracks/6DEaND0SHv3sC11xobZLiy	https://api.spotify.com/v1/audio-analysis/6DEaND0SHv3sC11xobZLiy	243707	4	0.0869	0.0	contemporary country	75	73	2014-10-27
3200	73	6olUplztLFFfU7fMYmFXOP	73sIBHcqh3Z3NyqHKZ7FOL	5GBcqixIFDPEom7AUNbFiM	Sober	Childish Gambino	Kauai	False	1	1	spotify:track:6olUplztLFFfU7fMYmFXOP	98.04	audio_features	0	-6.48	1	0.0304	0.562	0.434	0.699	0.601	https://api.spotify.com/v1/tracks/6olUplztLFFfU7fMYmFXOP	https://api.spotify.com/v1/audio-analysis/6olUplztLFFfU7fMYmFXOP	252013	4	0.0972	1.17e-05	hip hop	81	65	2014-10-03
3264	79	1almCHdsfikRPfVB9VrEdT	58MLl9nC29IXbE4nEtuoP2	3Yk19X5zgXDSrG8uqrPnXC	Little Do You Know	Alex & Sierra	It's About Us	False	1	7	spotify:track:1almCHdsfikRPfVB9VrEdT	145.879	audio_features	0	-8.554	1	0.0323	0.188	0.37	0.5	0.292	https://api.spotify.com/v1/tracks/1almCHdsfikRPfVB9VrEdT	https://api.spotify.com/v1/audio-analysis/1almCHdsfikRPfVB9VrEdT	185200	4	0.746	0.0	australian pop	69	70	2014-10-06
3328	74	2PIvq1pGrUjY007X5y1UpM	1Xyo4u8uXC1ZmMpatF05PJ	61Ba3txRZWfiX6ZTEZlFCV	"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack"	The Weeknd	"Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]"	False	1	1	spotify:track:2PIvq1pGrUjY007X5y1UpM	119.95	audio_features	2	-5.959	0	0.0306	0.0971	0.429	0.664	0.371	https://api.spotify.com/v1/tracks/2PIvq1pGrUjY007X5y1UpM	https://api.spotify.com/v1/audio-analysis/2PIvq1pGrUjY007X5y1UpM	252227	3	0.404	0.0	canadian pop	94	63	2014-12-23
3392	76	6jmTHeoWvBaSrwWttr8Xvu	02kJSzxNuaWGqwubyUba0Z	6wDc63NhKy2PyXdbhkRmrl	I Mean It	G-Eazy	These Things Happen	True	1	3	spotify:track:6jmTHeoWvBaSrwWttr8Xvu	140.0	audio_features	10	-6.008	1	0.129	0.136	0.142	0.712	0.562	https://api.spotify.com/v1/tracks/6jmTHeoWvBaSrwWttr8Xvu	https://api.spotify.com/v1/audio-analysis/6jmTHeoWvBaSrwWttr8Xvu	236480	4	0.125	0.0	indie pop rap	88	72	2014-06-20
3456	69	5DSr1NMci58MEgS20vivSL	02kJSzxNuaWGqwubyUba0Z	6wDc63NhKy2PyXdbhkRmrl	Let's Get Lost	G-Eazy	These Things Happen	True	1	11	spotify:track:5DSr1NMci58MEgS20vivSL	117.96	audio_features	4	-9.188	0	0.12	0.074	0.186	0.671	0.672	https://api.spotify.com/v1/tracks/5DSr1NMci58MEgS20vivSL	https://api.spotify.com/v1/audio-analysis/5DSr1NMci58MEgS20vivSL	240680	4	0.103	3.98e-05	indie pop rap	88	72	2014-06-20
3600	74	2n5gVJ9fzeX2SSWlLQuyS9	6oMuImdp5ZcFhWP0ESe6mG	56PJDByaunMWwCqs5rV3Nc	Fight Night	Migos	No Label II	True	1	9	spotify:track:2n5gVJ9fzeX2SSWlLQuyS9	89.968	audio_features	1	-5.132	1	0.207	0.334	0.895	0.874	0.706	https://api.spotify.com/v1/tracks/2n5gVJ9fzeX2SSWlLQuyS9	https://api.spotify.com/v1/audio-analysis/2n5gVJ9fzeX2SSWlLQuyS9	216248	4	0.182	0.0	pop	91	66	2014-06-03
3664	79	2bJvI42r8EF3wxjOuDav4r	0TnOYISbd1XYRBk9myaseg	4EUf4YyNjuXypWY6W5wEDm	Time of Our Lives	Pitbull	Globalization	True	1	4	spotify:track:2bJvI42r8EF3wxjOuDav4r	124.043	audio_features	1	-5.797	1	0.0582	0.694	0.723	0.72	0.802	https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r	https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r	229360	4	0.0921	0.0	dance pop	82	70	2014-11-21
3728	72	0zO8ctW0UiuOefR87OeJOZ	5IcR3N7QB1j6KBL8eImZ8m	7Et3bSTLLqdABO1qCxUplS	Collard Greens	ScHoolboy Q	Oxymoron (Deluxe)	True	1	3	spotify:track:0zO8ctW0UiuOefR87OeJOZ	153.977	audio_features	11	-4.868	1	0.0652	0.208	0.667	0.824	0.572	https://api.spotify.com/v1/tracks/0zO8ctW0UiuOefR87OeJOZ	https://api.spotify.com/v1/audio-analysis/0zO8ctW0UiuOefR87OeJOZ	299960	4	0.0233	8.19e-06	gangster rap	80	68	2014-01-01
3792	70	5SsR3wtCOafDmZgvIdRhSm	5IcR3N7QB1j6KBL8eImZ8m	7Et3bSTLLqdABO1qCxUplS	Man Of The Year	ScHoolboy Q	Oxymoron (Deluxe)	True	1	12	spotify:track:5SsR3wtCOafDmZgvIdRhSm	111.906	audio_features	3	-5.24	1	0.0435	0.192	0.354	0.749	0.857	https://api.spotify.com/v1/tracks/5SsR3wtCOafDmZgvIdRhSm	https://api.spotify.com/v1/audio-analysis/5SsR3wtCOafDmZgvIdRhSm	216013	4	0.00539	0.0	gangster rap	80	68	2014-01-01
3984	68	29gsi1zZrZxdStACmTQB0Z	5IcR3N7QB1j6KBL8eImZ8m	7Et3bSTLLqdABO1qCxUplS	Studio	ScHoolboy Q	Oxymoron (Deluxe)	True	1	6	spotify:track:29gsi1zZrZxdStACmTQB0Z	133.965	audio_features	8	-7.688	0	0.0505	0.0611	0.586	0.644	0.581	https://api.spotify.com/v1/tracks/29gsi1zZrZxdStACmTQB0Z	https://api.spotify.com/v1/audio-analysis/29gsi1zZrZxdStACmTQB0Z	278067	3	0.0529	0.0	gangster rap	80	68	2014-01-01
4128	71	5S5rw0WLVCAux5B5bWCehK	0a1gHP0HAqALbEyxaD5Ngn	3yHHbz0wapmu6xF82vHkCU	I Like The Sound Of That	Rascal Flatts	Rewind	False	1	8	spotify:track:5S5rw0WLVCAux5B5bWCehK	89.964	audio_features	0	-5.599	1	0.0368	0.205	0.54	0.609	0.813	https://api.spotify.com/v1/tracks/5S5rw0WLVCAux5B5bWCehK	https://api.spotify.com/v1/audio-analysis/5S5rw0WLVCAux5B5bWCehK	209280	4	0.275	0.0	contemporary country	72	61	2014-01-01
4192	72	6HfOzLLjsaXsehIFEsrxTk	5OrB6Jhhrl9y2PK0pSV4VP	0UwpSCPnNPksM1meQJnBAF	Trophies	Young Money	Rise Of An Empire (Deluxe Edition)	True	1	2	spotify:track:6HfOzLLjsaXsehIFEsrxTk	143.936	audio_features	1	-7.467	1	0.441	0.137	0.268	0.741	0.699	https://api.spotify.com/v1/tracks/6HfOzLLjsaXsehIFEsrxTk	https://api.spotify.com/v1/audio-analysis/6HfOzLLjsaXsehIFEsrxTk	188320	4	0.158	0.0	dirty south rap	66	61	2014-01-01
