	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
729	69	2cYZpcIV39X48RnOFM7w2V	5K4W6rqBFWDnAN6FQUkS6x	3ff2p3LnR6V7m6BinwhNaQ	All Falls Down	Kanye West	The College Dropout	True	1	4	spotify:track:2cYZpcIV39X48RnOFM7w2V	90.893	audio_features	8	-4.876	0	0.506	0.152	0.46	0.643	0.717	https://api.spotify.com/v1/tracks/2cYZpcIV39X48RnOFM7w2V	https://api.spotify.com/v1/audio-analysis/2cYZpcIV39X48RnOFM7w2V	223507	4	0.184	0.0	pop	90.0	69	2004-02-13
756	64	62r62ArmWq38cu6QCVgyTc	5K4W6rqBFWDnAN6FQUkS6x	3ff2p3LnR6V7m6BinwhNaQ	Jesus Walks	Kanye West	The College Dropout	True	1	7	spotify:track:62r62ArmWq38cu6QCVgyTc	85.346	audio_features	3	-4.597	0	0.427	0.284	0.716	0.427	0.844	https://api.spotify.com/v1/tracks/62r62ArmWq38cu6QCVgyTc	https://api.spotify.com/v1/audio-analysis/62r62ArmWq38cu6QCVgyTc	193733	4	0.578	0.0	pop	90.0	69	2004-02-13
810	64	3KUpGMnZL76I9E7FoWV1re	5K4W6rqBFWDnAN6FQUkS6x	3ff2p3LnR6V7m6BinwhNaQ	Through The Wire	Kanye West	The College Dropout	True	1	19	spotify:track:3KUpGMnZL76I9E7FoWV1re	82.811	audio_features	7	-6.229	1	0.284	0.166	0.617	0.548	0.75	https://api.spotify.com/v1/tracks/3KUpGMnZL76I9E7FoWV1re	https://api.spotify.com/v1/audio-analysis/3KUpGMnZL76I9E7FoWV1re	221227	4	0.00834	2.81e-06	pop	90.0	69	2004-02-13
864	63	32UioUCnMFsr2UN7SvDyXj	6vbY3hOaCAhC7VjucswgdS	3ff2p3LnR6V7m6BinwhNaQ	Slow Jamz	Twista	The College Dropout	True	1	12	spotify:track:32UioUCnMFsr2UN7SvDyXj	145.063	audio_features	2	-5.757	0	0.181	0.256	0.59	0.569	0.744	https://api.spotify.com/v1/tracks/32UioUCnMFsr2UN7SvDyXj	https://api.spotify.com/v1/audio-analysis/32UioUCnMFsr2UN7SvDyXj	316053	4	0.369	0.0	dance pop	66.0	69	2004-02-13
918	69	561jH07mF1jHuk7KlaeF0s	7dGJo4pcD2V6oG8kP0tJRR	1kTlYbs28MXw7hwO0NLYif	Mockingbird	Eminem	Encore (Deluxe)	True	1	16	spotify:track:561jH07mF1jHuk7KlaeF0s	83.976	audio_features	4	-4.411	0	0.248	0.182	0.208	0.592	0.678	https://api.spotify.com/v1/tracks/561jH07mF1jHuk7KlaeF0s	https://api.spotify.com/v1/audio-analysis/561jH07mF1jHuk7KlaeF0s	250760	4	0.242	0.0	detroit hip hop	91.0	65	2004-11-12
945	62	6CN3e26iQSj1N5lomh0mfO	7dGJo4pcD2V6oG8kP0tJRR	1kTlYbs28MXw7hwO0NLYif	Like Toy Soldiers	Eminem	Encore (Deluxe)	True	1	5	spotify:track:6CN3e26iQSj1N5lomh0mfO	81.853	audio_features	1	-3.439	0	0.268	0.107	0.387	0.671	0.755	https://api.spotify.com/v1/tracks/6CN3e26iQSj1N5lomh0mfO	https://api.spotify.com/v1/audio-analysis/6CN3e26iQSj1N5lomh0mfO	296880	4	0.0227	0.000529	detroit hip hop	91.0	65	2004-11-12
981	61	4gXdMZkBN1neE9nX6yRALa	7dGJo4pcD2V6oG8kP0tJRR	1kTlYbs28MXw7hwO0NLYif	Ass Like That	Eminem	Encore (Deluxe)	True	1	14	spotify:track:4gXdMZkBN1neE9nX6yRALa	89.669	audio_features	2	-6.283	1	0.434	0.0998	0.734	0.505	0.795	https://api.spotify.com/v1/tracks/4gXdMZkBN1neE9nX6yRALa	https://api.spotify.com/v1/audio-analysis/4gXdMZkBN1neE9nX6yRALa	265480	3	0.453	0.0	detroit hip hop	91.0	65	2004-11-12
990	60	0qcjuYtMWhBjXg0Xwt5SzS	7dGJo4pcD2V6oG8kP0tJRR	1kTlYbs28MXw7hwO0NLYif	Just Lose It	Eminem	Encore (Deluxe)	True	1	13	spotify:track:0qcjuYtMWhBjXg0Xwt5SzS	121.007	audio_features	5	-3.728	0	0.0484	0.213	0.927	0.949	0.646	https://api.spotify.com/v1/tracks/0qcjuYtMWhBjXg0Xwt5SzS	https://api.spotify.com/v1/audio-analysis/0qcjuYtMWhBjXg0Xwt5SzS	248680	4	0.0705	1.14e-05	detroit hip hop	91.0	65	2004-11-12
999	74	6ooluO7DiEhI1zmK94nRCM	0XNa1vTidXlvJ2gHSsRi4A	0mUEGMT2YlzCWGeWOJjBKD	Take Me Out	Franz Ferdinand	Franz Ferdinand	False	1	3	spotify:track:6ooluO7DiEhI1zmK94nRCM	104.545	audio_features	9	-8.821	1	0.0371	0.136	0.494	0.278	0.676	https://api.spotify.com/v1/tracks/6ooluO7DiEhI1zmK94nRCM	https://api.spotify.com/v1/audio-analysis/6ooluO7DiEhI1zmK94nRCM	237027	4	0.000423	0.000899	alternative rock	70.0	64	2004
1026	75	61mWefnWQOLf90gepjOCb3	05fG473iIaoy82BF1aGhL8	4ZDBQSIDIZRUBOG2OHcN3T	Duality	Slipknot	Vol. 3: The Subliminal Verses [Special Package]	False	1	4	spotify:track:61mWefnWQOLf90gepjOCb3	143.772	audio_features	4	-3.026	0	0.168	0.204	0.194	0.354	0.982	https://api.spotify.com/v1/tracks/61mWefnWQOLf90gepjOCb3	https://api.spotify.com/v1/audio-analysis/61mWefnWQOLf90gepjOCb3	252613	4	0.000237	0.000294	alternative metal	76.0	70	2004
1053	73	6wqJeItl3Vc3az4ZicSQAB	05fG473iIaoy82BF1aGhL8	4ZDBQSIDIZRUBOG2OHcN3T	Before I Forget	Slipknot	Vol. 3: The Subliminal Verses [Special Package]	False	1	10	spotify:track:6wqJeItl3Vc3az4ZicSQAB	134.724	audio_features	6	-2.997	0	0.171	0.886	0.348	0.291	0.974	https://api.spotify.com/v1/tracks/6wqJeItl3Vc3az4ZicSQAB	https://api.spotify.com/v1/audio-analysis/6wqJeItl3Vc3az4ZicSQAB	278600	4	0.0177	5.44e-06	alternative metal	76.0	70	2004
1107	72	5dTHtzHFPyi8TlTtzoz1J9	7FBcuc1gsnv6Y1nwFtNRCb	3DuiGV3J09SUhvp8gqNx8h	Helena (So Long & Goodnight)	My Chemical Romance	Three Cheers For Sweet Revenge	False	1	1	spotify:track:5dTHtzHFPyi8TlTtzoz1J9	125.921	audio_features	4	-3.487	1	0.104	0.209	0.0857	0.356	0.96	https://api.spotify.com/v1/tracks/5dTHtzHFPyi8TlTtzoz1J9	https://api.spotify.com/v1/audio-analysis/5dTHtzHFPyi8TlTtzoz1J9	204733	4	0.0142	0.0	emo	76.0	69	2004-06-08
1134	71	7lRlq939cDG4SzWOF4VAnd	7FBcuc1gsnv6Y1nwFtNRCb	3DuiGV3J09SUhvp8gqNx8h	I'm Not Okay (I Promise)	My Chemical Romance	Three Cheers For Sweet Revenge	True	1	5	spotify:track:7lRlq939cDG4SzWOF4VAnd	179.722	audio_features	9	-3.427	1	0.123	0.269	0.255	0.21	0.94	https://api.spotify.com/v1/tracks/7lRlq939cDG4SzWOF4VAnd	https://api.spotify.com/v1/audio-analysis/7lRlq939cDG4SzWOF4VAnd	186480	4	0.00602	0.0	emo	76.0	69	2004-06-08
1161	67	4YjjNHtEsTX6Af4mCTupT5	0a1gHP0HAqALbEyxaD5Ngn	5NH87jdrVjOHt8gDMHT1Wy	Bless The Broken Road	Rascal Flatts	Feels Like Today	False	1	2	spotify:track:4YjjNHtEsTX6Af4mCTupT5	135.948	audio_features	0	-6.336	1	0.0265	0.178	0.384	0.599	0.433	https://api.spotify.com/v1/tracks/4YjjNHtEsTX6Af4mCTupT5	https://api.spotify.com/v1/audio-analysis/4YjjNHtEsTX6Af4mCTupT5	226680	4	0.693	8.99e-05	contemporary country	72.0	58	2004-01-01
1188	67	1HwpWwa6bnqqRhK8agG4RS	2Hjj68yyUPiC0HKEOigcEp	2gidE8vgVOkYufANjuvj3S	Beautiful Soul	Jesse McCartney	Beautiful Soul	False	1	2	spotify:track:1HwpWwa6bnqqRhK8agG4RS	89.985	audio_features	9	-4.269	1	0.0489	0.0274	0.931	0.661	0.657	https://api.spotify.com/v1/tracks/1HwpWwa6bnqqRhK8agG4RS	https://api.spotify.com/v1/audio-analysis/1HwpWwa6bnqqRhK8agG4RS	214227	4	0.086	0.0	dance pop	66.0	57	2004-01-01
1215	67	6hrgeEo1WQOHVeF8QMv68S	5WUlDfRSoLAfcVSX1WnrxN	6uVUKJgirfLpW20hCk9cwb	Breathe Me	Sia	Colour The Small One	False	1	3	spotify:track:6hrgeEo1WQOHVeF8QMv68S	120.064	audio_features	0	-7.523	1	0.0335	0.0961	0.202	0.544	0.63	https://api.spotify.com/v1/tracks/6hrgeEo1WQOHVeF8QMv68S	https://api.spotify.com/v1/audio-analysis/6hrgeEo1WQOHVeF8QMv68S	274933	4	0.034	0.573	australian dance	88.0	56	2004
1242	74	6jEZLz3YpnEBRpVkv35AmP	4VMYDCV2IEDYJArk749S6m	5i2HhIrYyMNQvmsBk9h8Im	Gasolina	Daddy Yankee	Barrio Fino (Bonus Track Version)	False	1	5	spotify:track:6jEZLz3YpnEBRpVkv35AmP	96.009	audio_features	0	-6.499	1	0.0618	0.0789	0.753	0.857	0.801	https://api.spotify.com/v1/tracks/6jEZLz3YpnEBRpVkv35AmP	https://api.spotify.com/v1/audio-analysis/6jEZLz3YpnEBRpVkv35AmP	192600	4	0.332	1.2e-06	latin	89.0	69	2004-07-13
1269	71	6z5Xrx58p5Bs18RIe6KXbI	4VMYDCV2IEDYJArk749S6m	5i2HhIrYyMNQvmsBk9h8Im	Lo Que Pasó, Pasó	Daddy Yankee	Barrio Fino (Bonus Track Version)	False	1	8	spotify:track:6z5Xrx58p5Bs18RIe6KXbI	97.019	audio_features	8	-6.468	0	0.0411	0.263	0.848	0.816	0.747	https://api.spotify.com/v1/tracks/6z5Xrx58p5Bs18RIe6KXbI	https://api.spotify.com/v1/audio-analysis/6z5Xrx58p5Bs18RIe6KXbI	210933	4	0.102	0.0	latin	89.0	69	2004-07-13
1305	75	7dyluIqv7QYVTXXZiMWPHW	3nFkdlSjzX9mRTtwJOzDYB	5NH94cATqx5fjBE794xZLy	Numb / Encore	JAY Z	Collision Course (Deluxe Version)	True	1	4	spotify:track:7dyluIqv7QYVTXXZiMWPHW	107.005	audio_features	2	-4.251	1	0.156	0.546	0.799	0.685	0.803	https://api.spotify.com/v1/tracks/7dyluIqv7QYVTXXZiMWPHW	https://api.spotify.com/v1/audio-analysis/7dyluIqv7QYVTXXZiMWPHW	205280	4	0.0601	0.0	bulgarian hip hop	82.0	66	2004-11-30
1332	74	5sNESr6pQfIhL3krM8CtZn	3nFkdlSjzX9mRTtwJOzDYB	4lhyg7YGQagE8FT8cZBqyw	Numb / Encore	JAY Z	Numb/Encore: MTV Ultimate Mash-Ups Presents Collision Course	True	1	1	spotify:track:5sNESr6pQfIhL3krM8CtZn	107.045	audio_features	2	-4.254	1	0.166	0.582	0.751	0.687	0.793	https://api.spotify.com/v1/tracks/5sNESr6pQfIhL3krM8CtZn	https://api.spotify.com/v1/audio-analysis/5sNESr6pQfIhL3krM8CtZn	205733	4	0.0603	0.0	bulgarian hip hop	82.0	63	2004-11-30
1386	67	6ZxrUCaynLgKSUudACOTwj	4IR8ZkpbyyKrqsIzchF3NB	1namjaJZ23ozXXB7X2d4hy	Cold	Crossfade	Crossfade	False	1	2	spotify:track:6ZxrUCaynLgKSUudACOTwj	147.974	audio_features	2	-5.55	0	0.0368	0.27	0.618	0.451	0.815	https://api.spotify.com/v1/tracks/6ZxrUCaynLgKSUudACOTwj	https://api.spotify.com/v1/audio-analysis/6ZxrUCaynLgKSUudACOTwj	194227	4	6.06e-05	0.0	alternative metal	58.0	60	2004-04-13
1440	66	51UtgWS4z1eMPuLQOzPtNH	41Q0HrwWBtuUkJc7C1Rp6K	0OsjlbBaSZFbZnXGAUysMG	Amber	311	Greatest Hits '93 - '03	False	1	4	spotify:track:51UtgWS4z1eMPuLQOzPtNH	166.163	audio_features	4	-8.638	0	0.0455	0.1	0.748	0.659	0.727	https://api.spotify.com/v1/tracks/51UtgWS4z1eMPuLQOzPtNH	https://api.spotify.com/v1/audio-analysis/51UtgWS4z1eMPuLQOzPtNH	211080	4	0.119	0.00427	alternative metal	65.0	59	2004-06-08
