	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
390	73	6GmUVqe73u5YRfUUynZK6I	0gadJ2b9A4SKsB1RFkBb66	2sRnJq6dfXdqhIflBk0ve1	Let Her Go	Passenger	All the Little Lights	False	1	2	spotify:track:6GmUVqe73u5YRfUUynZK6I	74.897	audio_features	7	-7.346	1	0.0688	0.0963	0.244	0.479	0.545	https://api.spotify.com/v1/tracks/6GmUVqe73u5YRfUUynZK6I	https://api.spotify.com/v1/audio-analysis/6GmUVqe73u5YRfUUynZK6I	252733	4	0.365	0.0	indie folk	75.0	62	2012-06-29
417	82	0nJW01T7XtvILxQgC5J7Wh	0du5cEVh5yTK9QJze8zA0C	58ufpQsJ1DS5kq4hhzQDiI	When I Was Your Man	Bruno Mars	Unorthodox Jukebox	False	1	6	spotify:track:0nJW01T7XtvILxQgC5J7Wh	72.795	audio_features	0	-8.648	1	0.0434	0.088	0.387	0.612	0.28	https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh	https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh	213827	4	0.932	0.0	dance pop	89.0	78	2012-12-07
444	79	3w3y8KPTfNeOKPiqUTakBh	0du5cEVh5yTK9QJze8zA0C	58ufpQsJ1DS5kq4hhzQDiI	Locked Out Of Heaven	Bruno Mars	Unorthodox Jukebox	False	1	2	spotify:track:3w3y8KPTfNeOKPiqUTakBh	143.994	audio_features	5	-4.165	1	0.0431	0.309	0.867	0.726	0.698	https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh	https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh	233478	4	0.049	0.0	dance pop	89.0	78	2012-12-07
471	77	55h7vJchibLdUkxdlX3fK7	0du5cEVh5yTK9QJze8zA0C	58ufpQsJ1DS5kq4hhzQDiI	Treasure	Bruno Mars	Unorthodox Jukebox	True	1	4	spotify:track:55h7vJchibLdUkxdlX3fK7	116.017	audio_features	5	-5.28	0	0.0431	0.324	0.937	0.874	0.692	https://api.spotify.com/v1/tracks/55h7vJchibLdUkxdlX3fK7	https://api.spotify.com/v1/audio-analysis/55h7vJchibLdUkxdlX3fK7	178560	4	0.0412	7.24e-05	dance pop	89.0	78	2012-12-07
525	77	6FE2iI43OZnszFLuLtvvmg	2l35CQqtYRh3d8ZIiBep4v	5IenxFp0vpnXBUxPcwJtbE	Classic	MKTO	MKTO	False	1	2	spotify:track:6FE2iI43OZnszFLuLtvvmg	102.071	audio_features	1	-4.689	1	0.124	0.157	0.756	0.72	0.791	https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg	https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg	175427	4	0.0384	0.0	australian pop	71.0	69	2012
552	72	49ySwzAyvxcNXOkOP6ZB1L	3TVXtAsR1Inumwj472S9r4	4yyKZOy1Nq9DPfzf5O4Hpg	The Motto	Drake	The Motto (Explicit Version)	True	1	1	spotify:track:49ySwzAyvxcNXOkOP6ZB1L	201.843	audio_features	1	-8.407	1	0.346	0.112	0.353	0.774	0.431	https://api.spotify.com/v1/tracks/49ySwzAyvxcNXOkOP6ZB1L	https://api.spotify.com/v1/audio-analysis/49ySwzAyvxcNXOkOP6ZB1L	181400	4	0.000146	1.99e-05	canadian hip hop	99.0	60	2012-01-01
579	74	6t6oULCRS6hnI7rm0h5gwl	5nCi3BB41mBaMH9gfr6Su0	7iycyHwOW2plljYIK6I1Zo	Some Nights	fun.	Some Nights (Spotify Exclusive)	True	1	2	spotify:track:6t6oULCRS6hnI7rm0h5gwl	107.938	audio_features	0	-7.045	1	0.0506	0.0927	0.392	0.672	0.738	https://api.spotify.com/v1/tracks/6t6oULCRS6hnI7rm0h5gwl	https://api.spotify.com/v1/audio-analysis/6t6oULCRS6hnI7rm0h5gwl	277040	4	0.0178	6.75e-05	indie pop	70.0	67	2012-02-21
606	69	7a86XRg84qjasly9f6bPSD	5nCi3BB41mBaMH9gfr6Su0	7iycyHwOW2plljYIK6I1Zo	We Are Young (feat. Janelle Monáe) - feat. Janelle Monae	fun.	Some Nights (Spotify Exclusive)	False	1	3	spotify:track:7a86XRg84qjasly9f6bPSD	184.086	audio_features	10	-5.576	1	0.075	0.0849	0.735	0.378	0.638	https://api.spotify.com/v1/tracks/7a86XRg84qjasly9f6bPSD	https://api.spotify.com/v1/audio-analysis/7a86XRg84qjasly9f6bPSD	250627	4	0.02	7.66e-05	indie pop	70.0	67	2012-02-21
633	72	2P3SLxeQHPqh8qKB6gtJY2	2YZyLoL8N0Wb9xBt1NhZWg	3DGQ1iZ9XKUQxAUWjfC34w	Poetic Justice	Kendrick Lamar	good kid, m.A.A.d city (Deluxe)	True	1	6	spotify:track:2P3SLxeQHPqh8qKB6gtJY2	135.92	audio_features	6	-9.984	0	0.412	0.251	0.669	0.777	0.564	https://api.spotify.com/v1/tracks/2P3SLxeQHPqh8qKB6gtJY2	https://api.spotify.com/v1/audio-analysis/2P3SLxeQHPqh8qKB6gtJY2	300160	4	0.159	0.0	hip hop	93.0	72	2012
660	69	3aGibUHhQyBsyumYHylw0K	2YZyLoL8N0Wb9xBt1NhZWg	3DGQ1iZ9XKUQxAUWjfC34w	Backseat Freestyle	Kendrick Lamar	good kid, m.A.A.d city (Deluxe)	True	1	3	spotify:track:3aGibUHhQyBsyumYHylw0K	78.086	audio_features	0	-7.573	1	0.291	0.232	0.655	0.591	0.66	https://api.spotify.com/v1/tracks/3aGibUHhQyBsyumYHylw0K	https://api.spotify.com/v1/audio-analysis/3aGibUHhQyBsyumYHylw0K	212653	4	0.000662	0.0	hip hop	93.0	72	2012
687	68	5ujh1I7NZH5agbwf7Hp8Hc	2YZyLoL8N0Wb9xBt1NhZWg	3DGQ1iZ9XKUQxAUWjfC34w	Swimming Pools (Drank) - Extended Version	Kendrick Lamar	good kid, m.A.A.d city (Deluxe)	True	1	9	spotify:track:5ujh1I7NZH5agbwf7Hp8Hc	74.04	audio_features	11	-7.837	0	0.432	0.606	0.266	0.68	0.489	https://api.spotify.com/v1/tracks/5ujh1I7NZH5agbwf7Hp8Hc	https://api.spotify.com/v1/audio-analysis/5ujh1I7NZH5agbwf7Hp8Hc	313787	4	0.119	2.86e-05	hip hop	93.0	72	2012
741	67	2cDCojn6uIBM6A5xTAbl3H	2YZyLoL8N0Wb9xBt1NhZWg	3DGQ1iZ9XKUQxAUWjfC34w	m.A.A.d city	Kendrick Lamar	good kid, m.A.A.d city (Deluxe)	True	1	8	spotify:track:2cDCojn6uIBM6A5xTAbl3H	149.12	audio_features	2	-6.801	1	0.271	0.443	0.21	0.507	0.721	https://api.spotify.com/v1/tracks/2cDCojn6uIBM6A5xTAbl3H	https://api.spotify.com/v1/audio-analysis/2cDCojn6uIBM6A5xTAbl3H	350120	4	0.0562	3.32e-06	hip hop	93.0	72	2012
795	66	712uvW1Vezq8WpQi38v2L9	2YZyLoL8N0Wb9xBt1NhZWg	3DGQ1iZ9XKUQxAUWjfC34w	Bitch, Don’t Kill My Vibe	Kendrick Lamar	good kid, m.A.A.d city (Deluxe)	True	1	2	spotify:track:712uvW1Vezq8WpQi38v2L9	134.082	audio_features	1	-9.064	1	0.0761	0.424	0.12	0.648	0.689	https://api.spotify.com/v1/tracks/712uvW1Vezq8WpQi38v2L9	https://api.spotify.com/v1/audio-analysis/712uvW1Vezq8WpQi38v2L9	310720	4	0.0146	0.0	hip hop	93.0	72	2012
831	65	0AOvNRgl0SMfOibWA5bP8o	2YZyLoL8N0Wb9xBt1NhZWg	3DGQ1iZ9XKUQxAUWjfC34w	Money Trees	Kendrick Lamar	good kid, m.A.A.d city (Deluxe)	True	1	5	spotify:track:0AOvNRgl0SMfOibWA5bP8o	143.948	audio_features	4	-7.384	0	0.101	0.215	0.375	0.739	0.526	https://api.spotify.com/v1/tracks/0AOvNRgl0SMfOibWA5bP8o	https://api.spotify.com/v1/audio-analysis/0AOvNRgl0SMfOibWA5bP8o	386907	4	0.0726	0.0	hip hop	93.0	72	2012
867	70	439TlnnznSiBbQbgXiBqAd	2YZyLoL8N0Wb9xBt1NhZWg	6PBZN8cbwkqm1ERj2BGXJ1	m.A.A.d city	Kendrick Lamar	good kid, m.A.A.d city	True	1	8	spotify:track:439TlnnznSiBbQbgXiBqAd	90.999	audio_features	2	-6.812	1	0.271	0.461	0.222	0.482	0.72	https://api.spotify.com/v1/tracks/439TlnnznSiBbQbgXiBqAd	https://api.spotify.com/v1/audio-analysis/439TlnnznSiBbQbgXiBqAd	350120	4	0.0553	2.07e-06	hip hop	93.0	67	2012
894	68	2HbKqm4o0w5wEeEFXm2sD4	2YZyLoL8N0Wb9xBt1NhZWg	6PBZN8cbwkqm1ERj2BGXJ1	Money Trees	Kendrick Lamar	good kid, m.A.A.d city	True	1	5	spotify:track:2HbKqm4o0w5wEeEFXm2sD4	143.957	audio_features	4	-7.387	0	0.0959	0.214	0.37	0.74	0.529	https://api.spotify.com/v1/tracks/2HbKqm4o0w5wEeEFXm2sD4	https://api.spotify.com/v1/audio-analysis/2HbKqm4o0w5wEeEFXm2sD4	386907	4	0.0721	0.0	hip hop	93.0	67	2012
948	66	4Pwjz3DfvfQWV0rO2V8jyh	2YZyLoL8N0Wb9xBt1NhZWg	6PBZN8cbwkqm1ERj2BGXJ1	Bitch, Don’t Kill My Vibe	Kendrick Lamar	good kid, m.A.A.d city	True	1	2	spotify:track:4Pwjz3DfvfQWV0rO2V8jyh	134.026	audio_features	1	-9.066	1	0.0727	0.424	0.112	0.649	0.693	https://api.spotify.com/v1/tracks/4Pwjz3DfvfQWV0rO2V8jyh	https://api.spotify.com/v1/audio-analysis/4Pwjz3DfvfQWV0rO2V8jyh	310720	4	0.0139	0.0	hip hop	93.0	67	2012
984	68	6REbwUNlppTfcnV4d4ZoZi	2YZyLoL8N0Wb9xBt1NhZWg	2XPrwlaAHHXnJzP9tBcIzH	Swimming Pools (Drank)	Kendrick Lamar	Swimming Pools (Drank)	True	1	1	spotify:track:6REbwUNlppTfcnV4d4ZoZi	148.062	audio_features	8	-6.012	1	0.257	0.0886	0.19	0.714	0.442	https://api.spotify.com/v1/tracks/6REbwUNlppTfcnV4d4ZoZi	https://api.spotify.com/v1/audio-analysis/6REbwUNlppTfcnV4d4ZoZi	247800	4	0.0062	0.000135	hip hop	93.0	57	2012-01-01
1038	71	1X1DWw2pcNZ8zSub3uhlNz	3AQRLZ9PuTAozP28Skbq8V	63eaHsLLsW1e5ISNf7ISZy	Hall of Fame	The Script	#3	False	1	3	spotify:track:1X1DWw2pcNZ8zSub3uhlNz	84.803	audio_features	10	-4.343	1	0.0565	0.123	0.63	0.421	0.873	https://api.spotify.com/v1/tracks/1X1DWw2pcNZ8zSub3uhlNz	https://api.spotify.com/v1/audio-analysis/1X1DWw2pcNZ8zSub3uhlNz	202533	4	0.0653	0.0	celtic rock	78.0	62	2012-09-10
1065	72	6E9V9TRlVOLjenGjHemzEH	5Zq7R5qmi58ByYyBQTlNuk	0RnVSSUbSBEjk5MlQZhYYP	Hard To Love	Lee Brice	Hard 2 Love	False	1	1	spotify:track:6E9V9TRlVOLjenGjHemzEH	103.017	audio_features	9	-6.177	1	0.0332	0.189	0.469	0.638	0.722	https://api.spotify.com/v1/tracks/6E9V9TRlVOLjenGjHemzEH	https://api.spotify.com/v1/audio-analysis/6E9V9TRlVOLjenGjHemzEH	224293	4	0.0119	0.00808	contemporary country	69.0	65	2012-04-24
1092	71	6VwBbL8CzPiC4QV66ay7oR	1Xyo4u8uXC1ZmMpatF05PJ	5EbpxRwbbpCJUepbqVTZ1U	Wicked Games	The Weeknd	Trilogy	True	1	5	spotify:track:6VwBbL8CzPiC4QV66ay7oR	114.058	audio_features	11	-5.203	0	0.0318	0.377	0.323	0.658	0.592	https://api.spotify.com/v1/tracks/6VwBbL8CzPiC4QV66ay7oR	https://api.spotify.com/v1/audio-analysis/6VwBbL8CzPiC4QV66ay7oR	323747	4	0.00986	4.21e-06	canadian pop	94.0	74	2012-01-01
1119	71	6u0dQik0aif7FQlrhycG1L	1Xyo4u8uXC1ZmMpatF05PJ	5EbpxRwbbpCJUepbqVTZ1U	The Morning	The Weeknd	Trilogy	True	1	4	spotify:track:6u0dQik0aif7FQlrhycG1L	120.033	audio_features	6	-7.574	0	0.0377	0.104	0.19	0.661	0.556	https://api.spotify.com/v1/tracks/6u0dQik0aif7FQlrhycG1L	https://api.spotify.com/v1/audio-analysis/6u0dQik0aif7FQlrhycG1L	312427	4	0.308	0.0	canadian pop	94.0	74	2012-01-01
1146	66	5fohLPNqO6TqwrZ7BoUWUT	1Xyo4u8uXC1ZmMpatF05PJ	5EbpxRwbbpCJUepbqVTZ1U	High For This	The Weeknd	Trilogy	False	1	1	spotify:track:5fohLPNqO6TqwrZ7BoUWUT	74.953	audio_features	11	-8.916	0	0.0623	0.077	0.0618	0.459	0.4	https://api.spotify.com/v1/tracks/5fohLPNqO6TqwrZ7BoUWUT	https://api.spotify.com/v1/audio-analysis/5fohLPNqO6TqwrZ7BoUWUT	247227	4	0.753	0.000736	canadian pop	94.0	74	2012-01-01
1182	64	7IpDQcksaT8SxS7vOX4SRm	1Xyo4u8uXC1ZmMpatF05PJ	5EbpxRwbbpCJUepbqVTZ1U	What You Need	The Weeknd	Trilogy	False	1	2	spotify:track:7IpDQcksaT8SxS7vOX4SRm	133.979	audio_features	7	-8.703	0	0.0607	0.147	0.0695	0.679	0.403	https://api.spotify.com/v1/tracks/7IpDQcksaT8SxS7vOX4SRm	https://api.spotify.com/v1/audio-analysis/7IpDQcksaT8SxS7vOX4SRm	196360	4	0.508	0.0931	canadian pop	94.0	74	2012-01-01
1191	70	0W4Kpfp1w2xkY3PrV714B7	16oZKvXb6WkQlVAjwo2Wbg	6NWYmlHxAME5KXtxrTlUxW	Ho Hey	The Lumineers	The Lumineers	False	1	5	spotify:track:0W4Kpfp1w2xkY3PrV714B7	79.936	audio_features	0	-9.074	1	0.0304	0.0915	0.353	0.685	0.466	https://api.spotify.com/v1/tracks/0W4Kpfp1w2xkY3PrV714B7	https://api.spotify.com/v1/audio-analysis/0W4Kpfp1w2xkY3PrV714B7	163133	4	0.794	2.06e-06	folk-pop	76.0	66	2012-04-03
1218	67	3ekNuTF3UpOvIZCfiejpnC	16oZKvXb6WkQlVAjwo2Wbg	6NWYmlHxAME5KXtxrTlUxW	Stubborn Love	The Lumineers	The Lumineers	False	1	7	spotify:track:3ekNuTF3UpOvIZCfiejpnC	115.01	audio_features	0	-11.679	1	0.0375	0.196	0.221	0.598	0.56	https://api.spotify.com/v1/tracks/3ekNuTF3UpOvIZCfiejpnC	https://api.spotify.com/v1/audio-analysis/3ekNuTF3UpOvIZCfiejpnC	279000	4	0.607	0.0432	folk-pop	76.0	66	2012-04-03
1272	71	3n69hLUdIsSa1WlRmjMZlW	3XHO7cRUPCLOr6jwp8vsx5	6k3vC8nep1BfqAIJ81L6OL	Breezeblocks	alt-J	An Awesome Wave	False	1	4	spotify:track:3n69hLUdIsSa1WlRmjMZlW	150.071	audio_features	5	-7.298	1	0.0344	0.205	0.286	0.616	0.656	https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW	https://api.spotify.com/v1/audio-analysis/3n69hLUdIsSa1WlRmjMZlW	227080	4	0.096	0.000879	indie rock	74.0	66	2012-09-18
1299	76	3cHyrEgdyYRjgJKSOiOtcS	0TnOYISbd1XYRBk9myaseg	2F7tejLHzTqFq2XLol9ZGy	Timber	Pitbull	Global Warming: Meltdown (Deluxe Version)	False	1	13	spotify:track:3cHyrEgdyYRjgJKSOiOtcS	129.992	audio_features	11	-4.087	1	0.0981	0.139	0.788	0.581	0.963	https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS	https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS	204160	4	0.0295	0.0	dance pop	82.0	68	2012
1326	71	0Hf4aIJpsN4Os2f0y0VqWl	0TnOYISbd1XYRBk9myaseg	2F7tejLHzTqFq2XLol9ZGy	Feel This Moment	Pitbull	Global Warming: Meltdown (Deluxe Version)	False	1	3	spotify:track:0Hf4aIJpsN4Os2f0y0VqWl	135.956	audio_features	7	-3.632	1	0.158	0.341	0.542	0.673	0.758	https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl	https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl	229507	4	0.039	0.0	dance pop	82.0	68	2012
1362	79	1NpW5kyvO4XrNJ3rnfcNy3	0jnsk9HBra6NMjO2oANoPY	7eLwoxxWs6lfkVYJGkGNbk	Wild Ones (feat. Sia)	Flo Rida	Wild Ones	False	1	2	spotify:track:1NpW5kyvO4XrNJ3rnfcNy3	127.075	audio_features	5	-5.324	0	0.0554	0.262	0.437	0.608	0.86	https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3	https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3	232947	4	0.0991	0.0	dance pop	80.0	71	2012-06-22
1389	70	0i5el041vd6nxrGEU8QRxy	3b8QkneNDz4JHKKKlLgYZg	5MH765pytbQasmDxXArTah	Cruise	Florida Georgia Line	Here's To The Good Times	False	1	1	spotify:track:0i5el041vd6nxrGEU8QRxy	148.012	audio_features	10	-3.342	1	0.0354	0.0575	0.877	0.464	0.945	https://api.spotify.com/v1/tracks/0i5el041vd6nxrGEU8QRxy	https://api.spotify.com/v1/audio-analysis/0i5el041vd6nxrGEU8QRxy	208960	4	0.0189	0.0	contemporary country	86.0	67	2012-01-01
1416	68	6s9ICeczYOfbHHIaSMq9jd	3b8QkneNDz4JHKKKlLgYZg	5MH765pytbQasmDxXArTah	Get Your Shine On	Florida Georgia Line	Here's To The Good Times	False	1	3	spotify:track:6s9ICeczYOfbHHIaSMq9jd	96.993	audio_features	0	-4.518	1	0.0372	0.406	0.607	0.508	0.93	https://api.spotify.com/v1/tracks/6s9ICeczYOfbHHIaSMq9jd	https://api.spotify.com/v1/audio-analysis/6s9ICeczYOfbHHIaSMq9jd	222013	4	0.00265	2.64e-06	contemporary country	86.0	67	2012-01-01
1470	68	5T6DM9qjjngWnukcw0svkX	3b8QkneNDz4JHKKKlLgYZg	5MH765pytbQasmDxXArTah	Round Here	Florida Georgia Line	Here's To The Good Times	False	1	2	spotify:track:5T6DM9qjjngWnukcw0svkX	141.977	audio_features	1	-3.053	1	0.0379	0.216	0.888	0.523	0.956	https://api.spotify.com/v1/tracks/5T6DM9qjjngWnukcw0svkX	https://api.spotify.com/v1/audio-analysis/5T6DM9qjjngWnukcw0svkX	215120	4	0.00407	0.0	contemporary country	86.0	67	2012-01-01
1524	70	3a2tuvXCHbW5nuUckuHkKT	4dwdTW1Lfiq0cM8nBAqIIz	6uD3oJCWT1gtlSCg5lDiNF	Little Talks	Of Monsters and Men	My Head Is An Animal	False	1	6	spotify:track:3a2tuvXCHbW5nuUckuHkKT	103.192	audio_features	1	-5.238	1	0.038	0.133	0.408	0.46	0.786	https://api.spotify.com/v1/tracks/3a2tuvXCHbW5nuUckuHkKT	https://api.spotify.com/v1/audio-analysis/3a2tuvXCHbW5nuUckuHkKT	266600	4	0.0215	0.0	folk-pop	71.0	67	2012-01-01
1551	66	1hxq7kWQnwdhxgpEugBMGk	4dwdTW1Lfiq0cM8nBAqIIz	6uD3oJCWT1gtlSCg5lDiNF	Dirty Paws	Of Monsters and Men	My Head Is An Animal	False	1	1	spotify:track:1hxq7kWQnwdhxgpEugBMGk	111.63	audio_features	3	-6.969	1	0.0349	0.0552	0.177	0.367	0.663	https://api.spotify.com/v1/tracks/1hxq7kWQnwdhxgpEugBMGk	https://api.spotify.com/v1/audio-analysis/1hxq7kWQnwdhxgpEugBMGk	278373	4	0.128	0.0269	folk-pop	71.0	67	2012-01-01
