	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
243	72	22PMfvdz35fFKYnJyMn077	0du5cEVh5yTK9QJze8zA0C	1uyf3l2d4XYwiEqAb7t7fX	Marry You	Bruno Mars	Doo-Wops & Hooligans	False	1	6	spotify:track:22PMfvdz35fFKYnJyMn077	144.926	audio_features	10	-4.848	1	0.036	0.104	0.481	0.62	0.832	https://api.spotify.com/v1/tracks/22PMfvdz35fFKYnJyMn077	https://api.spotify.com/v1/audio-analysis/22PMfvdz35fFKYnJyMn077	230120	4	0.332	0.0	dance pop	89.0	76	2010-10-05
270	71	161DnLWsx1i3u1JT05lzqU	0du5cEVh5yTK9QJze8zA0C	1uyf3l2d4XYwiEqAb7t7fX	Talking To The Moon	Bruno Mars	Doo-Wops & Hooligans	False	1	7	spotify:track:161DnLWsx1i3u1JT05lzqU	145.837	audio_features	1	-4.754	0	0.0301	0.106	0.065	0.523	0.606	https://api.spotify.com/v1/tracks/161DnLWsx1i3u1JT05lzqU	https://api.spotify.com/v1/audio-analysis/161DnLWsx1i3u1JT05lzqU	217867	4	0.512	0.0	dance pop	89.0	76	2010-10-05
297	71	7l1qvxWjxcKpB9PCtBuTbU	0du5cEVh5yTK9QJze8zA0C	1uyf3l2d4XYwiEqAb7t7fX	Count On Me	Bruno Mars	Doo-Wops & Hooligans	False	1	9	spotify:track:7l1qvxWjxcKpB9PCtBuTbU	89.044	audio_features	0	-5.98	1	0.028	0.0772	0.509	0.577	0.397	https://api.spotify.com/v1/tracks/7l1qvxWjxcKpB9PCtBuTbU	https://api.spotify.com/v1/audio-analysis/7l1qvxWjxcKpB9PCtBuTbU	197373	4	0.84	0.0	dance pop	89.0	76	2010-10-05
324	75	03tqyYWC9Um2ZqU0ZN849H	6f4XkbvYlXMH0QgVRzW0sM	6MQtWELG7aRX7CkAzQ6nLM	No Hands (feat. Roscoe Dash and Wale)	Waka Flocka Flame	Flockaveli	True	1	5	spotify:track:03tqyYWC9Um2ZqU0ZN849H	131.497	audio_features	1	-6.366	1	0.0391	0.241	0.361	0.76	0.595	https://api.spotify.com/v1/tracks/03tqyYWC9Um2ZqU0ZN849H	https://api.spotify.com/v1/audio-analysis/03tqyYWC9Um2ZqU0ZN849H	263773	4	0.00544	0.0	dirty south rap	71.0	68	2010-10-01
351	67	3XQY8kDjI8LARMIC9xkxQk	6f4XkbvYlXMH0QgVRzW0sM	6MQtWELG7aRX7CkAzQ6nLM	Hard In Da Paint	Waka Flocka Flame	Flockaveli	True	1	2	spotify:track:3XQY8kDjI8LARMIC9xkxQk	71.544	audio_features	11	-5.883	1	0.0839	0.365	0.583	0.611	0.66	https://api.spotify.com/v1/tracks/3XQY8kDjI8LARMIC9xkxQk	https://api.spotify.com/v1/audio-analysis/3XQY8kDjI8LARMIC9xkxQk	246387	4	0.198	0.0	dirty south rap	71.0	68	2010-10-01
387	65	2e9EZ2V5QGGZPMJacO3y0Y	6f4XkbvYlXMH0QgVRzW0sM	6MQtWELG7aRX7CkAzQ6nLM	Grove St. Party (feat. Kebo Gotti)	Waka Flocka Flame	Flockaveli	True	1	9	spotify:track:2e9EZ2V5QGGZPMJacO3y0Y	140.059	audio_features	0	-4.783	0	0.108	0.364	0.771	0.705	0.702	https://api.spotify.com/v1/tracks/2e9EZ2V5QGGZPMJacO3y0Y	https://api.spotify.com/v1/audio-analysis/2e9EZ2V5QGGZPMJacO3y0Y	250493	4	0.138	0.0	dirty south rap	71.0	68	2010-10-01
396	66	6GgPsuz0HEO0nrO2T0QhDv	6f4XkbvYlXMH0QgVRzW0sM	1Fh339u2pcihPVn4nw7I6J	No Hands (feat. Roscoe Dash and Wale)	Waka Flocka Flame	No Hands (feat. Roscoe Dash & Wale)	True	1	1	spotify:track:6GgPsuz0HEO0nrO2T0QhDv	131.497	audio_features	1	-6.366	1	0.0391	0.241	0.361	0.76	0.595	https://api.spotify.com/v1/tracks/6GgPsuz0HEO0nrO2T0QhDv	https://api.spotify.com/v1/audio-analysis/6GgPsuz0HEO0nrO2T0QhDv	263773	4	0.00544	0.0	dirty south rap	71.0	55	2010-09-06
450	74	0JXXNGljqupsJaZsgSbMZV	360IAlyVv4PCEVjgyMZrxK	493HYe7N5pleudEZRyhE7R	Sure Thing	Miguel	All I Want Is You	False	1	1	spotify:track:0JXXNGljqupsJaZsgSbMZV	81.0	audio_features	11	-8.127	0	0.0989	0.191	0.504	0.684	0.603	https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV	https://api.spotify.com/v1/audio-analysis/0JXXNGljqupsJaZsgSbMZV	195373	4	0.0275	0.000311	dance pop	85.0	66	2010-11-26
477	73	15JINEqzVMv3SvJTAXAKED	7dGJo4pcD2V6oG8kP0tJRR	47BiFcV59TQi2s9SkBo2pb	Love The Way You Lie	Eminem	Recovery	True	1	15	spotify:track:15JINEqzVMv3SvJTAXAKED	173.962	audio_features	10	-4.957	1	0.33	0.519	0.614	0.647	0.924	https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED	https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED	263373	4	0.25	0.0	detroit hip hop	91.0	72	2010-06-18
504	71	7Ie9W94M7OjPoZVV216Xus	7dGJo4pcD2V6oG8kP0tJRR	47BiFcV59TQi2s9SkBo2pb	Not Afraid	Eminem	Recovery	True	1	7	spotify:track:7Ie9W94M7OjPoZVV216Xus	114.661	audio_features	0	-1.097	0	0.269	0.222	0.679	0.851	0.95	https://api.spotify.com/v1/tracks/7Ie9W94M7OjPoZVV216Xus	https://api.spotify.com/v1/audio-analysis/7Ie9W94M7OjPoZVV216Xus	248133	5	0.513	0.0	detroit hip hop	91.0	72	2010-06-18
531	66	4SE4yewyGpOYfxfx59Yjc5	7dGJo4pcD2V6oG8kP0tJRR	47BiFcV59TQi2s9SkBo2pb	Cinderella Man	Eminem	Recovery	True	1	11	spotify:track:4SE4yewyGpOYfxfx59Yjc5	86.032	audio_features	8	-3.364	1	0.209	0.0838	0.684	0.662	0.9	https://api.spotify.com/v1/tracks/4SE4yewyGpOYfxfx59Yjc5	https://api.spotify.com/v1/audio-analysis/4SE4yewyGpOYfxfx59Yjc5	279013	4	0.268	0.0	detroit hip hop	91.0	72	2010-06-18
585	66	7bHT9osSq1rwT2yaImzqCi	7dGJo4pcD2V6oG8kP0tJRR	47BiFcV59TQi2s9SkBo2pb	No Love	Eminem	Recovery	True	1	9	spotify:track:7bHT9osSq1rwT2yaImzqCi	129.554	audio_features	11	-2.82	1	0.201	0.145	0.339	0.717	0.927	https://api.spotify.com/v1/tracks/7bHT9osSq1rwT2yaImzqCi	https://api.spotify.com/v1/audio-analysis/7bHT9osSq1rwT2yaImzqCi	299507	4	0.119	0.0	detroit hip hop	91.0	72	2010-06-18
639	66	0sHW1jXe6Sou3437gJQNGA	7dGJo4pcD2V6oG8kP0tJRR	47BiFcV59TQi2s9SkBo2pb	Space Bound	Eminem	Recovery	True	1	10	spotify:track:0sHW1jXe6Sou3437gJQNGA	142.035	audio_features	0	-3.394	1	0.131	0.48	0.511	0.669	0.878	https://api.spotify.com/v1/tracks/0sHW1jXe6Sou3437gJQNGA	https://api.spotify.com/v1/audio-analysis/0sHW1jXe6Sou3437gJQNGA	278640	4	0.0406	0.0	detroit hip hop	91.0	72	2010-06-18
675	72	5OMwQFBcte0aWFJFqrr5oj	6LqNN22kT3074XbTVUrhzX	4Fts9DL8sj5UQ0TkN4SvMK	TiK ToK	Kesha	Animal	False	1	2	spotify:track:5OMwQFBcte0aWFJFqrr5oj	120.032	audio_features	2	-2.741	0	0.116	0.291	0.735	0.755	0.832	https://api.spotify.com/v1/tracks/5OMwQFBcte0aWFJFqrr5oj	https://api.spotify.com/v1/audio-analysis/5OMwQFBcte0aWFJFqrr5oj	199693	4	0.0746	1.27e-06	dance pop	79.0	64	2010
702	76	6lV2MSQmRIkycDScNtrBXO	5ndkK3dpZLKtBklKjxNQwT	7apLPYT8szV1IqTxyVSy5P	Airplanes (feat. Hayley Williams of Paramore)	B.o.B	B.o.B Presents: The Adventures of Bobby Ray	True	1	4	spotify:track:6lV2MSQmRIkycDScNtrBXO	93.033	audio_features	6	-4.285	0	0.116	0.0368	0.377	0.66	0.867	https://api.spotify.com/v1/tracks/6lV2MSQmRIkycDScNtrBXO	https://api.spotify.com/v1/audio-analysis/6lV2MSQmRIkycDScNtrBXO	180480	4	0.11	0.0	dance pop	76.0	69	2010-04-26
729	71	59dLtGBS26x7kc0rHbaPrq	5ndkK3dpZLKtBklKjxNQwT	7apLPYT8szV1IqTxyVSy5P	Nothin' On You (feat. Bruno Mars)	B.o.B	B.o.B Presents: The Adventures of Bobby Ray	False	1	2	spotify:track:59dLtGBS26x7kc0rHbaPrq	103.993	audio_features	10	-5.814	1	0.0493	0.0862	0.743	0.688	0.853	https://api.spotify.com/v1/tracks/59dLtGBS26x7kc0rHbaPrq	https://api.spotify.com/v1/audio-analysis/59dLtGBS26x7kc0rHbaPrq	268320	4	0.386	0.0	dance pop	76.0	69	2010-04-26
765	71	0iYebKFUSfF72fUu2OW6ZT	0hCNtLu0JehylgoiP8L4Gh	51HDsvvActcDmYy7NQl6oL	Super Bass	Nicki Minaj	Pink Friday (Deluxe)	True	1	14	spotify:track:0iYebKFUSfF72fUu2OW6ZT	127.01	audio_features	11	-4.288	1	0.185	0.585	0.653	0.727	0.866	https://api.spotify.com/v1/tracks/0iYebKFUSfF72fUu2OW6ZT	https://api.spotify.com/v1/audio-analysis/0iYebKFUSfF72fUu2OW6ZT	200013	4	0.282	3.87e-06	dance pop	91.0	64	2010-01-01
792	74	2a1o6ZejUi8U3wzzOtCOYw	33ScadVnbm2X8kkUqOkC6Z	6mGDfbDErYIJsmSewvccWm	Danza Kuduro	Don Omar	Meet The Orphans	False	1	12	spotify:track:2a1o6ZejUi8U3wzzOtCOYw	130.012	audio_features	0	-4.78	1	0.239	0.0494	0.849	0.467	0.92	https://api.spotify.com/v1/tracks/2a1o6ZejUi8U3wzzOtCOYw	https://api.spotify.com/v1/audio-analysis/2a1o6ZejUi8U3wzzOtCOYw	198773	4	0.0813	0.0	latin	78.0	64	2010-01-01
819	71	2qYsSHsYkihWx043HVJQRV	3FfvYsEGaIb52QPXhg4DcH	6gYk1JlSSmlUZGs1Lef1BI	Dirt Road Anthem	Jason Aldean	My Kinda Party	False	1	2	spotify:track:2qYsSHsYkihWx043HVJQRV	127.024	audio_features	2	-5.055	1	0.0357	0.117	0.635	0.68	0.741	https://api.spotify.com/v1/tracks/2qYsSHsYkihWx043HVJQRV	https://api.spotify.com/v1/audio-analysis/2qYsSHsYkihWx043HVJQRV	229400	4	0.347	1.87e-06	contemporary country	79.0	66	2010-11-02
846	64	215FCyLSBcXeX0NASXEjyn	3FfvYsEGaIb52QPXhg4DcH	6gYk1JlSSmlUZGs1Lef1BI	My Kinda Party	Jason Aldean	My Kinda Party	False	1	4	spotify:track:215FCyLSBcXeX0NASXEjyn	176.962	audio_features	0	-4.249	0	0.0656	0.339	0.558	0.41	0.9	https://api.spotify.com/v1/tracks/215FCyLSBcXeX0NASXEjyn	https://api.spotify.com/v1/audio-analysis/215FCyLSBcXeX0NASXEjyn	284960	4	0.0167	1.09e-05	contemporary country	79.0	66	2010-11-02
882	71	6uP0XLqjRqFx8HAfesdcAg	1HwM5zlC5qNWhJtM00yXzG	5I7EYZ1edjUbfyY5WR3l9X	X Gon' Give It To Ya	DMX	The Best Of DMX	True	1	8	spotify:track:6uP0XLqjRqFx8HAfesdcAg	95.058	audio_features	10	-5.111	0	0.292	0.0775	0.627	0.501	0.851	https://api.spotify.com/v1/tracks/6uP0XLqjRqFx8HAfesdcAg	https://api.spotify.com/v1/audio-analysis/6uP0XLqjRqFx8HAfesdcAg	219253	4	0.0295	0.0	dirty south rap	72.0	62	2010-01-01
909	72	1DqdF42leyFIzqNDv9CjId	6MF9fzBmfXghAz953czmBC	159jpldDCgsgH6KGgjy63c	Dynamite	Taio Cruz	Rokstarr	False	1	1	spotify:track:1DqdF42leyFIzqNDv9CjId	119.985	audio_features	4	-3.155	1	0.0898	0.0263	0.824	0.75	0.78	https://api.spotify.com/v1/tracks/1DqdF42leyFIzqNDv9CjId	https://api.spotify.com/v1/audio-analysis/1DqdF42leyFIzqNDv9CjId	203867	4	0.00622	0.0	dance pop	69.0	63	2010-01-01
936	64	1CdqVF1ywD0ZO1zXtB9yWa	6MF9fzBmfXghAz953czmBC	159jpldDCgsgH6KGgjy63c	Break Your Heart	Taio Cruz	Rokstarr	False	1	2	spotify:track:1CdqVF1ywD0ZO1zXtB9yWa	122.025	audio_features	8	-4.759	1	0.0287	0.115	0.625	0.663	0.892	https://api.spotify.com/v1/tracks/1CdqVF1ywD0ZO1zXtB9yWa	https://api.spotify.com/v1/audio-analysis/1CdqVF1ywD0ZO1zXtB9yWa	186267	4	0.00232	0.0	dance pop	69.0	63	2010-01-01
945	70	6jrMVRReY24qzCfe1BRrww	536BYVgOnRky0xjsPT96zl	0gyRFAfY08NFv7N8RTFg9M	What You Know	Two Door Cinema Club	Tourist History	False	1	8	spotify:track:6jrMVRReY24qzCfe1BRrww	138.986	audio_features	6	-3.952	0	0.0413	0.071	0.814	0.556	0.763	https://api.spotify.com/v1/tracks/6jrMVRReY24qzCfe1BRrww	https://api.spotify.com/v1/audio-analysis/6jrMVRReY24qzCfe1BRrww	191400	4	0.000728	6.79e-06	alternative dance	72.0	64	2010-02-07
972	63	1aGvLFHJ2shKqO9uycaUcW	536BYVgOnRky0xjsPT96zl	0gyRFAfY08NFv7N8RTFg9M	Something Good Can Work	Two Door Cinema Club	Tourist History	False	1	6	spotify:track:1aGvLFHJ2shKqO9uycaUcW	119.939	audio_features	0	-5.079	1	0.0355	0.186	0.68	0.65	0.833	https://api.spotify.com/v1/tracks/1aGvLFHJ2shKqO9uycaUcW	https://api.spotify.com/v1/audio-analysis/1aGvLFHJ2shKqO9uycaUcW	164187	4	0.00559	0.000727	alternative dance	72.0	64	2010-02-07
981	70	1yEwEiTpsaPhQi9lb5EVV4	6yJCxee7QumYr820xdIsjo	0AXoQGOZDaYSaOo0qCTiCr	Knee Deep (feat. Jimmy Buffett)	Zac Brown Band	You Get What You Give (Deluxe)	False	1	2	spotify:track:1yEwEiTpsaPhQi9lb5EVV4	90.987	audio_features	8	-8.231	1	0.0296	0.095	0.61	0.715	0.584	https://api.spotify.com/v1/tracks/1yEwEiTpsaPhQi9lb5EVV4	https://api.spotify.com/v1/audio-analysis/1yEwEiTpsaPhQi9lb5EVV4	203173	4	0.432	1.41e-06	contemporary country	74.0	63	2010-09-20
1008	64	1M2l9ReoabUnvl6Y8jLUe7	6yJCxee7QumYr820xdIsjo	0AXoQGOZDaYSaOo0qCTiCr	Colder Weather	Zac Brown Band	You Get What You Give (Deluxe)	False	1	8	spotify:track:1M2l9ReoabUnvl6Y8jLUe7	135.979	audio_features	3	-7.494	1	0.0294	0.116	0.199	0.667	0.381	https://api.spotify.com/v1/tracks/1M2l9ReoabUnvl6Y8jLUe7	https://api.spotify.com/v1/audio-analysis/1M2l9ReoabUnvl6Y8jLUe7	273893	4	0.458	0.0	contemporary country	74.0	63	2010-09-20
1044	70	4DvhkX2ic4zWkQeWMwQ2qf	698hF4vcwHwPy8ltmXermq	1TuKgkCGIxiIns9Bc5XKRC	Like A G6	Far East Movement	Free Wired	False	1	2	spotify:track:4DvhkX2ic4zWkQeWMwQ2qf	165.29	audio_features	7	-7.983	0	0.482	0.0883	0.727	0.352	0.843	https://api.spotify.com/v1/tracks/4DvhkX2ic4zWkQeWMwQ2qf	https://api.spotify.com/v1/audio-analysis/4DvhkX2ic4zWkQeWMwQ2qf	216893	5	0.00738	0.0	dance pop	68.0	60	2010-10-12
1071	69	4Q6Kuze3wNMQRjamyBjHUR	0n94vC3S9c3mb2HyNAOcjg	0xWfhCMYmaiCXtLOuyPoLF	Rivers and Roads	The Head and the Heart	The Head and the Heart	False	1	5	spotify:track:4Q6Kuze3wNMQRjamyBjHUR	135.753	audio_features	0	-8.965	1	0.0352	0.0803	0.161	0.494	0.194	https://api.spotify.com/v1/tracks/4Q6Kuze3wNMQRjamyBjHUR	https://api.spotify.com/v1/audio-analysis/4Q6Kuze3wNMQRjamyBjHUR	284000	3	0.699	2.98e-05	folk-pop	70.0	65	2010
1098	67	3gvAGvbMCRvVDDp8ZaIPV5	0n94vC3S9c3mb2HyNAOcjg	0xWfhCMYmaiCXtLOuyPoLF	Lost in My Mind	The Head and the Heart	The Head and the Heart	False	1	7	spotify:track:3gvAGvbMCRvVDDp8ZaIPV5	95.361	audio_features	2	-8.16	1	0.0294	0.278	0.37	0.375	0.546	https://api.spotify.com/v1/tracks/3gvAGvbMCRvVDDp8ZaIPV5	https://api.spotify.com/v1/audio-analysis/3gvAGvbMCRvVDDp8ZaIPV5	259120	4	0.451	0.000312	folk-pop	70.0	65	2010
1152	64	5Gtn8HgCAo0TUiaKKgP6us	0n94vC3S9c3mb2HyNAOcjg	0xWfhCMYmaiCXtLOuyPoLF	Down in the Valley	The Head and the Heart	The Head and the Heart	False	1	4	spotify:track:5Gtn8HgCAo0TUiaKKgP6us	105.801	audio_features	0	-10.53	1	0.0294	0.108	0.149	0.418	0.403	https://api.spotify.com/v1/tracks/5Gtn8HgCAo0TUiaKKgP6us	https://api.spotify.com/v1/audio-analysis/5Gtn8HgCAo0TUiaKKgP6us	303653	4	0.555	0.024	folk-pop	70.0	65	2010
1188	74	4ImIJRZNJhNQLLdUFSYJoS	3TOqt5oJwL9BE2NG9MEwDa	07w0hGS9XUdFsPBvDHy16y	Down With The Sickness	Disturbed	The Sickness 10th Anniversary Edition	True	1	4	spotify:track:4ImIJRZNJhNQLLdUFSYJoS	90.009	audio_features	10	-2.704	0	0.056	0.102	0.924	0.649	0.896	https://api.spotify.com/v1/tracks/4ImIJRZNJhNQLLdUFSYJoS	https://api.spotify.com/v1/audio-analysis/4ImIJRZNJhNQLLdUFSYJoS	278707	4	0.000319	1.19e-05	alternative metal	77.0	66	2010-03-12
1215	68	1kMuU3TNQvHbqvXCWBodmP	55Aa2cqylxrFIXC767Z865	5vfnsOgLqsgmEb3vGyc2FO	Right Above It	Lil Wayne	I Am Not A Human Being	True	1	7	spotify:track:1kMuU3TNQvHbqvXCWBodmP	152.033	audio_features	3	-4.402	0	0.328	0.688	0.528	0.564	0.846	https://api.spotify.com/v1/tracks/1kMuU3TNQvHbqvXCWBodmP	https://api.spotify.com/v1/audio-analysis/1kMuU3TNQvHbqvXCWBodmP	271947	4	0.0349	0.0	hip hop	88.0	60	2010-01-01
1242	74	12lZTPlXwUtrQuhEty6098	1KCSPY1glIKqW2TotWuXOR	6Ozsat2gzIj9uXd6JMwYXz	Raise Your Glass	P!nk	Raise Your Glass	True	1	1	spotify:track:12lZTPlXwUtrQuhEty6098	122.028	audio_features	7	-4.973	1	0.0897	0.0319	0.633	0.7	0.695	https://api.spotify.com/v1/tracks/12lZTPlXwUtrQuhEty6098	https://api.spotify.com/v1/audio-analysis/12lZTPlXwUtrQuhEty6098	203333	4	0.00629	0.0	dance pop	82.0	63	2010-10-06
1269	68	75L0qdzRnhwV62UXoNq3pE	3TVXtAsR1Inumwj472S9r4	6jlrjFR9mJV3jd1IPSplXU	Up All Night	Drake	Thank Me Later	True	1	6	spotify:track:75L0qdzRnhwV62UXoNq3pE	156.325	audio_features	7	-4.653	1	0.286	0.324	0.275	0.602	0.81	https://api.spotify.com/v1/tracks/75L0qdzRnhwV62UXoNq3pE	https://api.spotify.com/v1/audio-analysis/75L0qdzRnhwV62UXoNq3pE	234333	4	0.0141	7.66e-06	canadian hip hop	99.0	67	2010-01-01
1296	66	6BdgtqiV3oXNqBikezwdvC	3TVXtAsR1Inumwj472S9r4	6jlrjFR9mJV3jd1IPSplXU	Over	Drake	Thank Me Later	True	1	4	spotify:track:6BdgtqiV3oXNqBikezwdvC	101.034	audio_features	7	-5.611	1	0.278	0.14	0.427	0.337	0.853	https://api.spotify.com/v1/tracks/6BdgtqiV3oXNqBikezwdvC	https://api.spotify.com/v1/audio-analysis/6BdgtqiV3oXNqBikezwdvC	233560	5	0.0113	0.0	canadian hip hop	99.0	67	2010-01-01
1350	64	4BycRneKmOs6MhYG9THsuX	3TVXtAsR1Inumwj472S9r4	6jlrjFR9mJV3jd1IPSplXU	Find Your Love	Drake	Thank Me Later	False	1	13	spotify:track:4BycRneKmOs6MhYG9THsuX	96.081	audio_features	6	-5.914	0	0.167	0.0324	0.822	0.623	0.598	https://api.spotify.com/v1/tracks/4BycRneKmOs6MhYG9THsuX	https://api.spotify.com/v1/audio-analysis/4BycRneKmOs6MhYG9THsuX	208947	4	0.0246	0.0	canadian hip hop	99.0	67	2010-01-01
1386	67	6XkuklKiHYVTlVvWlTgQYP	0fA0VVWsXO9YnASrzqfmYu	08eM9GRdr5BCCHNqS3Wwud	Erase Me - Main	Kid Cudi	Man On The Moon II: The Legend Of Mr. Rager	True	1	8	spotify:track:6XkuklKiHYVTlVvWlTgQYP	186.037	audio_features	9	-5.643	1	0.152	0.116	0.857	0.682	0.642	https://api.spotify.com/v1/tracks/6XkuklKiHYVTlVvWlTgQYP	https://api.spotify.com/v1/audio-analysis/6XkuklKiHYVTlVvWlTgQYP	192253	4	0.0693	0.0	hip hop	77.0	65	2010-01-01
