	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
300	81	3AJwUDP919kvQ9QcozQPxg	4gzpq5DPGxSnKTe4SA8HAU	6ZG5lRT77aJ3btmArcykra	Yellow	Coldplay	Parachutes	False	1	5	spotify:track:3AJwUDP919kvQ9QcozQPxg	173.365	audio_features	11	-7.227	1	0.0281	0.234	0.285	0.429	0.661	https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg	https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg	266773	4	0.00239	0.00013	permanent wave	87	74	2000-07-10
327	71	0R8P9KfGJCDULmlEoBagcO	4gzpq5DPGxSnKTe4SA8HAU	6ZG5lRT77aJ3btmArcykra	Trouble	Coldplay	Parachutes	False	1	6	spotify:track:0R8P9KfGJCDULmlEoBagcO	139.755	audio_features	11	-7.496	0	0.0321	0.17	0.19	0.561	0.547	https://api.spotify.com/v1/tracks/0R8P9KfGJCDULmlEoBagcO	https://api.spotify.com/v1/audio-analysis/0R8P9KfGJCDULmlEoBagcO	273427	4	0.189	0.00157	permanent wave	87	74	2000-07-10
381	64	7D0RhFcb3CrfPuTJ0obrod	4gzpq5DPGxSnKTe4SA8HAU	6ZG5lRT77aJ3btmArcykra	Sparks	Coldplay	Parachutes	False	1	4	spotify:track:7D0RhFcb3CrfPuTJ0obrod	102.623	audio_features	1	-10.506	1	0.0283	0.104	0.165	0.371	0.268	https://api.spotify.com/v1/tracks/7D0RhFcb3CrfPuTJ0obrod	https://api.spotify.com/v1/audio-analysis/7D0RhFcb3CrfPuTJ0obrod	227093	3	0.746	0.0517	permanent wave	87	74	2000-07-10
417	67	0qksx8mV28lztYIZ1om8ml	4gzpq5DPGxSnKTe4SA8HAU	6ZG5lRT77aJ3btmArcykra	Shiver	Coldplay	Parachutes	False	1	2	spotify:track:0qksx8mV28lztYIZ1om8ml	116.707	audio_features	4	-6.186	1	0.0488	0.0688	0.286	0.397	0.803	https://api.spotify.com/v1/tracks/0qksx8mV28lztYIZ1om8ml	https://api.spotify.com/v1/audio-analysis/0qksx8mV28lztYIZ1om8ml	304200	3	0.0334	0.0	permanent wave	87	74	2000-07-10
426	77	0I3q5fE6wg7LIfHGngUTnV	1G9G7WwrXka3Z1r7aIDjI7	2tm3Ht61kqqRZtIYsBjxEj	Ms. Jackson	OutKast	Stankonia	True	1	5	spotify:track:0I3q5fE6wg7LIfHGngUTnV	94.946	audio_features	4	-5.946	0	0.269	0.0771	0.615	0.843	0.805	https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV	https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV	270507	4	0.142	0.0	dirty south rap	75	68	2000-10-31
453	66	6glsMWIMIxQ4BedzLqGVi4	1G9G7WwrXka3Z1r7aIDjI7	2tm3Ht61kqqRZtIYsBjxEj	So Fresh, So Clean	OutKast	Stankonia	True	1	4	spotify:track:6glsMWIMIxQ4BedzLqGVi4	166.029	audio_features	5	-7.905	0	0.332	0.099	0.915	0.725	0.64	https://api.spotify.com/v1/tracks/6glsMWIMIxQ4BedzLqGVi4	https://api.spotify.com/v1/audio-analysis/6glsMWIMIxQ4BedzLqGVi4	240027	3	0.0278	0.0	dirty south rap	75	68	2000-10-31
507	61	3WibbMr6canxRJXhNtAvLU	1G9G7WwrXka3Z1r7aIDjI7	2tm3Ht61kqqRZtIYsBjxEj	B.O.B.	OutKast	Stankonia	True	1	11	spotify:track:3WibbMr6canxRJXhNtAvLU	153.897	audio_features	9	-5.324	1	0.0978	0.026	0.652	0.746	0.978	https://api.spotify.com/v1/tracks/3WibbMr6canxRJXhNtAvLU	https://api.spotify.com/v1/audio-analysis/3WibbMr6canxRJXhNtAvLU	304227	4	0.0555	4.02e-05	dirty south rap	75	68	2000-10-31
543	71	62bOmKYxYg7dhrC6gH9vFn	6Ff53KvcvAj5U7Z1vojB5o	20RMokVwJ2wjQ0s8FOdOFC	Bye Bye Bye	*NSYNC	No Strings Attached	False	1	1	spotify:track:62bOmKYxYg7dhrC6gH9vFn	172.638	audio_features	8	-4.843	0	0.0479	0.0821	0.861	0.61	0.926	https://api.spotify.com/v1/tracks/62bOmKYxYg7dhrC6gH9vFn	https://api.spotify.com/v1/audio-analysis/62bOmKYxYg7dhrC6gH9vFn	200400	4	0.031	0.0012	boy band	70	66	2000-03-21
570	67	2AW37v0bDyuOzGP3XnmFuA	6Ff53KvcvAj5U7Z1vojB5o	20RMokVwJ2wjQ0s8FOdOFC	It's Gonna Be Me	*NSYNC	No Strings Attached	False	1	2	spotify:track:2AW37v0bDyuOzGP3XnmFuA	165.071	audio_features	0	-4.672	0	0.071	0.0372	0.908	0.636	0.873	https://api.spotify.com/v1/tracks/2AW37v0bDyuOzGP3XnmFuA	https://api.spotify.com/v1/audio-analysis/2AW37v0bDyuOzGP3XnmFuA	192427	4	0.0407	1.27e-06	boy band	70	66	2000-03-21
597	66	46n2EGFnPC3tzWCN1Aqe26	6Ff53KvcvAj5U7Z1vojB5o	20RMokVwJ2wjQ0s8FOdOFC	This I Promise You	*NSYNC	No Strings Attached	False	1	6	spotify:track:46n2EGFnPC3tzWCN1Aqe26	165.975	audio_features	2	-6.279	1	0.0329	0.128	0.466	0.55	0.587	https://api.spotify.com/v1/tracks/46n2EGFnPC3tzWCN1Aqe26	https://api.spotify.com/v1/audio-analysis/46n2EGFnPC3tzWCN1Aqe26	284760	4	0.354	0.0	boy band	70	66	2000-03-21
633	71	3yfqSUWxFvZELEM4PmlwIR	7dGJo4pcD2V6oG8kP0tJRR	6t7956yu5zYf5A829XRiHC	The Real Slim Shady	Eminem	The Marshall Mathers LP	True	1	8	spotify:track:3yfqSUWxFvZELEM4PmlwIR	104.504	audio_features	5	-4.286	0	0.061	0.0453	0.76	0.95	0.665	https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR	https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR	284200	4	0.0339	0.0	detroit hip hop	91	69	2000-05-23
660	68	3UmaczJpikHgJFyBTAJVoz	7dGJo4pcD2V6oG8kP0tJRR	6t7956yu5zYf5A829XRiHC	Stan	Eminem	The Marshall Mathers LP	True	1	3	spotify:track:3UmaczJpikHgJFyBTAJVoz	80.044	audio_features	6	-4.331	0	0.248	0.548	0.484	0.778	0.769	https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz	https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz	404107	4	0.0369	4.03e-06	detroit hip hop	91	69	2000-05-23
687	65	23wfXwnsPZYe5A1xXRHb3J	7dGJo4pcD2V6oG8kP0tJRR	6t7956yu5zYf5A829XRiHC	The Way I Am	Eminem	The Marshall Mathers LP	True	1	7	spotify:track:23wfXwnsPZYe5A1xXRHb3J	87.328	audio_features	4	-2.672	0	0.241	0.313	0.299	0.81	0.871	https://api.spotify.com/v1/tracks/23wfXwnsPZYe5A1xXRHb3J	https://api.spotify.com/v1/audio-analysis/23wfXwnsPZYe5A1xXRHb3J	290427	4	0.13	0.0	detroit hip hop	91	69	2000-05-23
714	63	5eGEc27nnhtmcOh6RC890a	7dGJo4pcD2V6oG8kP0tJRR	6t7956yu5zYf5A829XRiHC	Kill You	Eminem	The Marshall Mathers LP	True	1	2	spotify:track:5eGEc27nnhtmcOh6RC890a	107.092	audio_features	11	-8.187	1	0.437	0.302	0.672	0.807	0.561	https://api.spotify.com/v1/tracks/5eGEc27nnhtmcOh6RC890a	https://api.spotify.com/v1/audio-analysis/5eGEc27nnhtmcOh6RC890a	264400	4	0.154	5.48e-05	detroit hip hop	91	69	2000-05-23
768	61	7lgvU7WnwcNZ8dbGUz8yhP	7dGJo4pcD2V6oG8kP0tJRR	6t7956yu5zYf5A829XRiHC	Bitch Please II	Eminem	The Marshall Mathers LP	True	1	15	spotify:track:7lgvU7WnwcNZ8dbGUz8yhP	95.502	audio_features	1	-3.287	1	0.113	0.14	0.788	0.924	0.596	https://api.spotify.com/v1/tracks/7lgvU7WnwcNZ8dbGUz8yhP	https://api.spotify.com/v1/audio-analysis/7lgvU7WnwcNZ8dbGUz8yhP	288200	4	0.0734	0.0	detroit hip hop	91	69	2000-05-23
804	69	06iMqWThw4w8fTFyccvOwr	2gBjLmx6zQnFGQJCAQpRgw	2HWBPvQoaMFBF6krXyzpOv	Ride Wit Me	Nelly	Country Grammar	True	1	7	spotify:track:06iMqWThw4w8fTFyccvOwr	101.865	audio_features	7	-6.625	1	0.0479	0.247	0.753	0.854	0.692	https://api.spotify.com/v1/tracks/06iMqWThw4w8fTFyccvOwr	https://api.spotify.com/v1/audio-analysis/06iMqWThw4w8fTFyccvOwr	291782	4	0.0668	0.0	dance pop	76	64	2000-01-01
831	68	2Lg4kvhOrPhpGEZmSe7VAN	2gBjLmx6zQnFGQJCAQpRgw	2HWBPvQoaMFBF6krXyzpOv	Country Grammar (Hot Shit)	Nelly	Country Grammar	True	1	4	spotify:track:2Lg4kvhOrPhpGEZmSe7VAN	162.781	audio_features	2	-6.879	1	0.108	0.155	0.527	0.872	0.673	https://api.spotify.com/v1/tracks/2Lg4kvhOrPhpGEZmSe7VAN	https://api.spotify.com/v1/audio-analysis/2Lg4kvhOrPhpGEZmSe7VAN	287000	4	0.00802	0.0	dance pop	76	64	2000-01-01
858	69	1Bt6TZfF8FSqdiHPN0vy4u	5EvFsr3kj42KNv97ZEnqij	4jNUqLLTYdMHhH8Z8tt93S	It Wasn't Me	Shaggy	Hot Shot	False	1	10	spotify:track:1Bt6TZfF8FSqdiHPN0vy4u	94.758	audio_features	0	-4.728	1	0.0747	0.321	0.685	0.852	0.616	https://api.spotify.com/v1/tracks/1Bt6TZfF8FSqdiHPN0vy4u	https://api.spotify.com/v1/audio-analysis/1Bt6TZfF8FSqdiHPN0vy4u	227600	4	0.045	0.0	pop rap	76	61	2000-08-08
885	64	7xHsIaGEmiZunovi6oFtQz	5EvFsr3kj42KNv97ZEnqij	4jNUqLLTYdMHhH8Z8tt93S	Angel	Shaggy	Hot Shot	False	1	5	spotify:track:7xHsIaGEmiZunovi6oFtQz	85.286	audio_features	6	-2.998	1	0.0925	0.0424	0.778	0.802	0.77	https://api.spotify.com/v1/tracks/7xHsIaGEmiZunovi6oFtQz	https://api.spotify.com/v1/audio-analysis/7xHsIaGEmiZunovi6oFtQz	235133	4	0.143	0.0	pop rap	76	61	2000-08-08
939	68	1OzY7RRZh3EcIKn7VKZUTx	6xeFne1rkxMhKSW3ipvkdV	4uTSmNGMP2FrM5D3NMeI6P	Dancing in the Moonlight - 2001 Remix	Toploader	Onka's Big Moka	False	1	2	spotify:track:1OzY7RRZh3EcIKn7VKZUTx	119.023	audio_features	10	-3.107	1	0.0265	0.357	0.945	0.748	0.842	https://api.spotify.com/v1/tracks/1OzY7RRZh3EcIKn7VKZUTx	https://api.spotify.com/v1/audio-analysis/1OzY7RRZh3EcIKn7VKZUTx	233573	4	0.0217	4.24e-06	britpop	64	56	2000
966	75	4uOKFydzAejjSFqYbv1XPt	69MEO1AADKg1IZrq2XLzo5	05owfigVGpgPe7RKJG1hum	Red Red Wine - Edit	UB40	The Very Best Of	False	1	5	spotify:track:4uOKFydzAejjSFqYbv1XPt	89.119	audio_features	1	-8.53	1	0.0476	0.269	0.843	0.857	0.468	https://api.spotify.com/v1/tracks/4uOKFydzAejjSFqYbv1XPt	https://api.spotify.com/v1/audio-analysis/4uOKFydzAejjSFqYbv1XPt	183113	4	0.00414	1.32e-05	reggae	69	65	2000
993	75	6naxalmIoLFWR0siv8dnQQ	26dSoYclwsYLMAKD3tpOr4	5PmgtkodFl2Om3hMXONDll	Oops!...I Did It Again	Britney Spears	Oops!... I Did It Again	False	1	1	spotify:track:6naxalmIoLFWR0siv8dnQQ	95.053	audio_features	1	-5.444	0	0.0437	0.355	0.894	0.751	0.834	https://api.spotify.com/v1/tracks/6naxalmIoLFWR0siv8dnQQ	https://api.spotify.com/v1/audio-analysis/6naxalmIoLFWR0siv8dnQQ	211160	4	0.3	1.77e-05	dance pop	79	67	2000-05-15
1020	64	2TTYIwTM2iLC1YOyHuhRMt	26dSoYclwsYLMAKD3tpOr4	5PmgtkodFl2Om3hMXONDll	Lucky	Britney Spears	Oops!... I Did It Again	False	1	7	spotify:track:2TTYIwTM2iLC1YOyHuhRMt	95.026	audio_features	8	-5.707	1	0.0317	0.0669	0.966	0.765	0.791	https://api.spotify.com/v1/tracks/2TTYIwTM2iLC1YOyHuhRMt	https://api.spotify.com/v1/audio-analysis/2TTYIwTM2iLC1YOyHuhRMt	206227	4	0.262	0.000154	dance pop	79	67	2000-05-15
1029	64	5QhBKPqsnX1uY9fZNaAtZg	26dSoYclwsYLMAKD3tpOr4	5PmgtkodFl2Om3hMXONDll	Stronger	Britney Spears	Oops!... I Did It Again	False	1	2	spotify:track:5QhBKPqsnX1uY9fZNaAtZg	108.049	audio_features	11	-3.957	1	0.0521	0.273	0.842	0.707	0.923	https://api.spotify.com/v1/tracks/5QhBKPqsnX1uY9fZNaAtZg	https://api.spotify.com/v1/audio-analysis/5QhBKPqsnX1uY9fZNaAtZg	203000	4	0.128	0.000437	dance pop	79	67	2000-05-15
1038	69	3oW6SWwGqiZSPTiAp7ZQoH	2M4Yt7oKGoYd0wqU44k4i2	2ewYJg5AuA9bXWrvOs1mtB	It's A Great Day To Be Alive	Travis Tritt	Down The Road I Go	False	1	4	spotify:track:3oW6SWwGqiZSPTiAp7ZQoH	128.93	audio_features	7	-4.935	1	0.0265	0.264	0.542	0.595	0.653	https://api.spotify.com/v1/tracks/3oW6SWwGqiZSPTiAp7ZQoH	https://api.spotify.com/v1/audio-analysis/3oW6SWwGqiZSPTiAp7ZQoH	241533	4	0.246	0.0	contemporary country	63	59	2000-10-01
1065	67	5eYwDBLucWfWI5KsV7oYX2	4tX2TplrkIP4v05BNC903e	7ait6chB3O3C1fMGUDJhtu	Mary Jane's Last Dance	Tom Petty and the Heartbreakers	Anthology: Through The Years	False	2	15	spotify:track:5eYwDBLucWfWI5KsV7oYX2	170.02	audio_features	10	-4.954	1	0.14	0.266	0.516	0.402	0.814	https://api.spotify.com/v1/tracks/5eYwDBLucWfWI5KsV7oYX2	https://api.spotify.com/v1/audio-analysis/5eYwDBLucWfWI5KsV7oYX2	272267	4	0.0383	1.19e-06	album rock	69	61	2000-01-01
1092	65	75wP08AtMfGfjk0nPdvVw3	4tX2TplrkIP4v05BNC903e	7ait6chB3O3C1fMGUDJhtu	Runnin' Down A Dream	Tom Petty and the Heartbreakers	Anthology: Through The Years	False	2	11	spotify:track:75wP08AtMfGfjk0nPdvVw3	169.776	audio_features	9	-6.043	1	0.0462	0.494	0.68	0.467	0.955	https://api.spotify.com/v1/tracks/75wP08AtMfGfjk0nPdvVw3	https://api.spotify.com/v1/audio-analysis/75wP08AtMfGfjk0nPdvVw3	264333	4	0.00072	0.426	album rock	69	61	2000-01-01
1119	69	0aym2LBJBk9DAYuHHutrIl	3WrFJ7ztbogyGnTHbHJFl2	7vEJAtP3KgKSpOHVgwm3Eh	Hey Jude - Remastered 2015	The Beatles	1 (Remastered)	False	1	21	spotify:track:0aym2LBJBk9DAYuHHutrIl	147.207	audio_features	10	-7.7	1	0.0261	0.088	0.532	0.386	0.607	https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl	https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl	425653	4	0.0112	1.38e-05	album rock	85	69	2000-11-13
1146	65	4pbG9SUmWIvsROVLF0zF9s	3WrFJ7ztbogyGnTHbHJFl2	7vEJAtP3KgKSpOHVgwm3Eh	I Want To Hold Your Hand - Remastered 2015	The Beatles	1 (Remastered)	False	1	4	spotify:track:4pbG9SUmWIvsROVLF0zF9s	130.726	audio_features	7	-5.549	1	0.0476	0.311	0.866	0.49	0.715	https://api.spotify.com/v1/tracks/4pbG9SUmWIvsROVLF0zF9s	https://api.spotify.com/v1/audio-analysis/4pbG9SUmWIvsROVLF0zF9s	145747	4	0.386	0.0	album rock	85	69	2000-11-13
1200	60	29b2b96jozyD9GPCkOrVLs	3WrFJ7ztbogyGnTHbHJFl2	7vEJAtP3KgKSpOHVgwm3Eh	Day Tripper - Remastered 2015	The Beatles	1 (Remastered)	False	1	12	spotify:track:29b2b96jozyD9GPCkOrVLs	137.453	audio_features	6	-8.438	0	0.0307	0.125	0.731	0.665	0.782	https://api.spotify.com/v1/tracks/29b2b96jozyD9GPCkOrVLs	https://api.spotify.com/v1/audio-analysis/29b2b96jozyD9GPCkOrVLs	169000	4	0.12	4.19e-06	album rock	85	69	2000-11-13
1236	60	6nEkxYIEnrbYH7h1hJ8Xn6	3WrFJ7ztbogyGnTHbHJFl2	7vEJAtP3KgKSpOHVgwm3Eh	She Loves You - Mono / Remastered	The Beatles	1 (Remastered)	False	1	3	spotify:track:6nEkxYIEnrbYH7h1hJ8Xn6	75.533	audio_features	4	-3.199	0	0.0481	0.074	0.912	0.377	0.916	https://api.spotify.com/v1/tracks/6nEkxYIEnrbYH7h1hJ8Xn6	https://api.spotify.com/v1/audio-analysis/6nEkxYIEnrbYH7h1hJ8Xn6	140920	4	0.26	0.0	album rock	85	69	2000-11-13
1272	59	1hTUFqJuQAMjXVGwUPWDqi	3WrFJ7ztbogyGnTHbHJFl2	7vEJAtP3KgKSpOHVgwm3Eh	We Can Work It Out - Remastered 2015	The Beatles	1 (Remastered)	False	1	13	spotify:track:1hTUFqJuQAMjXVGwUPWDqi	106.071	audio_features	2	-8.63	1	0.0298	0.183	0.648	0.378	0.677	https://api.spotify.com/v1/tracks/1hTUFqJuQAMjXVGwUPWDqi	https://api.spotify.com/v1/audio-analysis/1hTUFqJuQAMjXVGwUPWDqi	135693	4	0.0635	0.0	album rock	85	69	2000-11-13
1281	66	7cv28LXcjAC3GsXbUvXKbX	6V6WCgi7waF55bJmylC4H5	2BU2SNYoIPtZvGEJckdIhx	I Will Survive	Gloria Gaynor	20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor	False	1	11	spotify:track:7cv28LXcjAC3GsXbUvXKbX	116.66	audio_features	0	-8.715	1	0.0536	0.253	0.558	0.775	0.731	https://api.spotify.com/v1/tracks/7cv28LXcjAC3GsXbUvXKbX	https://api.spotify.com/v1/audio-analysis/7cv28LXcjAC3GsXbUvXKbX	198066	4	0.0181	0.00952	disco	62	55	2000-01-01
1308	70	40rvBMQizxkIqnjPdEWY1v	3TOqt5oJwL9BE2NG9MEwDa	6IvosVciDOQ9NAPaKwhtLY	Down With the Sickness	Disturbed	The Sickness	True	1	4	spotify:track:40rvBMQizxkIqnjPdEWY1v	89.954	audio_features	3	-4.262	0	0.0553	0.106	0.941	0.695	0.876	https://api.spotify.com/v1/tracks/40rvBMQizxkIqnjPdEWY1v	https://api.spotify.com/v1/audio-analysis/40rvBMQizxkIqnjPdEWY1v	279213	4	0.000996	6.89e-06	alternative metal	77	61	2000-02-25
1335	61	7dQvzryAP8DrGuhG5KFF5h	3TOqt5oJwL9BE2NG9MEwDa	4tVv0e2XBQ7IELYYWNDCpD	Down With The Sickness	Disturbed	The Sickness	False	1	4	spotify:track:7dQvzryAP8DrGuhG5KFF5h	89.962	audio_features	8	-5.252	1	0.054	0.144	0.926	0.68	0.846	https://api.spotify.com/v1/tracks/7dQvzryAP8DrGuhG5KFF5h	https://api.spotify.com/v1/audio-analysis/7dQvzryAP8DrGuhG5KFF5h	277853	4	0.000753	2.35e-05	alternative metal	77	50	2000-02-25
1359	72	2g2GkH3vZHk4lWzBjgQ6nY	6hnWRPzGGKiapVX1UCdEAC	3Seie4YIVLWtPw2hQrouNY	(What A) Wonderful World	Sam Cooke	The Man Who Invented Soul	False	1	21	spotify:track:2g2GkH3vZHk4lWzBjgQ6nY	128.518	audio_features	11	-10.23	1	0.0343	0.457	0.885	0.691	0.507	https://api.spotify.com/v1/tracks/2g2GkH3vZHk4lWzBjgQ6nY	https://api.spotify.com/v1/audio-analysis/2g2GkH3vZHk4lWzBjgQ6nY	125440	4	0.627	0.0	adult standards	70	68	2000-09-26
1386	72	0WVTQp3SOCuMr08jh1jweV	6hnWRPzGGKiapVX1UCdEAC	3Seie4YIVLWtPw2hQrouNY	Bring It On Home to Me	Sam Cooke	The Man Who Invented Soul	False	3	9	spotify:track:0WVTQp3SOCuMr08jh1jweV	70.863	audio_features	0	-8.233	1	0.0305	0.432	0.675	0.523	0.402	https://api.spotify.com/v1/tracks/0WVTQp3SOCuMr08jh1jweV	https://api.spotify.com/v1/audio-analysis/0WVTQp3SOCuMr08jh1jweV	162533	4	0.778	0.0	adult standards	70	68	2000-09-26
