	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
288	67	44wXefe8WB9Fd6xwtmAwbR	7jy3rLJdDQY21OgRLCZ9sD	30ly6F6Xl0TKmyBCU50Khv	Monkey Wrench	Foo Fighters	The Colour And The Shape	False	1	2	spotify:track:44wXefe8WB9Fd6xwtmAwbR	174.216	audio_features	4	-4.276	1	0.0752	0.149	0.555	0.399	0.953	https://api.spotify.com/v1/tracks/44wXefe8WB9Fd6xwtmAwbR	https://api.spotify.com/v1/audio-analysis/44wXefe8WB9Fd6xwtmAwbR	231480	4	1.83e-05	2.53e-05	alternative metal	79	70	1997-05-20
342	76	6ORqU0bHbVCRjXm9AjyHyZ	7oPftvlwr6VrsViSDV7fJY	3x2uer6Xh0d5rF8toWpRDA	Good Riddance (Time of Your Life)	Green Day	Nimrod	True	1	17	spotify:track:6ORqU0bHbVCRjXm9AjyHyZ	94.605	audio_features	7	-7.844	1	0.0302	0.161	0.648	0.475	0.432	https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ	https://api.spotify.com/v1/audio-analysis/6ORqU0bHbVCRjXm9AjyHyZ	153467	4	0.183	0.0	modern rock	81	67	1997-10-14
369	71	57iDDD9N9tTWe75x6qhStw	2cGwlqi3k18jFpUyTrsR84	52AeC4gwbxDfFlLHgK1ByD	Bitter Sweet Symphony	The Verve	Urban Hymns (Remastered 2016)	False	1	1	spotify:track:57iDDD9N9tTWe75x6qhStw	171.166	audio_features	9	-5.93	1	0.0458	0.488	0.555	0.356	0.915	https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw	https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw	357267	4	0.0348	0.0	alternative rock	68	60	1997-09-29
396	74	2xYlyywNgefLCRDG8hlxZq	7EK1bQADBoqbYXnT4Cqv9w	5erROp1lRW31aNxj9PbAUf	Take Me Home, Country Roads	John Denver	The John Denver Collection, Vol. 1: Take Me Home Country Roads	False	1	1	spotify:track:2xYlyywNgefLCRDG8hlxZq	164.267	audio_features	9	-12.564	1	0.0322	0.188	0.546	0.255	0.43	https://api.spotify.com/v1/tracks/2xYlyywNgefLCRDG8hlxZq	https://api.spotify.com/v1/audio-analysis/2xYlyywNgefLCRDG8hlxZq	197813	4	0.546	1.87e-05	folk	67	62	1997-06-17
423	77	754kgU5rWscRTfvlsuEwFp	0lJlKQvuM2Sd9DPPyUXcHg	0PrcwzkQVEy4y6JPvT5bix	Kiss Me	Sixpence None The Richer	Sixpence None the Richer	False	1	4	spotify:track:754kgU5rWscRTfvlsuEwFp	99.982	audio_features	3	-6.964	1	0.0283	0.0692	0.421	0.526	0.749	https://api.spotify.com/v1/tracks/754kgU5rWscRTfvlsuEwFp	https://api.spotify.com/v1/audio-analysis/754kgU5rWscRTfvlsuEwFp	208680	4	0.023	1.76e-06	lilith	65	66	1997
450	71	34x6hEJgGAOQvmlMql5Ige	3Y3xIwWyq5wnNHPp5gPjOW	3uN87hwClF0hult2cxMbAW	Danger Zone	Kenny Loggins	Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins	False	1	5	spotify:track:34x6hEJgGAOQvmlMql5Ige	157.17	audio_features	3	-6.056	0	0.0471	0.13	0.647	0.544	0.897	https://api.spotify.com/v1/tracks/34x6hEJgGAOQvmlMql5Ige	https://api.spotify.com/v1/audio-analysis/34x6hEJgGAOQvmlMql5Ige	215133	4	0.241	0.0	album rock	69	64	1997-03-25
477	66	6W2VbtvMrDXm5vYeB7amkO	3Y3xIwWyq5wnNHPp5gPjOW	3uN87hwClF0hult2cxMbAW	Footloose	Kenny Loggins	Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins	False	1	3	spotify:track:6W2VbtvMrDXm5vYeB7amkO	174.089	audio_features	9	-7.189	1	0.0579	0.0768	0.494	0.546	0.895	https://api.spotify.com/v1/tracks/6W2VbtvMrDXm5vYeB7amkO	https://api.spotify.com/v1/audio-analysis/6W2VbtvMrDXm5vYeB7amkO	220707	4	0.0819	1.42e-05	album rock	69	64	1997-03-25
504	60	7vJnM5FUcOV3xAKJHSSUWj	3Y3xIwWyq5wnNHPp5gPjOW	3uN87hwClF0hult2cxMbAW	"I'm Alright - Theme from ""Caddyshack"""	Kenny Loggins	Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins	False	1	7	spotify:track:7vJnM5FUcOV3xAKJHSSUWj	162.854	audio_features	7	-7.562	1	0.0459	0.3	0.95	0.554	0.833	https://api.spotify.com/v1/tracks/7vJnM5FUcOV3xAKJHSSUWj	https://api.spotify.com/v1/audio-analysis/7vJnM5FUcOV3xAKJHSSUWj	226373	4	0.128	1.75e-06	album rock	69	64	1997-03-25
540	68	5mkGfmJGFZpwK9nA5amOhv	7AQzXO3NPNQsI7oNu5rC3r	5dR0fhE3oveLRSUMMQ3oRB	Sex And Candy	Marcy Playground	Marcy Playground	False	1	2	spotify:track:5mkGfmJGFZpwK9nA5amOhv	80.511	audio_features	2	-9.159	1	0.0251	0.106	0.63	0.67	0.558	https://api.spotify.com/v1/tracks/5mkGfmJGFZpwK9nA5amOhv	https://api.spotify.com/v1/audio-analysis/5mkGfmJGFZpwK9nA5amOhv	173493	4	0.238	0.0	alternative rock	55	58	1997-09-25
567	75	1FTSo4v6BOZH9QxKc3MbVM	7MhMgCo0Bl0Kukl93PZbYS	7HvIrSkKGJCzd8AKyjTJ6Q	Song 2 - 2012 Remastered Version	Blur	Blur [Special Edition]	False	1	2	spotify:track:1FTSo4v6BOZH9QxKc3MbVM	129.804	audio_features	8	-6.903	1	0.0676	0.0754	0.918	0.674	0.789	https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM	https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM	121160	4	0.00178	0.0071	alternative rock	69	64	1997-02-10
594	65	2rm72l5pjfby1cWvPMUojI	4sZw3BLoQ9SniX4mcoh80b	7z46fPkl9344yv05HT1Uoq	"Go the Distance - From ""Hercules""/Soundtrack"	Roger Bart	Hercules	False	1	5	spotify:track:2rm72l5pjfby1cWvPMUojI	86.614	audio_features	9	-17.112	1	0.0326	0.0845	0.172	0.218	0.124	https://api.spotify.com/v1/tracks/2rm72l5pjfby1cWvPMUojI	https://api.spotify.com/v1/audio-analysis/2rm72l5pjfby1cWvPMUojI	194160	4	0.88	0.00159	disney	55	62	1997-01-01
621	63	4InER8nvZnn3nt56anVVNO	2pLvZNFSNqj5ggB8cPK7ki	7z46fPkl9344yv05HT1Uoq	Zero To Hero	Chorus - Hercules	Hercules	False	1	9	spotify:track:4InER8nvZnn3nt56anVVNO	164.863	audio_features	0	-7.717	1	0.274	0.0821	0.665	0.471	0.832	https://api.spotify.com/v1/tracks/4InER8nvZnn3nt56anVVNO	https://api.spotify.com/v1/audio-analysis/4InER8nvZnn3nt56anVVNO	140573	4	0.46	0.0	disney	49	62	1997-01-01
648	60	0I8mZRtlFGOqZayJbEAdxL	3E0MPcbZSjfJ1HsnJKXkqd	7z46fPkl9344yv05HT1Uoq	The Gospel Truth I / Main Titles - Hercules	Cheryl Freeman	Hercules	False	1	2	spotify:track:0I8mZRtlFGOqZayJbEAdxL	157.998	audio_features	11	-10.424	1	0.15	0.209	0.518	0.472	0.579	https://api.spotify.com/v1/tracks/0I8mZRtlFGOqZayJbEAdxL	https://api.spotify.com/v1/audio-analysis/0I8mZRtlFGOqZayJbEAdxL	145640	4	0.336	0.000163	disney	58	62	1997-01-01
702	58	03wwl6PnZyltRjeMkxWzUQ	7CckquWatDQSr3PFKkjM8M	7z46fPkl9344yv05HT1Uoq	"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version"	Susan Egan	Hercules	False	1	10	spotify:track:03wwl6PnZyltRjeMkxWzUQ	121.235	audio_features	0	-10.354	1	0.0512	0.173	0.484	0.675	0.456	https://api.spotify.com/v1/tracks/03wwl6PnZyltRjeMkxWzUQ	https://api.spotify.com/v1/audio-analysis/03wwl6PnZyltRjeMkxWzUQ	140227	4	0.231	0.0	broadway	57	62	1997-01-01
726	69	47TqCCnEliDp8NRDyIQoQq	23zg3TcAtWQy7J6upgbUnj	0fQdoem8dnrl80YcZzQ8f0	You Make Me Wanna...	Usher	My Way	False	1	1	spotify:track:47TqCCnEliDp8NRDyIQoQq	164.088	audio_features	5	-7.577	0	0.0539	0.0945	0.922	0.761	0.639	https://api.spotify.com/v1/tracks/47TqCCnEliDp8NRDyIQoQq	https://api.spotify.com/v1/audio-analysis/47TqCCnEliDp8NRDyIQoQq	219120	4	0.0359	0.0	dance pop	80	61	1997-09-16
753	63	5L0KDoZklMgs9GPoonneEl	23zg3TcAtWQy7J6upgbUnj	0fQdoem8dnrl80YcZzQ8f0	Nice & Slow	Usher	My Way	False	1	3	spotify:track:5L0KDoZklMgs9GPoonneEl	121.913	audio_features	5	-11.964	0	0.122	0.3	0.515	0.819	0.299	https://api.spotify.com/v1/tracks/5L0KDoZklMgs9GPoonneEl	https://api.spotify.com/v1/audio-analysis/5L0KDoZklMgs9GPoonneEl	227907	4	0.153	0.0	dance pop	80	61	1997-09-16
807	65	6WkSUgo1VdpzgtiXKlFPcY	6FBDaR13swtiWwGhX1WQsP	2CoVyQi2zIifUNBcVR0gEH	Dammit	blink-182	Dude Ranch	True	1	3	spotify:track:6WkSUgo1VdpzgtiXKlFPcY	109.727	audio_features	0	-5.154	1	0.108	0.131	0.374	0.407	0.968	https://api.spotify.com/v1/tracks/6WkSUgo1VdpzgtiXKlFPcY	https://api.spotify.com/v1/audio-analysis/6WkSUgo1VdpzgtiXKlFPcY	165373	4	0.00166	0.0	modern rock	78	58	1997
834	72	6e8Ou0wiqAzIpWb2eSxll8	41qil2VaGbD194gaEcmmyx	2esWeP8Ln1sXA0jbDmi3Zq	Miami	Will Smith	Big Willie Style	False	1	8	spotify:track:6e8Ou0wiqAzIpWb2eSxll8	108.171	audio_features	1	-6.18	1	0.151	0.0441	0.89	0.877	0.534	https://api.spotify.com/v1/tracks/6e8Ou0wiqAzIpWb2eSxll8	https://api.spotify.com/v1/audio-analysis/6e8Ou0wiqAzIpWb2eSxll8	197560	4	0.0339	1.73e-05	dance pop	67	67	1997-10-03
861	72	0weAUscowxeqDtpCgtbpgp	41qil2VaGbD194gaEcmmyx	2esWeP8Ln1sXA0jbDmi3Zq	Gettin' Jiggy Wit It	Will Smith	Big Willie Style	False	1	3	spotify:track:0weAUscowxeqDtpCgtbpgp	107.891	audio_features	6	-4.505	1	0.139	0.154	0.858	0.881	0.874	https://api.spotify.com/v1/tracks/0weAUscowxeqDtpCgtbpgp	https://api.spotify.com/v1/audio-analysis/0weAUscowxeqDtpCgtbpgp	227933	4	0.0175	1.19e-06	dance pop	67	67	1997-10-03
888	66	0IF0vGwaJQ8ZCh0QxhW6OV	5e4Dhzv426EvQe3aDb64jL	0vOj0JVKv2bobFBBUTjgQF	Man! I Feel Like A Woman!	Shania Twain	Come On Over	False	1	10	spotify:track:0IF0vGwaJQ8ZCh0QxhW6OV	124.944	audio_features	10	-2.937	1	0.048	0.347	0.757	0.678	0.899	https://api.spotify.com/v1/tracks/0IF0vGwaJQ8ZCh0QxhW6OV	https://api.spotify.com/v1/audio-analysis/0IF0vGwaJQ8ZCh0QxhW6OV	233000	4	0.637	0.0	canadian country	70	61	1997
915	62	7wCH9DbgRs7ujHeqNy6oAS	5e4Dhzv426EvQe3aDb64jL	0vOj0JVKv2bobFBBUTjgQF	You're Still The One	Shania Twain	Come On Over	False	1	1	spotify:track:7wCH9DbgRs7ujHeqNy6oAS	133.758	audio_features	3	-7.119	1	0.0302	0.0867	0.642	0.551	0.527	https://api.spotify.com/v1/tracks/7wCH9DbgRs7ujHeqNy6oAS	https://api.spotify.com/v1/audio-analysis/7wCH9DbgRs7ujHeqNy6oAS	212560	4	0.45	0.0	canadian country	70	61	1997
969	60	0KvLsZYwodakWxOQUYAR5I	5e4Dhzv426EvQe3aDb64jL	0vOj0JVKv2bobFBBUTjgQF	That Don't Impress Me Much	Shania Twain	Come On Over	False	1	13	spotify:track:0KvLsZYwodakWxOQUYAR5I	125.005	audio_features	10	-4.828	0	0.0574	0.139	0.963	0.745	0.869	https://api.spotify.com/v1/tracks/0KvLsZYwodakWxOQUYAR5I	https://api.spotify.com/v1/audio-analysis/0KvLsZYwodakWxOQUYAR5I	238707	5	0.153	0.0	canadian country	70	61	1997
1005	67	5IFCyWplye09HytIP80RCF	2MGT7CYlixSPxAnnkhLpaA	3Pmonb2UZ9zckdh5S5ibVm	Too Close	Next	Rated Next	True	1	2	spotify:track:5IFCyWplye09HytIP80RCF	99.693	audio_features	7	-9.952	1	0.0641	0.283	0.752	0.847	0.402	https://api.spotify.com/v1/tracks/5IFCyWplye09HytIP80RCF	https://api.spotify.com/v1/audio-analysis/5IFCyWplye09HytIP80RCF	259440	4	0.0118	0.0	boy band	58	58	1997-09-30
1032	63	7cz70nyRXlCJOE85whEkgU	7fu6ebyL3JGXJgo5zsOo4k	554gpRastI7dbOcir9eAkL	Flagpole Sitta	Harvey Danger	Where Have All The Merrymakers Gone?	False	1	2	spotify:track:7cz70nyRXlCJOE85whEkgU	145.015	audio_features	7	-4.119	1	0.0432	0.284	0.508	0.351	0.899	https://api.spotify.com/v1/tracks/7cz70nyRXlCJOE85whEkgU	https://api.spotify.com/v1/audio-analysis/7cz70nyRXlCJOE85whEkgU	217267	4	0.00184	0.000116	pop rock	49	52	1997-01-01
1059	63	2skmOCFU64Bg7Ytkgwliwe	7m60UAnbgFFNuJbmS6OxTk	2lHGAzINLOdD0505xdjpyZ	All For You	Sister Hazel	...Somewhere More Familiar	False	1	3	spotify:track:2skmOCFU64Bg7Ytkgwliwe	137.039	audio_features	8	-6.378	1	0.0376	0.0924	0.671	0.631	0.756	https://api.spotify.com/v1/tracks/2skmOCFU64Bg7Ytkgwliwe	https://api.spotify.com/v1/audio-analysis/2skmOCFU64Bg7Ytkgwliwe	218707	4	0.0399	4.37e-05	acoustic pop	55	52	1997-01-01
1086	73	3SVAN3BRByDmHOhKyIDxfC	4Z8W4fKeB5YxbusRsdQVPb	7dxKtc08dYeRVHt3p9CZJn	Karma Police	Radiohead	OK Computer	False	1	6	spotify:track:3SVAN3BRByDmHOhKyIDxfC	74.807	audio_features	7	-9.129	1	0.026	0.172	0.317	0.36	0.505	https://api.spotify.com/v1/tracks/3SVAN3BRByDmHOhKyIDxfC	https://api.spotify.com/v1/audio-analysis/3SVAN3BRByDmHOhKyIDxfC	264067	4	0.0626	9.22e-05	alternative rock	79	69	1997-05-28
1113	70	1bSpwPhAxZwlR2enJJsv7U	4Z8W4fKeB5YxbusRsdQVPb	7dxKtc08dYeRVHt3p9CZJn	No Surprises	Radiohead	OK Computer	False	1	10	spotify:track:1bSpwPhAxZwlR2enJJsv7U	76.426	audio_features	5	-10.654	1	0.0278	0.113	0.118	0.255	0.393	https://api.spotify.com/v1/tracks/1bSpwPhAxZwlR2enJJsv7U	https://api.spotify.com/v1/audio-analysis/1bSpwPhAxZwlR2enJJsv7U	229120	4	0.0577	0.00361	alternative rock	79	69	1997-05-28
1149	67	2nTsKOXIVGDf2iPeVQO2Gm	4Z8W4fKeB5YxbusRsdQVPb	7dxKtc08dYeRVHt3p9CZJn	Paranoid Android	Radiohead	OK Computer	False	1	2	spotify:track:2nTsKOXIVGDf2iPeVQO2Gm	163.704	audio_features	5	-6.501	1	0.0581	0.0545	0.194	0.252	0.849	https://api.spotify.com/v1/tracks/2nTsKOXIVGDf2iPeVQO2Gm	https://api.spotify.com/v1/audio-analysis/2nTsKOXIVGDf2iPeVQO2Gm	387213	4	0.0377	0.00592	alternative rock	79	69	1997-05-28
1185	68	5K7AMlpc4796JRWXb26nCV	0L6Gwm0JDrgIQJfjarWSUR	1JB1Zvcddt81PiipQQC319	I'll Be	Edwin McCain	Misguided Roses	False	1	4	spotify:track:5K7AMlpc4796JRWXb26nCV	136.526	audio_features	11	-5.524	1	0.0295	0.104	0.426	0.371	0.609	https://api.spotify.com/v1/tracks/5K7AMlpc4796JRWXb26nCV	https://api.spotify.com/v1/audio-analysis/5K7AMlpc4796JRWXb26nCV	266533	3	0.386	0.0	acoustic pop	57	57	1997
1212	65	594M0rqYMOo8BhMGEdoi5C	6Ff53KvcvAj5U7Z1vojB5o	0CADmCXbIx4F9m6TBwLtFd	Tearin' up My Heart - Radio Edit	*NSYNC	'N Sync	False	1	1	spotify:track:594M0rqYMOo8BhMGEdoi5C	110.054	audio_features	7	-4.447	1	0.0364	0.233	0.796	0.686	0.915	https://api.spotify.com/v1/tracks/594M0rqYMOo8BhMGEdoi5C	https://api.spotify.com/v1/audio-analysis/594M0rqYMOo8BhMGEdoi5C	211000	4	0.0028	7.16e-06	boy band	70	58	1997-05-26
1239	56	5YTMRAT4yKgFrepF8Hi3mY	6Ff53KvcvAj5U7Z1vojB5o	0CADmCXbIx4F9m6TBwLtFd	I Want You Back - Radio Edit	*NSYNC	'N Sync	False	1	8	spotify:track:5YTMRAT4yKgFrepF8Hi3mY	112.042	audio_features	8	-3.22	0	0.0425	0.325	0.853	0.758	0.93	https://api.spotify.com/v1/tracks/5YTMRAT4yKgFrepF8Hi3mY	https://api.spotify.com/v1/audio-analysis/5YTMRAT4yKgFrepF8Hi3mY	202107	4	0.0503	0.000226	boy band	70	58	1997-05-26
1248	63	5GorFaKkP2mLREQvhSblIg	05RZIdfz59ZW2FvFuwnmNK	5cmtcMzuUZq8vxS5T7NVPu	All My Life	K-Ci & JoJo	Love Always	False	1	11	spotify:track:5GorFaKkP2mLREQvhSblIg	128.0	audio_features	1	-8.834	1	0.0309	0.0565	0.18	0.634	0.528	https://api.spotify.com/v1/tracks/5GorFaKkP2mLREQvhSblIg	https://api.spotify.com/v1/audio-analysis/5GorFaKkP2mLREQvhSblIg	331240	4	0.117	2.26e-06	dance pop	59	53	1997-01-01
1275	65	3uPfVXcjnpOjyzI3jb3js4	4uN3DsfENc7dp0OLO0FEIb	3jMUfZpBUTZOl91khbj4ic	Fly	Sugar Ray	Floored	False	1	13	spotify:track:3uPfVXcjnpOjyzI3jb3js4	99.701	audio_features	1	-8.15	1	0.0488	0.308	0.674	0.835	0.648	https://api.spotify.com/v1/tracks/3uPfVXcjnpOjyzI3jb3js4	https://api.spotify.com/v1/audio-analysis/3uPfVXcjnpOjyzI3jb3js4	244640	4	0.0202	0.225	alternative metal	63	54	1997-06-20
1302	67	7hfRrdFJgFKK3cJ4rmkecE	1wiBLzTI7z9RUwEpNPdFT6	21YtqAiqXNGuvWNBS0JvOy	Feel So Good	Mase	Harlem World	True	1	12	spotify:track:7hfRrdFJgFKK3cJ4rmkecE	105.154	audio_features	11	-8.464	0	0.24	0.0816	0.536	0.821	0.703	https://api.spotify.com/v1/tracks/7hfRrdFJgFKK3cJ4rmkecE	https://api.spotify.com/v1/audio-analysis/7hfRrdFJgFKK3cJ4rmkecE	203627	4	0.192	0.0	dirty south rap	67	60	1997
1356	64	6hxn98poTu1O4YZfafvC18	1wiBLzTI7z9RUwEpNPdFT6	21YtqAiqXNGuvWNBS0JvOy	What You Want (feat. Total)	Mase	Harlem World	True	1	13	spotify:track:6hxn98poTu1O4YZfafvC18	93.76	audio_features	10	-6.593	0	0.384	0.422	0.845	0.838	0.72	https://api.spotify.com/v1/tracks/6hxn98poTu1O4YZfafvC18	https://api.spotify.com/v1/audio-analysis/6hxn98poTu1O4YZfafvC18	242947	4	0.0312	1.11e-05	dirty south rap	67	60	1997
1392	62	1ru5R5iSawvuMELqKXxLjS	5uYXMC13cIUulobh204QuK	5yBYSnmpRANjb99msqeCee	The Impression That I Get	The Mighty Mighty Bosstones	Let's Face It	True	1	4	spotify:track:1ru5R5iSawvuMELqKXxLjS	182.318	audio_features	4	-5.354	1	0.145	0.201	0.665	0.425	0.936	https://api.spotify.com/v1/tracks/1ru5R5iSawvuMELqKXxLjS	https://api.spotify.com/v1/audio-analysis/1ru5R5iSawvuMELqKXxLjS	194760	4	0.0908	0.00469	boston rock	55	52	1997-01-01
1446	62	013AWvizllIUEC2FOBzOnh	3NRFinRTEqUCfaTTZmk8ek	64peTvbTLBDeSBu0GsCRE4	Truly Madly Deeply	Savage Garden	Savage Garden	False	1	3	spotify:track:013AWvizllIUEC2FOBzOnh	168.12	audio_features	0	-8.874	1	0.0287	0.0851	0.816	0.555	0.698	https://api.spotify.com/v1/tracks/013AWvizllIUEC2FOBzOnh	https://api.spotify.com/v1/audio-analysis/013AWvizllIUEC2FOBzOnh	277267	4	0.403	0.0	boy band	65	55	1997-03-04
1500	66	1NHwvBmrUje4L1dxfWnXCH	1YfEcTuGvBQ8xSD1f53UnK	6nPdlsKWGOFepgMMXTZReP	Put Your Hands Where My Eyes Could See	Busta Rhymes	When Disaster Strikes	True	1	8	spotify:track:1NHwvBmrUje4L1dxfWnXCH	99.498	audio_features	1	-6.711	0	0.303	0.0753	0.715	0.906	0.623	https://api.spotify.com/v1/tracks/1NHwvBmrUje4L1dxfWnXCH	https://api.spotify.com/v1/audio-analysis/1NHwvBmrUje4L1dxfWnXCH	194293	4	0.00864	4.19e-06	dirty south rap	74	55	1997
