	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
861	72	0z5ZPs57J2KERwM1tBM2GF	55Aa2cqylxrFIXC767Z865	1uuSC0RCJB3dSp8Mb6GflZ	6 Foot 7 Foot	Lil Wayne	Tha Carter IV (Deluxe)	True	1	4	spotify:track:0z5ZPs57J2KERwM1tBM2GF	80.846	audio_features	2	-5.32	1	0.311	0.319	0.57	0.377	0.738	https://api.spotify.com/v1/tracks/0z5ZPs57J2KERwM1tBM2GF	https://api.spotify.com/v1/audio-analysis/0z5ZPs57J2KERwM1tBM2GF	248587	4	0.000683	0.0	hip hop	88.0	70	2011-01-01
888	69	4aX4Oycsk1fhHIee1zqsDe	55Aa2cqylxrFIXC767Z865	1uuSC0RCJB3dSp8Mb6GflZ	How To Love	Lil Wayne	Tha Carter IV (Deluxe)	False	1	12	spotify:track:4aX4Oycsk1fhHIee1zqsDe	154.025	audio_features	11	-6.252	1	0.0538	0.113	0.29	0.641	0.667	https://api.spotify.com/v1/tracks/4aX4Oycsk1fhHIee1zqsDe	https://api.spotify.com/v1/audio-analysis/4aX4Oycsk1fhHIee1zqsDe	240307	4	0.000165	3.22e-06	hip hop	88.0	70	2011-01-01
942	67	05pdoheuKPSotkjMgIVX6I	55Aa2cqylxrFIXC767Z865	1uuSC0RCJB3dSp8Mb6GflZ	Mirror	Lil Wayne	Tha Carter IV (Deluxe)	True	1	17	spotify:track:05pdoheuKPSotkjMgIVX6I	125.2	audio_features	5	-7.144	0	0.133	0.101	0.36	0.384	0.633	https://api.spotify.com/v1/tracks/05pdoheuKPSotkjMgIVX6I	https://api.spotify.com/v1/audio-analysis/05pdoheuKPSotkjMgIVX6I	228093	4	0.859	0.0	hip hop	88.0	70	2011-01-01
978	65	3FFcZZq3Z3EJrhUecwcMdG	55Aa2cqylxrFIXC767Z865	1uuSC0RCJB3dSp8Mb6GflZ	She Will	Lil Wayne	Tha Carter IV (Deluxe)	True	1	6	spotify:track:3FFcZZq3Z3EJrhUecwcMdG	97.408	audio_features	8	-4.881	1	0.0524	0.272	0.0806	0.357	0.847	https://api.spotify.com/v1/tracks/3FFcZZq3Z3EJrhUecwcMdG	https://api.spotify.com/v1/audio-analysis/3FFcZZq3Z3EJrhUecwcMdG	305840	5	0.000475	0.0	hip hop	88.0	70	2011-01-01
1014	63	6v2eEC9Nr9POe5xPUm8361	55Aa2cqylxrFIXC767Z865	1uuSC0RCJB3dSp8Mb6GflZ	Blunt Blowin	Lil Wayne	Tha Carter IV (Deluxe)	True	1	2	spotify:track:6v2eEC9Nr9POe5xPUm8361	136.011	audio_features	2	-5.699	1	0.0819	0.217	0.345	0.721	0.741	https://api.spotify.com/v1/tracks/6v2eEC9Nr9POe5xPUm8361	https://api.spotify.com/v1/audio-analysis/6v2eEC9Nr9POe5xPUm8361	312960	4	0.00228	0.0	hip hop	88.0	70	2011-01-01
1023	77	0qOnSQQF0yzuPWsXrQ9paz	4IJczjB0fJ04gs4uvP0Fli	2mumCpGmuE9iDeOvMx6XrB	Stereo Hearts (feat. Adam Levine)	Gym Class Heroes	The Papercut Chronicles II	False	1	4	spotify:track:0qOnSQQF0yzuPWsXrQ9paz	89.99	audio_features	9	-3.293	1	0.0976	0.267	0.796	0.646	0.795	https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz	https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz	210960	4	0.0319	0.0	dance pop	67.0	67	2011-11-11
1050	79	5HQVUIKwCEXpe7JIHyY734	7hJcb9fa4alzcOq3EaNPoG	11Bkx3E99vf0IlYPND61LJ	Young, Wild & Free (feat. Bruno Mars)	Snoop Dogg	Young, Wild & Free (feat. Bruno Mars)	True	1	1	spotify:track:5HQVUIKwCEXpe7JIHyY734	95.078	audio_features	0	-6.425	1	0.137	0.115	0.531	0.715	0.655	https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734	https://api.spotify.com/v1/audio-analysis/5HQVUIKwCEXpe7JIHyY734	207333	4	0.0525	0.0	g funk	83.0	67	2011-10-11
1077	71	77TT8Xvx637TpzV8kKGkUw	1Cs0zKBU1kc0i8ypK3B9ai	08DAekBeqPRCsn3XHDwj6b	Titanium (feat. Sia)	David Guetta	Nothing But The Beat	False	1	13	spotify:track:77TT8Xvx637TpzV8kKGkUw	126.057	audio_features	0	-3.641	0	0.0986	0.129	0.233	0.599	0.803	https://api.spotify.com/v1/tracks/77TT8Xvx637TpzV8kKGkUw	https://api.spotify.com/v1/audio-analysis/77TT8Xvx637TpzV8kKGkUw	245041	4	0.069	0.137	dance pop	90.0	62	2011-08-31
1104	78	1z6WtY7X4HQJvzxC4UgkSf	6vWDO969PvNqNYHIOW5v0m	1gIC63gC3B7o7FfpPACZQJ	Love On Top	Beyoncé	4	False	1	1	spotify:track:1z6WtY7X4HQJvzxC4UgkSf	94.1	audio_features	0	-5.242	1	0.0887	0.604	0.652	0.652	0.748	https://api.spotify.com/v1/tracks/1z6WtY7X4HQJvzxC4UgkSf	https://api.spotify.com/v1/audio-analysis/1z6WtY7X4HQJvzxC4UgkSf	267413	4	0.0849	0.0	dance pop	87.0	76	2011
1131	76	1uXbwHHfgsXcUKfSZw5ZJ0	6vWDO969PvNqNYHIOW5v0m	1gIC63gC3B7o7FfpPACZQJ	Run the World (Girls)	Beyoncé	4	False	1	11	spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0	127.086	audio_features	0	-4.237	1	0.143	0.372	0.76	0.733	0.899	https://api.spotify.com/v1/tracks/1uXbwHHfgsXcUKfSZw5ZJ0	https://api.spotify.com/v1/audio-analysis/1uXbwHHfgsXcUKfSZw5ZJ0	236093	4	0.00496	4.72e-05	dance pop	87.0	76	2011
1185	72	3lBRNqXjPp2j3JMTCXDTNO	6vWDO969PvNqNYHIOW5v0m	1gIC63gC3B7o7FfpPACZQJ	Best Thing I Never Had	Beyoncé	4	False	1	12	spotify:track:3lBRNqXjPp2j3JMTCXDTNO	99.099	audio_features	6	-4.062	1	0.0324	0.0894	0.297	0.545	0.649	https://api.spotify.com/v1/tracks/3lBRNqXjPp2j3JMTCXDTNO	https://api.spotify.com/v1/audio-analysis/3lBRNqXjPp2j3JMTCXDTNO	253747	4	0.143	1.57e-05	dance pop	87.0	76	2011
1221	68	3axkNosdVQLZiq1HakuGhc	6vWDO969PvNqNYHIOW5v0m	1gIC63gC3B7o7FfpPACZQJ	Countdown	Beyoncé	4	False	1	4	spotify:track:3axkNosdVQLZiq1HakuGhc	167.349	audio_features	5	-5.73	1	0.151	0.219	0.699	0.665	0.787	https://api.spotify.com/v1/tracks/3axkNosdVQLZiq1HakuGhc	https://api.spotify.com/v1/audio-analysis/3axkNosdVQLZiq1HakuGhc	212147	4	0.308	0.0	dance pop	87.0	76	2011
1257	68	7cvkXf3AwPGT041PyOi5VX	6vWDO969PvNqNYHIOW5v0m	1gIC63gC3B7o7FfpPACZQJ	Dance for You	Beyoncé	4	False	1	6	spotify:track:7cvkXf3AwPGT041PyOi5VX	110.005	audio_features	2	-6.062	1	0.0623	0.173	0.471	0.616	0.78	https://api.spotify.com/v1/tracks/7cvkXf3AwPGT041PyOi5VX	https://api.spotify.com/v1/audio-analysis/7cvkXf3AwPGT041PyOi5VX	377467	4	0.0322	0.0	dance pop	87.0	76	2011
1266	71	0yD66650JxhqKbW76C2qCo	0BvkDsjIUla7X0k6CSWh1I	4ybWq0AegFFAvHULAe7q0K	Country Girl (Shake It For Me)	Luke Bryan	Tailgates & Tanlines	False	1	1	spotify:track:0yD66650JxhqKbW76C2qCo	105.97	audio_features	2	-4.532	1	0.0462	0.0834	0.671	0.645	0.904	https://api.spotify.com/v1/tracks/0yD66650JxhqKbW76C2qCo	https://api.spotify.com/v1/audio-analysis/0yD66650JxhqKbW76C2qCo	225560	4	0.0293	0.0	contemporary country	79.0	66	2011-08-05
1293	66	0cV4xwUA4ue2deqq4CZFko	0BvkDsjIUla7X0k6CSWh1I	4ybWq0AegFFAvHULAe7q0K	I Don't Want This Night to End	Luke Bryan	Tailgates & Tanlines	False	1	5	spotify:track:0cV4xwUA4ue2deqq4CZFko	111.934	audio_features	9	-4.02	0	0.0278	0.228	0.375	0.616	0.728	https://api.spotify.com/v1/tracks/0cV4xwUA4ue2deqq4CZFko	https://api.spotify.com/v1/audio-analysis/0cV4xwUA4ue2deqq4CZFko	219973	4	0.0275	0.0	contemporary country	79.0	66	2011-08-05
1329	66	3b7CDTKB0SRTmQ6ytYi5vZ	0BvkDsjIUla7X0k6CSWh1I	4ybWq0AegFFAvHULAe7q0K	Drunk On You	Luke Bryan	Tailgates & Tanlines	False	1	3	spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ	143.971	audio_features	9	-4.401	1	0.0449	0.173	0.472	0.558	0.872	https://api.spotify.com/v1/tracks/3b7CDTKB0SRTmQ6ytYi5vZ	https://api.spotify.com/v1/audio-analysis/3b7CDTKB0SRTmQ6ytYi5vZ	213547	4	0.178	0.0	contemporary country	79.0	66	2011-08-05
1365	71	3ts6xK5GzfMAAriT9AIBmP	1n2pb9Tsfe4SwAjmUac6YT	4GeJssW5iLOSLOIXhLfOUJ	Barefoot Blue Jean Night	Jake Owen	Barefoot Blue Jean Night	False	1	4	spotify:track:3ts6xK5GzfMAAriT9AIBmP	172.016	audio_features	4	-4.679	1	0.0403	0.196	0.809	0.6	0.808	https://api.spotify.com/v1/tracks/3ts6xK5GzfMAAriT9AIBmP	https://api.spotify.com/v1/audio-analysis/3ts6xK5GzfMAAriT9AIBmP	167427	4	0.208	0.0	contemporary country	70.0	63	2011-08-26
1392	77	4RL77hMWUq35NYnPLXBpih	2WX2uTcsvV5OnS0inACecP	1WGjSVIw0TVfbp5KrOFiP0	Skinny Love	Birdy	Birdy	False	1	2	spotify:track:4RL77hMWUq35NYnPLXBpih	166.467	audio_features	4	-8.485	1	0.051	0.118	0.169	0.379	0.29	https://api.spotify.com/v1/tracks/4RL77hMWUq35NYnPLXBpih	https://api.spotify.com/v1/audio-analysis/4RL77hMWUq35NYnPLXBpih	201080	4	0.952	0.00106	neo mellow	74.0	68	2011-11-04
1419	72	4wCmqSrbyCgxEXROQE6vtV	2AsusXITU8P25dlRNhcAbG	1HjSyGjmLNjRAKgT9t1cna	Somebody That I Used To Know	Gotye	Making Mirrors	False	1	3	spotify:track:4wCmqSrbyCgxEXROQE6vtV	129.063	audio_features	0	-6.972	1	0.0384	0.102	0.754	0.857	0.517	https://api.spotify.com/v1/tracks/4wCmqSrbyCgxEXROQE6vtV	https://api.spotify.com/v1/audio-analysis/4wCmqSrbyCgxEXROQE6vtV	244973	4	0.565	0.000195	australian alternative rock	65.0	61	2011-01-01
