	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
297	54	6iXcPsToMyTheci6e1L2ya	1ZwdS5xdxEREPySFridCfh	1WBZyULtlANBKed7Zf9cDP	Dear Mama	2Pac	Greatest Hits	True	2	10	spotify:track:6iXcPsToMyTheci6e1L2ya	84.139	audio_features	6	-6.081	1	0.0921	0.117	0.348	0.777	0.584	https://api.spotify.com/v1/tracks/6iXcPsToMyTheci6e1L2ya	https://api.spotify.com/v1/audio-analysis/6iXcPsToMyTheci6e1L2ya	278733	4	0.384	0.0	g funk	80.0	67	1998-01-01
306	58	1JClFT74TYSXlzpagbmj0S	1ZwdS5xdxEREPySFridCfh	3PO9OtQdvCDJN8zDLtZiYd	California Love - Original Version	2Pac	Greatest Hits	False	2	6	spotify:track:1JClFT74TYSXlzpagbmj0S	91.532	audio_features	7	-2.763	1	0.0438	0.44	0.76	0.769	0.852	https://api.spotify.com/v1/tracks/1JClFT74TYSXlzpagbmj0S	https://api.spotify.com/v1/audio-analysis/1JClFT74TYSXlzpagbmj0S	285027	4	0.0296	1.38e-06	g funk	80.0	55	1998-01-01
360	67	1t2Hq2WIBcZINOEnK6mdJG	3ngKsDXZAssmljeXCvEgOe	3P2WRy9eBoBbSTCZWGQOoO	Save Tonight	Eagle-Eye Cherry	Desireless	False	1	1	spotify:track:1t2Hq2WIBcZINOEnK6mdJG	119.567	audio_features	0	-8.786	1	0.0353	0.113	0.583	0.547	0.693	https://api.spotify.com/v1/tracks/1t2Hq2WIBcZINOEnK6mdJG	https://api.spotify.com/v1/audio-analysis/1t2Hq2WIBcZINOEnK6mdJG	239227	4	9.24e-05	5.46e-05	pop rock	63.0	56	1998-07-13
387	72	0uEp9E98JB5awlA084uaIg	2Mu5NfyYm8n5iTomuKAEHl	1BZoqf8Zje5nGdwZhOjAtD	Doo Wop (That Thing)	Ms. Lauryn Hill	The Miseducation of Lauryn Hill	False	1	5	spotify:track:0uEp9E98JB5awlA084uaIg	99.935	audio_features	2	-8.926	0	0.245	0.0923	0.495	0.535	0.505	https://api.spotify.com/v1/tracks/0uEp9E98JB5awlA084uaIg	https://api.spotify.com/v1/audio-analysis/0uEp9E98JB5awlA084uaIg	320267	4	0.0393	0.0	dance pop	70.0	69	1998-08-25
414	68	2VjXGuPVVxyhMgER3Uz2Fe	2Mu5NfyYm8n5iTomuKAEHl	1BZoqf8Zje5nGdwZhOjAtD	Ex-Factor	Ms. Lauryn Hill	The Miseducation of Lauryn Hill	False	1	3	spotify:track:2VjXGuPVVxyhMgER3Uz2Fe	80.02	audio_features	3	-9.003	0	0.0976	0.484	0.668	0.593	0.619	https://api.spotify.com/v1/tracks/2VjXGuPVVxyhMgER3Uz2Fe	https://api.spotify.com/v1/audio-analysis/2VjXGuPVVxyhMgER3Uz2Fe	326533	4	0.118	0.0	dance pop	70.0	69	1998-08-25
441	61	1Q0lOGB52skgfzdcq233vs	2Mu5NfyYm8n5iTomuKAEHl	1BZoqf8Zje5nGdwZhOjAtD	Nothing Even Matters	Ms. Lauryn Hill	The Miseducation of Lauryn Hill	False	1	12	spotify:track:1Q0lOGB52skgfzdcq233vs	136.422	audio_features	10	-13.888	0	0.166	0.14	0.549	0.539	0.363	https://api.spotify.com/v1/tracks/1Q0lOGB52skgfzdcq233vs	https://api.spotify.com/v1/audio-analysis/1Q0lOGB52skgfzdcq233vs	350533	4	0.701	3.18e-06	dance pop	70.0	69	1998-08-25
495	61	7x6hO9VMAee9x1iWaeNkL6	2Mu5NfyYm8n5iTomuKAEHl	1BZoqf8Zje5nGdwZhOjAtD	To Zion	Ms. Lauryn Hill	The Miseducation of Lauryn Hill	False	1	4	spotify:track:7x6hO9VMAee9x1iWaeNkL6	173.273	audio_features	7	-10.714	1	0.504	0.112	0.516	0.41	0.601	https://api.spotify.com/v1/tracks/7x6hO9VMAee9x1iWaeNkL6	https://api.spotify.com/v1/audio-analysis/7x6hO9VMAee9x1iWaeNkL6	369293	4	0.127	0.0	dance pop	70.0	69	1998-08-25
531	59	71XhXay6rKPZCVAaDtFlSR	2Mu5NfyYm8n5iTomuKAEHl	1BZoqf8Zje5nGdwZhOjAtD	Lost Ones	Ms. Lauryn Hill	The Miseducation of Lauryn Hill	False	1	2	spotify:track:71XhXay6rKPZCVAaDtFlSR	94.899	audio_features	2	-6.129	1	0.37	0.0837	0.65	0.832	0.749	https://api.spotify.com/v1/tracks/71XhXay6rKPZCVAaDtFlSR	https://api.spotify.com/v1/audio-analysis/71XhXay6rKPZCVAaDtFlSR	333907	4	0.0998	3.74e-06	dance pop	70.0	69	1998-08-25
540	59	7t86fVeDAd63ThaR0ZkxXS	2Mu5NfyYm8n5iTomuKAEHl	1BZoqf8Zje5nGdwZhOjAtD	Everything Is Everything	Ms. Lauryn Hill	The Miseducation of Lauryn Hill	False	1	13	spotify:track:7t86fVeDAd63ThaR0ZkxXS	94.708	audio_features	9	-7.893	1	0.285	0.106	0.847	0.824	0.707	https://api.spotify.com/v1/tracks/7t86fVeDAd63ThaR0ZkxXS	https://api.spotify.com/v1/audio-analysis/7t86fVeDAd63ThaR0ZkxXS	293267	4	0.415	0.0	dance pop	70.0	69	1998-08-25
549	68	4EchqUKQ3qAQuRNKmeIpnf	5LfGQac0EIXyAN8aUwmNAQ	2RNTBrSO8U8XjjEj9RVvZ5	The Kids Aren't Alright	The Offspring	Americana	False	1	5	spotify:track:4EchqUKQ3qAQuRNKmeIpnf	99.604	audio_features	1	-4.192	1	0.034	0.0696	0.788	0.529	0.943	https://api.spotify.com/v1/tracks/4EchqUKQ3qAQuRNKmeIpnf	https://api.spotify.com/v1/audio-analysis/4EchqUKQ3qAQuRNKmeIpnf	180160	4	0.00705	3.16e-05	alternative metal	75.0	64	1998-11-16
576	66	3SFXsFpeGmBTtQvKiwYMDA	5LfGQac0EIXyAN8aUwmNAQ	2RNTBrSO8U8XjjEj9RVvZ5	Pretty Fly (For A White Guy)	The Offspring	Americana	False	1	4	spotify:track:3SFXsFpeGmBTtQvKiwYMDA	143.401	audio_features	11	-3.66	0	0.105	0.0674	0.963	0.722	0.901	https://api.spotify.com/v1/tracks/3SFXsFpeGmBTtQvKiwYMDA	https://api.spotify.com/v1/audio-analysis/3SFXsFpeGmBTtQvKiwYMDA	188667	4	0.112	0.0	alternative metal	75.0	64	1998-11-16
603	63	0sNKiz82ATCvT3f3XVVUUj	5LfGQac0EIXyAN8aUwmNAQ	2RNTBrSO8U8XjjEj9RVvZ5	Why Don't You Get A Job	The Offspring	Americana	True	1	11	spotify:track:0sNKiz82ATCvT3f3XVVUUj	107.939	audio_features	5	-4.486	1	0.0737	0.333	0.641	0.766	0.874	https://api.spotify.com/v1/tracks/0sNKiz82ATCvT3f3XVVUUj	https://api.spotify.com/v1/audio-analysis/0sNKiz82ATCvT3f3XVVUUj	172467	4	0.0746	1.59e-06	alternative metal	75.0	64	1998-11-16
630	75	6Qyc6fS4DsZjB2mRW9DsQs	2sil8z5kiy4r76CRTXxBCA	4UMjBXcRqIgMZ1XumU2x5T	Iris	The Goo Goo Dolls	Dizzy Up The Girl	False	1	11	spotify:track:6Qyc6fS4DsZjB2mRW9DsQs	155.925	audio_features	11	-8.072	0	0.0362	0.0942	0.497	0.315	0.715	https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs	https://api.spotify.com/v1/audio-analysis/6Qyc6fS4DsZjB2mRW9DsQs	289533	3	0.00125	7.97e-06	alternative rock	71.0	66	1998-09-11
657	65	0nnwn7LWHCAu09jfuH1xTA	2sil8z5kiy4r76CRTXxBCA	4UMjBXcRqIgMZ1XumU2x5T	Slide	The Goo Goo Dolls	Dizzy Up The Girl	False	1	2	spotify:track:0nnwn7LWHCAu09jfuH1xTA	112.423	audio_features	8	-4.476	1	0.0374	0.0404	0.481	0.395	0.843	https://api.spotify.com/v1/tracks/0nnwn7LWHCAu09jfuH1xTA	https://api.spotify.com/v1/audio-analysis/0nnwn7LWHCAu09jfuH1xTA	212067	4	0.00483	0.0	alternative rock	71.0	66	1998-09-11
684	72	6W21LNLz9Sw7sUSNWMSHRu	3RNrq3jvMZxD9ZyoOZbQOD	0gsiszk6JWYwAyGvaTTud4	Freak On a Leash	Korn	Follow The Leader	True	1	2	spotify:track:6W21LNLz9Sw7sUSNWMSHRu	103.293	audio_features	2	-5.877	1	0.052	0.39	0.525	0.353	0.898	https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu	https://api.spotify.com/v1/audio-analysis/6W21LNLz9Sw7sUSNWMSHRu	255733	4	2.23e-05	0.105	alternative metal	73.0	65	1998
711	68	6nJPHXRpKYv2yqtalEjKy5	3RNrq3jvMZxD9ZyoOZbQOD	0gsiszk6JWYwAyGvaTTud4	Got the Life	Korn	Follow The Leader	True	1	3	spotify:track:6nJPHXRpKYv2yqtalEjKy5	123.277	audio_features	11	-5.721	0	0.0518	0.383	0.584	0.501	0.905	https://api.spotify.com/v1/tracks/6nJPHXRpKYv2yqtalEjKy5	https://api.spotify.com/v1/audio-analysis/6nJPHXRpKYv2yqtalEjKy5	225307	4	1.88e-05	0.765	alternative metal	73.0	65	1998
738	67	087OBLtoeS3Q6j0k6tMNAI	1TqQi97nqeiuOJrIFv5Sw0	10EiZk1JUeEcIVXHdYkrGp	Closing Time	Semisonic	Feeling Strangely Fine	False	1	1	spotify:track:087OBLtoeS3Q6j0k6tMNAI	92.757	audio_features	7	-5.483	1	0.0295	0.155	0.281	0.486	0.867	https://api.spotify.com/v1/tracks/087OBLtoeS3Q6j0k6tMNAI	https://api.spotify.com/v1/audio-analysis/087OBLtoeS3Q6j0k6tMNAI	273533	4	0.0237	1.66e-06	alternative rock	60.0	57	1998-01-01
765	65	6o2g1BJvtYQssH84kBYs7y	0rG0AZBscc8S8q1ahIsasI	6wpqS71CJr3I0dLguYiZdJ	Back That Azz Up	Juvenile	400 Degreez	True	1	13	spotify:track:6o2g1BJvtYQssH84kBYs7y	95.832	audio_features	7	-7.058	1	0.139	0.1	0.51	0.877	0.71	https://api.spotify.com/v1/tracks/6o2g1BJvtYQssH84kBYs7y	https://api.spotify.com/v1/audio-analysis/6o2g1BJvtYQssH84kBYs7y	265600	4	0.017	0.0	bounce	60.0	56	1998-01-01
792	67	4GiVcDqNQI0fc0yYuRGH9m	4Eqd24yS5YcxI8b6Xfuwr8	1qJOmC60ez9RNWPg4ELMBW	Inside Out	Eve 6	Eve 6	False	1	2	spotify:track:4GiVcDqNQI0fc0yYuRGH9m	175.668	audio_features	11	-7.666	1	0.0444	0.367	0.691	0.483	0.818	https://api.spotify.com/v1/tracks/4GiVcDqNQI0fc0yYuRGH9m	https://api.spotify.com/v1/audio-analysis/4GiVcDqNQI0fc0yYuRGH9m	219467	4	0.114	0.0	alternative rock	55.0	56	1998
819	69	1C0pmryC2MdXfa7MZ9uIrU	0dEvJpkqhrcn64d3oI8v79	4FsibLgkGMV9AfbLtEqvxT	One Week	Barenaked Ladies	Stunt	False	1	1	spotify:track:1C0pmryC2MdXfa7MZ9uIrU	112.845	audio_features	9	-6.003	1	0.0373	0.0917	0.731	0.702	0.898	https://api.spotify.com/v1/tracks/1C0pmryC2MdXfa7MZ9uIrU	https://api.spotify.com/v1/audio-analysis/1C0pmryC2MdXfa7MZ9uIrU	169760	4	0.00854	0.000154	alternative rock	62.0	59	1998-07-07
846	66	1Cwsd5xI8CajJz795oy4XF	0Grjlu7ncIuCaSYvCs9fcd	13btXEnBerpA1UjIVtsMAR	You Get What You Give	New Radicals	Maybe You've Been Brainwashed Too	False	1	2	spotify:track:1Cwsd5xI8CajJz795oy4XF	113.961	audio_features	2	-5.357	1	0.0307	0.0875	0.711	0.618	0.896	https://api.spotify.com/v1/tracks/1Cwsd5xI8CajJz795oy4XF	https://api.spotify.com/v1/audio-analysis/1Cwsd5xI8CajJz795oy4XF	300773	4	0.171	0.0	pop rock	58.0	56	1998-01-01
873	73	4jDmJ51x1o9NZB5Nxxc7gY	19ra5tSw0tWufvUp8GotLo	3coLNlyStg9h7f8CZ103Rl	Careless Whisper	George Michael	Ladies And Gentlemen... The Best Of George Michael	False	1	3	spotify:track:4jDmJ51x1o9NZB5Nxxc7gY	153.119	audio_features	2	-8.815	0	0.0363	0.271	0.786	0.574	0.629	https://api.spotify.com/v1/tracks/4jDmJ51x1o9NZB5Nxxc7gY	https://api.spotify.com/v1/audio-analysis/4jDmJ51x1o9NZB5Nxxc7gY	300107	4	0.128	0.0	dance pop	72.0	66	1998-11-09
900	67	0KDaN0HL3TcJVTbXlQCEsS	0dlOr0VIysztGWvU1dpjmP	6HOvWskl058duikMCVOLcW	Torn	Natalie Imbruglia	Left Of The Middle	False	1	1	spotify:track:0KDaN0HL3TcJVTbXlQCEsS	96.308	audio_features	5	-5.182	1	0.034	0.709	0.608	0.575	0.886	https://api.spotify.com/v1/tracks/0KDaN0HL3TcJVTbXlQCEsS	https://api.spotify.com/v1/audio-analysis/0KDaN0HL3TcJVTbXlQCEsS	244667	4	0.0647	0.000187	dance pop	63.0	56	1998-01-08
927	69	5fpizYGbi5IQoEraj6FP0R	03r4iKL2g2442PT9n2UKsx	6eGYLONkDMja0MNtZWnRRB	Intergalactic - 2009 Digital Remaster	Beastie Boys	Hello Nasty (Deluxe Version) [Remastered]	False	1	7	spotify:track:5fpizYGbi5IQoEraj6FP0R	105.933	audio_features	2	-6.119	1	0.303	0.246	0.47	0.734	0.864	https://api.spotify.com/v1/tracks/5fpizYGbi5IQoEraj6FP0R	https://api.spotify.com/v1/audio-analysis/5fpizYGbi5IQoEraj6FP0R	231493	4	0.022	9.94e-06	alternative rock	70.0	59	1998-07-14
954	65	4ocbH5ZJqajZIpUrqRUoue	3FUY2gzHeIiaesXtOAdB7A	01aoYWjhjshlHf5vJNYb03	Meet Virginia	Train	Train	False	1	1	spotify:track:4ocbH5ZJqajZIpUrqRUoue	90.02	audio_features	7	-7.775	1	0.0486	0.118	0.594	0.675	0.553	https://api.spotify.com/v1/tracks/4ocbH5ZJqajZIpUrqRUoue	https://api.spotify.com/v1/audio-analysis/4ocbH5ZJqajZIpUrqRUoue	239933	4	0.0863	7.58e-06	neo mellow	75.0	54	1998-02-24
981	73	2goLsvvODILDzeeiT4dAoR	72OaDtakiy6yFqkt4TsiFt	0jZfbz0dNfDjPSg0hYJNth	Believe	Cher	Believe	False	1	1	spotify:track:2goLsvvODILDzeeiT4dAoR	132.975	audio_features	6	-6.72	1	0.0548	0.0509	0.459	0.652	0.917	https://api.spotify.com/v1/tracks/2goLsvvODILDzeeiT4dAoR	https://api.spotify.com/v1/audio-analysis/2goLsvvODILDzeeiT4dAoR	239027	4	0.0082	0.0	dance pop	66.0	64	1998
1008	66	0kEQwPz9SrMN8E5iL9cxQL	14ZxDAK6ITtZZqPdiWrvSn	3APVCDFvi77ex2VZxl4pWS	What It's Like	Everlast	Whitey Ford Sings The Blues	True	1	4	spotify:track:0kEQwPz9SrMN8E5iL9cxQL	85.158	audio_features	0	-7.423	1	0.0281	0.0866	0.405	0.678	0.556	https://api.spotify.com/v1/tracks/0kEQwPz9SrMN8E5iL9cxQL	https://api.spotify.com/v1/audio-analysis/0kEQwPz9SrMN8E5iL9cxQL	303133	4	0.0904	0.0334	rap rock	58.0	56	1998-09-08
1035	63	6Nm8h73ycDG2saCnZV8poF	3HVdAiMNjYrQIKlOGxoGh5	2B4lHoTCpWbxQPTZmCOjnH	Dragula	Rob Zombie	Hellbilly Deluxe	False	1	3	spotify:track:6Nm8h73ycDG2saCnZV8poF	125.044	audio_features	0	-6.461	0	0.0782	0.0853	0.567	0.602	0.958	https://api.spotify.com/v1/tracks/6Nm8h73ycDG2saCnZV8poF	https://api.spotify.com/v1/audio-analysis/6Nm8h73ycDG2saCnZV8poF	222840	4	0.000108	0.000145			57	1998-01-01
1044	59	10V8XpuyMoEcSMfM79WDET	3HVdAiMNjYrQIKlOGxoGh5	2B4lHoTCpWbxQPTZmCOjnH	Living Dead Girl	Rob Zombie	Hellbilly Deluxe	False	1	4	spotify:track:10V8XpuyMoEcSMfM79WDET	103.062	audio_features	11	-5.527	1	0.0733	0.236	0.52	0.524	0.944	https://api.spotify.com/v1/tracks/10V8XpuyMoEcSMfM79WDET	https://api.spotify.com/v1/audio-analysis/10V8XpuyMoEcSMfM79WDET	201400	4	0.00513	0.0269			57	1998-01-01
1062	56	4eNnMvUrSu2TRpySjVC0Pv	3HVdAiMNjYrQIKlOGxoGh5	2B4lHoTCpWbxQPTZmCOjnH	Superbeast	Rob Zombie	Hellbilly Deluxe	False	1	2	spotify:track:4eNnMvUrSu2TRpySjVC0Pv	154.027	audio_features	8	-4.472	1	0.0612	0.447	0.254	0.525	0.973	https://api.spotify.com/v1/tracks/4eNnMvUrSu2TRpySjVC0Pv	https://api.spotify.com/v1/audio-analysis/4eNnMvUrSu2TRpySjVC0Pv	220093	4	0.000161	0.451			57	1998-01-01
1074	66	0shK5iZQppbHPQYiy60xs9	1G9G7WwrXka3Z1r7aIDjI7	5ceB3rxgXqIRpsOvVzTG28	Rosa Parks	OutKast	Aquemini	True	1	3	spotify:track:0shK5iZQppbHPQYiy60xs9	103.888	audio_features	6	-7.198	0	0.283	0.761	0.251	0.792	0.701	https://api.spotify.com/v1/tracks/0shK5iZQppbHPQYiy60xs9	https://api.spotify.com/v1/audio-analysis/0shK5iZQppbHPQYiy60xs9	324373	4	0.104	0.0	dirty south rap	75.0	60	1998-09-29
1101	58	4GdB5M7GbwLZLouktYocFC	1G9G7WwrXka3Z1r7aIDjI7	5ceB3rxgXqIRpsOvVzTG28	SpottieOttieDopaliscious	OutKast	Aquemini	True	1	12	spotify:track:4GdB5M7GbwLZLouktYocFC	125.006	audio_features	1	-6.571	1	0.224	0.144	0.707	0.824	0.656	https://api.spotify.com/v1/tracks/4GdB5M7GbwLZLouktYocFC	https://api.spotify.com/v1/audio-analysis/4GdB5M7GbwLZLouktYocFC	426853	4	0.0026	0.00251	dirty south rap	75.0	60	1998-09-29
1110	61	6lEIjrQNwJPecJ7mMXjhjo	12mkoe71zJDWs4j0rCeXGR	2czjXveZPf9X2dutQGlh2r	Wanna Be A Baller	Lil' Troy	Sittin' Fat Down South	True	1	4	spotify:track:6lEIjrQNwJPecJ7mMXjhjo	92.296	audio_features	10	-7.954	0	0.275	0.209	0.66	0.869	0.649	https://api.spotify.com/v1/tracks/6lEIjrQNwJPecJ7mMXjhjo	https://api.spotify.com/v1/audio-analysis/6lEIjrQNwJPecJ7mMXjhjo	355067	4	0.276	0.0	dirty south rap	48.0	50	1998
1137	67	31RTFPrB7wmYBhlkM2ILXG	5eAWCfyUhZtHHtBdNk56l1	3sSfjX4fhZonjyZ10x0l0f	Sugar	System Of A Down	System Of A Down (Bonus Pack)	True	1	3	spotify:track:31RTFPrB7wmYBhlkM2ILXG	131.073	audio_features	1	-2.693	1	0.261	0.258	0.586	0.451	0.889	https://api.spotify.com/v1/tracks/31RTFPrB7wmYBhlkM2ILXG	https://api.spotify.com/v1/audio-analysis/31RTFPrB7wmYBhlkM2ILXG	153800	4	0.00167	0.00215	alternative metal	79.0	63	1998
1164	62	4vAHXnJ5YWLq5hbIVzZS1h	5eAWCfyUhZtHHtBdNk56l1	3sSfjX4fhZonjyZ10x0l0f	Spiders	System Of A Down	System Of A Down (Bonus Pack)	False	1	5	spotify:track:4vAHXnJ5YWLq5hbIVzZS1h	137.855	audio_features	5	-5.132	1	0.0381	0.326	0.0506	0.46	0.54	https://api.spotify.com/v1/tracks/4vAHXnJ5YWLq5hbIVzZS1h	https://api.spotify.com/v1/audio-analysis/4vAHXnJ5YWLq5hbIVzZS1h	215440	4	0.0324	0.0168	alternative metal	79.0	63	1998
1200	61	3ZpWy5rBZv2aLQAldnmTsP	2ye2Wgw4gimLv2eAKyk1NB	5b7HQ04lPT7eGJQ7fmVsjC	Whiskey In The Jar	Metallica	Garage, Inc.	False	1	9	spotify:track:3ZpWy5rBZv2aLQAldnmTsP	132.97	audio_features	10	-3.751	1	0.0413	0.19	0.532	0.511	0.972	https://api.spotify.com/v1/tracks/3ZpWy5rBZv2aLQAldnmTsP	https://api.spotify.com/v1/audio-analysis/3ZpWy5rBZv2aLQAldnmTsP	304893	4	5.36e-06	0.00101	album rock	82.0	58	1998-11-24
1227	57	7HPhrbgMHV5cUskknWA2oo	2ye2Wgw4gimLv2eAKyk1NB	5b7HQ04lPT7eGJQ7fmVsjC	Turn The Page	Metallica	Garage, Inc.	False	1	4	spotify:track:7HPhrbgMHV5cUskknWA2oo	149.045	audio_features	8	-3.941	1	0.0319	0.0931	0.228	0.422	0.818	https://api.spotify.com/v1/tracks/7HPhrbgMHV5cUskknWA2oo	https://api.spotify.com/v1/audio-analysis/7HPhrbgMHV5cUskknWA2oo	366400	4	1.64e-05	0.0137	album rock	82.0	58	1998-11-24
1263	63	0f37VQs969vZUL4gVfHRV9	7dOBabd5O4CvKrg4iriHTM	7nFlAxnXMrQRpM1R80pKQm	Bawitdaba - Explicit LP Version	Kid Rock	Devil Without A Cause	True	1	1	spotify:track:0f37VQs969vZUL4gVfHRV9	90.592	audio_features	11	-5.371	1	0.171	0.109	0.367	0.551	0.939	https://api.spotify.com/v1/tracks/0f37VQs969vZUL4gVfHRV9	https://api.spotify.com/v1/audio-analysis/0f37VQs969vZUL4gVfHRV9	265840	4	0.00172	0.000239	alternative metal	69.0	59	1998-08-05
